,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linel1,lineray1,lineray2,linedunk,lineadj,lineavgadj,linegabe
722,721,"Wed, Feb 8, 2006",Box Score,Memphis Grizzlies,102,Phoenix Suns,108,,,2006-02-08 00:00:00,108,102,2/8/2006,Phoenix,Memphis,8,6.65,5.99,5.08,7.69,7,4.68,8.2,4.1,7.93,7.93,.,7,8.5,9.79,7.95,-0.2
723,722,"Wed, Feb 8, 2006",Box Score,San Antonio Spurs,125,Toronto Raptors,118,OT,,2006-02-08 00:00:00,118,125,2/8/2006,Toronto,San Antonio,-6.5,-6.35,-7.56,-9.21,-6.34,-7,-5.05,-4.2,-5.1,-6.01,-6.02,.,-9.5,-5.4,-6.21,-7.21,-12.45
724,723,"Wed, Feb 8, 2006",Box Score,Golden State Warriors,124,Washington Wizards,129,,,2006-02-08 00:00:00,129,124,2/8/2006,Washington,Golden State,4,2.49,2.96,3.02,2.9,4,1.59,4.6,2,7.03,12.24,.,-3,1.8,5.08,4.74,-3.11
725,724,"Thu, Feb 9, 2006",Box Score,Miami Heat,76,Dallas Mavericks,112,,,2006-02-09 00:00:00,112,76,2/9/2006,Dallas,Miami,5,5.77,6.43,8.32,5.13,4.5,3.65,6.9,4.3,8.28,8.28,.,2.5,7.1,6.38,6.38,-0.13
726,725,"Thu, Feb 9, 2006",Box Score,Chicago Bulls,80,Sacramento Kings,98,,,2006-02-09 00:00:00,98,80,2/9/2006,Sacramento,Chicago,6.5,3.42,3.18,3.33,3.03,4.5,1.25,3.5,1.6,5.83,5.84,.,5,3.8,5.97,3.15,-2.77
727,726,"Fri, Feb 10, 2006",Box Score,Portland Trail Blazers,83,Boston Celtics,115,,,2006-02-10 00:00:00,115,83,2/10/2006,Boston,Portland,5,4.94,4.61,3.08,6.22,6.5,2.8,6.7,3.5,6.44,6.45,.,8,2.8,5.83,5.69,-2.52
728,727,"Fri, Feb 10, 2006",Box Score,Toronto Raptors,88,Charlotte Bobcats,73,,,2006-02-10 00:00:00,73,88,2/10/2006,Charlotte,Toronto,-2,1.76,2.04,1.93,2.09,-2.5,-0.05,1.7,1,1.11,1.12,.,6,0.3,-1.78,0.08,-3.92
729,728,"Fri, Feb 10, 2006",Box Score,Dallas Mavericks,104,Denver Nuggets,113,,,2006-02-10 00:00:00,113,104,2/10/2006,Denver,Dallas,-4,-5.15,-3.08,-4.23,-2.41,-4.5,-4.56,-2.3,-2.8,-11.82,-11.81,.,-3.5,-9.6,-4.49,-5.31,-9.88
730,729,"Fri, Feb 10, 2006",Box Score,Golden State Warriors,95,Indiana Pacers,107,,,2006-02-10 00:00:00,107,95,2/10/2006,Indiana,Golden State,4.5,5.1,5.75,5.04,6.57,4.5,3.31,7.5,4,6.38,11.58,.,5.5,2.5,7.1,7.89,-0.73
731,730,"Fri, Feb 10, 2006",Box Score,Memphis Grizzlies,87,Los Angeles Clippers,91,,,2006-02-10 00:00:00,91,87,2/10/2006,LA Clippers,Memphis,4.5,5,3.92,4.35,3.42,4.5,2.6,6.4,2.2,11.83,11.83,.,0.01,9.2,5.64,6.71,-2.48
732,731,"Fri, Feb 10, 2006",Box Score,Utah Jazz,94,Minnesota Timberwolves,80,,,2006-02-10 00:00:00,80,94,2/10/2006,Minnesota,Utah,4.5,5.07,5.26,3.47,7.26,5.5,2.76,6.4,3.6,4.37,4.37,.,7,5.7,3.81,5.97,-1.5
733,732,"Fri, Feb 10, 2006",Box Score,San Antonio Spurs,83,New Jersey Nets,73,,,2006-02-10 00:00:00,73,83,2/10/2006,New Jersey,San Antonio,-2.5,-1.44,-2.73,-3.51,-2.23,-2.5,-2.08,0.6,-1.8,-1.07,-1.06,.,-2,0.6,-2.24,-1.47,-8.32
734,733,"Fri, Feb 10, 2006",Box Score,New York Knicks,100,New Orleans/Oklahoma City Hornets,111,,,2006-02-10 00:00:00,111,100,2/10/2006,New orleans,New York,6,9.81,10.01,10.85,9.19,6.5,6.5,11.2,6.2,16.25,11.09,.,3.5,14.8,8.24,11.04,1.2
735,734,"Fri, Feb 10, 2006",Box Score,Detroit Pistons,84,Orlando Magic,73,,,2006-02-10 00:00:00,73,84,2/10/2006,Orlando,Detroit,-7.5,-6.63,-8.05,-9.04,-7.33,-6.5,-6.82,-4.5,-5.8,-7.49,-7.51,.,-7,-5.1,-7.34,-7,-12.6
736,735,"Fri, Feb 10, 2006",Box Score,Sacramento Kings,104,Phoenix Suns,112,,,2006-02-10 00:00:00,112,104,2/10/2006,Phoenix,Sacramento,9,8.86,9.95,8.84,11.63,9,6.59,9.6,6.9,7.94,7.95,.,11,8.4,9.41,8.79,3.43
737,736,"Fri, Feb 10, 2006",Box Score,Atlanta Hawks,91,Seattle SuperSonics,99,,,2006-02-10 00:00:00,99,91,2/10/2006,Seattle,Atlanta,6.5,4.59,4.82,5.56,3.73,6,2.19,7.5,3.2,6.46,6.47,.,6,2.1,5.34,4.75,-3
738,737,"Fri, Feb 10, 2006",Box Score,Cleveland Cavaliers,89,Washington Wizards,101,,,2006-02-10 00:00:00,101,89,2/10/2006,Washington,Cleveland,1.5,0.44,-0.65,-0.04,-1.51,1.5,-0.3,1.9,-0.7,8.19,8.19,.,-8,4,3.35,3.4,-6.52
739,738,"Sat, Feb 11, 2006",Box Score,Golden State Warriors,99,Cleveland Cavaliers,91,,,2006-02-11 00:00:00,91,99,2/11/2006,Cleveland,Golden State,7.5,6.71,7.57,6.88,8.52,7,3.97,7.5,4.8,7.33,12.78,.,8,.,8.71,8.59,0.81
740,739,"Sat, Feb 11, 2006",Box Score,Utah Jazz,88,Houston Rockets,102,,,2006-02-11 00:00:00,102,88,2/11/2006,Houston,Utah,6,2.7,2.56,0.72,4.48,6,1.63,5.1,1.8,2.18,2.18,.,3,.,2.23,0.33,-3.52
741,740,"Sat, Feb 11, 2006",Box Score,Memphis Grizzlies,100,Los Angeles Lakers,99,,,2006-02-11 00:00:00,99,100,2/11/2006,LA Lakers,Memphis,4.5,2.37,2.71,2.63,2.77,4,0.93,5.1,1.3,3.82,3.82,.,0.01,.,5.46,3.04,-4.43
742,741,"Sat, Feb 11, 2006",Box Score,Charlotte Bobcats,93,Milwaukee Bucks,99,,,2006-02-11 00:00:00,99,93,2/11/2006,Milwaukee,Charlotte,11.5,8.28,9.54,10.4,8.77,10,5.2,10.0,5.4,13.22,13.21,.,5,.,9.14,7.34,0.68
743,742,"Sat, Feb 11, 2006",Box Score,New Orleans/Oklahoma City Hornets,100,Minnesota Timberwolves,94,,,2006-02-11 00:00:00,94,100,2/11/2006,Minnesota,New orleans,6,3.05,2.85,1.51,4.17,5.5,0.55,3.4,2.3,-0.09,-0.1,.,9.5,.,4.68,3.11,-3.25
744,743,"Sun, Feb 12, 2006",Box Score,Orlando Magic,94,Boston Celtics,102,,,2006-02-12 00:00:00,102,94,2/12/2006,Boston,Orlando,4,3.57,4.08,3.2,4.82,4,2.5,5.7,2.6,5.54,5.53,.,1,3.2,4.4,4.52,-4.3
745,744,"Sun, Feb 12, 2006",Box Score,New York Knicks,83,Houston Rockets,90,,,2006-02-12 00:00:00,90,83,2/12/2006,Houston,New York,9.5,8.74,7.64,7.05,8.19,9.5,5.71,10.5,5.4,14.86,7.86,.,6,12.2,8.07,7.3,-1.07
746,745,"Sun, Feb 12, 2006",Box Score,San Antonio Spurs,92,Indiana Pacers,88,,,2006-02-12 00:00:00,88,92,2/12/2006,Indiana,San Antonio,-2,-1.13,-2.43,-4.31,-0.76,-5,-1.55,0.2,-1.4,-1.66,-1.66,.,1,-0.6,0.56,0.26,-7.62
747,746,"Sun, Feb 12, 2006",Box Score,Chicago Bulls,97,Los Angeles Clippers,91,,,2006-02-12 00:00:00,91,97,2/12/2006,LA Clippers,Chicago,7,7.57,8.49,8.19,8.8,7,4.85,7.2,4.7,12.9,12.89,.,6,7.9,7.23,8.44,1.67
748,747,"Sun, Feb 12, 2006",Box Score,Detroit Pistons,98,Miami Heat,100,,,2006-02-12 00:00:00,100,98,2/12/2006,Miami,Detroit,0,-0.95,-1.97,-2.98,-1.15,1,-1.47,2.1,-1.3,-0.77,-0.72,.,-2.5,0.5,-0.05,-0.7,-7.05
749,748,"Sun, Feb 12, 2006",Box Score,Milwaukee Bucks,79,New Jersey Nets,94,,,2006-02-12 00:00:00,94,79,2/12/2006,New Jersey,Milwaukee,8,5.06,4.4,3.81,4.99,6.5,3.52,8.8,3.6,4.14,4.13,.,5.5,6.1,7.72,5.88,-1.32
750,749,"Sun, Feb 12, 2006",Box Score,Atlanta Hawks,84,Sacramento Kings,109,,,2006-02-12 00:00:00,109,84,2/12/2006,Sacramento,Atlanta,9,8.42,7.58,7.05,8.16,8.5,5.34,10.4,5.2,11.97,11.97,.,10,9.2,9.68,9.34,0.26
751,750,"Sun, Feb 12, 2006",Box Score,Denver Nuggets,120,Seattle SuperSonics,112,OT,,2006-02-12 00:00:00,112,120,2/12/2006,Seattle,Denver,1,0.26,-0.97,-0.22,-2.06,2,-1.08,1.6,-0.6,3.12,3.11,.,2.5,-1.2,0.89,1.93,-7.1
752,751,"Sun, Feb 12, 2006",Box Score,Portland Trail Blazers,81,Toronto Raptors,114,,,2006-02-12 00:00:00,114,81,2/12/2006,Toronto,Portland,7,5.61,3.86,2.78,5.1,6.5,4.12,8.3,3.5,8.86,8.87,.,4,8.2,8.64,7.08,-2.08
753,752,"Sun, Feb 12, 2006",Box Score,Philadelphia 76ers,97,Washington Wizards,107,,,2006-02-12 00:00:00,107,97,2/12/2006,Washington,Philadelphia,0,5.65,4.76,3.61,5.96,5.5,3.4,6.6,2.9,15.14,15.14,.,1,6.6,1.9,7.72,-1.82
754,753,"Mon, Feb 13, 2006",Box Score,Portland Trail Blazers,91,Charlotte Bobcats,83,,,2006-02-13 00:00:00,83,91,2/13/2006,Charlotte,Portland,3.5,4.02,2.61,0.91,4.52,2,1.9,4.1,2.1,4.74,4.75,.,7,6.9,6.44,5.56,-3
755,754,"Mon, Feb 13, 2006",Box Score,San Antonio Spurs,87,Cleveland Cavaliers,101,,,2006-02-13 00:00:00,101,87,2/13/2006,Cleveland,San Antonio,-2,-1.33,-1.37,-3.42,0.51,-2.5,-1.85,-0.9,-1.2,-3.86,-3.86,.,3.5,-3.4,-1.45,-1.4,-6.92
756,755,"Mon, Feb 13, 2006",Box Score,New York Knicks,72,Dallas Mavericks,100,,,2006-02-13 00:00:00,100,72,2/13/2006,Dallas,New York,15,16.68,16.4,17.54,15.55,14.5,12.1,17.5,11.3,29.36,22.61,.,10,20.1,17.86,19.21,7.78
757,756,"Mon, Feb 13, 2006",Box Score,Memphis Grizzlies,81,Golden State Warriors,79,,,2006-02-13 00:00:00,79,81,2/13/2006,Golden State,Memphis,-2.5,1.86,0.44,0.65,0.19,-3,0.48,3.3,0,4.77,-2.02,.,0.01,5.5,-2.6,2.19,-5.89
758,757,"Mon, Feb 13, 2006",Box Score,Utah Jazz,88,Los Angeles Lakers,94,,,2006-02-13 00:00:00,94,88,2/13/2006,LA Lakers,Utah,5.5,5.64,5.87,4.21,7.7,6,3.69,7.5,4,7.91,7.92,.,5,5.1,5.05,5.95,-0.45
759,758,"Mon, Feb 13, 2006",Box Score,Toronto Raptors,98,Minnesota Timberwolves,94,,,2006-02-13 00:00:00,94,98,2/13/2006,Minnesota,Toronto,5,4.87,6.83,6.69,7.0,7,1.77,4.5,4,1.72,1.74,.,13,0.3,3.2,2.9,-1.45
760,759,"Mon, Feb 13, 2006",Box Score,Washington Wizards,96,New Orleans/Oklahoma City Hornets,97,,,2006-02-13 00:00:00,97,96,2/13/2006,New orleans,Washington,4,3.99,4.43,5.82,3.1,3,1.59,6.1,2.6,4.59,4.59,.,4.5,3.6,6.01,5.11,-2.89
761,760,"Tue, Feb 14, 2006",Box Score,Sacramento Kings,105,Chicago Bulls,101,OT,,2006-02-14 00:00:00,101,105,2/14/2006,Chicago,Sacramento,2,2.57,2.69,3.49,1.87,3.5,1.26,6.0,2.4,2.64,2.64,.,1,1.9,0.66,1.62,-3.73
762,761,"Tue, Feb 14, 2006",Box Score,New Jersey Nets,71,Detroit Pistons,85,,,2006-02-14 00:00:00,85,71,2/14/2006,Detroit,New Jersey,9,9.61,10.24,11.03,9.63,9.5,6.76,9.8,7.2,12.95,12.98,.,11.5,8,9.5,9.63,2.98
763,762,"Tue, Feb 14, 2006",Box Score,Houston Rockets,128,Los Angeles Clippers,97,,,2006-02-14 00:00:00,97,128,2/14/2006,LA Clippers,Houston,4,7.26,7.9,8.27,7.55,4.5,4.65,7.8,4.8,14.79,14.79,.,5,5.2,3.2,6.49,1.78
764,763,"Tue, Feb 14, 2006",Box Score,Orlando Magic,93,Miami Heat,107,,,2006-02-14 00:00:00,107,93,2/14/2006,Miami,Orlando,11,9.51,10.22,10.22,10.23,10,7.76,12.1,7,10.6,10.61,.,7.5,10.7,11.29,10.93,3.15
765,764,"Tue, Feb 14, 2006",Box Score,Seattle SuperSonics,91,Milwaukee Bucks,106,,,2006-02-14 00:00:00,106,91,2/14/2006,Milwaukee,Seattle,5.5,6.45,7.37,7.12,7.83,5.5,3.87,6.2,4,9.1,9.11,.,5,8.5,6.05,6.69,0.22
766,765,"Wed, Feb 15, 2006",Box Score,Cleveland Cavaliers,113,Boston Celtics,109,2OT,,2006-02-15 00:00:00,109,113,2/15/2006,Boston,Cleveland,-3.5,-1.38,-2.06,-2.11,-2.31,-3,-1.8,0.8,-1.4,0.2,0.2,.,-6,1.6,-2,0.42,-8.94
767,766,"Wed, Feb 15, 2006",Box Score,New Jersey Nets,95,Charlotte Bobcats,94,,,2006-02-15 00:00:00,94,95,2/15/2006,Charlotte,New Jersey,-6.5,-3.97,-3.82,-4.56,-3.23,-6.5,-3.72,-4.3,-2.7,-5.35,-5.35,.,-1.5,-6.4,-6.01,-4.79,-8.02
768,767,"Wed, Feb 15, 2006",Box Score,Washington Wizards,97,Dallas Mavericks,103,,,2006-02-15 00:00:00,103,97,2/15/2006,Dallas,Washington,9.5,10.36,10.23,12.0,8.79,10,7.1,12.2,7.5,14.6,14.6,.,11,9.7,12.2,12.91,3.53
769,768,"Wed, Feb 15, 2006",Box Score,Phoenix Suns,116,Denver Nuggets,101,,,2006-02-15 00:00:00,101,116,2/15/2006,Denver,Phoenix,-2.5,-2.19,-0.71,0.44,-2.24,-2,-2.71,1.4,-1.4,-2.82,-2.82,.,-8.5,-1.7,-3.95,-2.5,-8.09
770,769,"Wed, Feb 15, 2006",Box Score,Los Angeles Clippers,81,Golden State Warriors,88,,,2006-02-15 00:00:00,88,81,2/15/2006,Golden State,LA Clippers,-2.5,1.72,0.39,0.18,0.59,-2,0.27,3.8,0.7,3.51,-3.59,.,3,.,-3.48,0.96,-5.77
771,770,"Wed, Feb 15, 2006",Box Score,Milwaukee Bucks,77,Indiana Pacers,88,,,2006-02-15 00:00:00,88,77,2/15/2006,Indiana,Milwaukee,6.5,6.03,4.75,3.21,6.41,6,4.39,9.1,4.3,5.34,5.35,.,8.5,7,8.88,8.71,-0.42
772,771,"Wed, Feb 15, 2006",Box Score,Atlanta Hawks,114,Los Angeles Lakers,110,,,2006-02-15 00:00:00,110,114,2/15/2006,LA Lakers,Atlanta,9.5,9.57,10.31,9.6,11.06,10,6.74,12.3,6.9,9.38,9.38,.,11,9.6,10.52,10.39,2
773,772,"Wed, Feb 15, 2006",Box Score,Sacramento Kings,78,Memphis Grizzlies,84,,,2006-02-15 00:00:00,84,78,2/15/2006,Memphis,Sacramento,6,4.73,7.17,6.9,7.5,6,2.97,6.4,4.6,1.74,1.75,.,7,0.7,5.55,3.88,-0.1
774,773,"Wed, Feb 15, 2006",Box Score,Seattle SuperSonics,92,Minnesota Timberwolves,102,,,2006-02-15 00:00:00,102,92,2/15/2006,Minnesota,Seattle,6.5,6.02,7.05,5.5,8.85,5,4.16,6.3,4.6,3.66,3.67,.,10,5.1,8.08,7.51,-0.13
775,774,"Wed, Feb 15, 2006",Box Score,Portland Trail Blazers,86,New Orleans/Oklahoma City Hornets,102,,,2006-02-15 00:00:00,102,86,2/15/2006,New orleans,Portland,9,9.66,8.78,9.0,8.86,9,6.52,10.9,5.9,13.58,13.58,.,7.5,15,12.08,11.97,1.46
776,775,"Wed, Feb 15, 2006",Box Score,Toronto Raptors,96,New York Knicks,98,,,2006-02-15 00:00:00,98,96,2/15/2006,New York,Toronto,-4,-1,0.69,0.78,0.6,-3.5,-2.56,-0.2,-0.2,-5.96,1.12,.,6,-6.5,-6.82,-4.53,-4.85
777,776,"Wed, Feb 15, 2006",Box Score,Miami Heat,110,Orlando Magic,100,,,2006-02-15 00:00:00,100,110,2/15/2006,Orlando,Miami,-5.5,-3.02,-3.68,-3.55,-3.79,-5.5,-4.55,-2.1,-2.8,-1.1,-1.1,.,-1.5,-4.8,-4.8,-3.37,-9.62
778,777,"Wed, Feb 15, 2006",Box Score,San Antonio Spurs,100,Philadelphia 76ers,103,OT,,2006-02-15 00:00:00,103,100,2/15/2006,Philadelphia,San Antonio,-6,-5.48,-5.67,-6.0,-5.7,-5.5,-4.19,-3.6,-3.8,-10.57,-10.57,.,-5.5,-4.5,-6.7,-6.38,-10.95
779,778,"Thu, Feb 16, 2006",Box Score,Philadelphia 76ers,84,Chicago Bulls,117,,,2006-02-16 00:00:00,117,84,2/16/2006,Chicago,Philadelphia,5,4.9,2.87,2.33,3.47,3,2.37,7.8,2.6,11.1,11.1,.,4,5.5,5.38,4.8,-3.13
780,779,"Thu, Feb 16, 2006",Box Score,Houston Rockets,75,Phoenix Suns,109,,,2006-02-16 00:00:00,109,75,2/16/2006,Phoenix,Houston,5,9.02,9.84,9.62,10.59,5.5,7,10.0,6.9,9.27,9.3,.,12,6.8,4.36,7.48,3.91
781,780,"Tue, Feb 21, 2006",Box Score,Orlando Magic,92,Cleveland Cavaliers,105,,,2006-02-21 00:00:00,105,92,2/21/2006,Cleveland,Orlando,9,9.76,10.33,9.64,11.17,9,7.01,10.5,6.6,12.98,13,.,.,10.4,10.06,11.69,3.76
782,781,"Tue, Feb 21, 2006",Box Score,Los Angeles Clippers,91,Dallas Mavericks,93,,,2006-02-21 00:00:00,93,91,2/21/2006,Dallas,LA Clippers,8.5,9.16,8.01,9.55,6.93,9,6.55,10.6,6.1,10.1,10.09,.,.,14.3,10.07,10.67,1.9
783,782,"Tue, Feb 21, 2006",Box Score,Charlotte Bobcats,84,Denver Nuggets,100,,,2006-02-21 00:00:00,100,84,2/21/2006,Denver,Charlotte,11.5,9.36,9.9,11.25,8.85,10.5,6.09,12.5,6.5,9.76,9.78,.,.,10.6,10.09,9.98,1.11
784,783,"Tue, Feb 21, 2006",Box Score,Atlanta Hawks,87,Detroit Pistons,97,,,2006-02-21 00:00:00,97,87,2/21/2006,Detroit,Atlanta,14,14.66,17.3,17.72,17.08,14,12.4,16.9,11.8,12.94,13.2,.,.,13.8,15.08,15.36,8.31
785,784,"Tue, Feb 21, 2006",Box Score,New Orleans/Oklahoma City Hornets,75,Indiana Pacers,97,,,2006-02-21 00:00:00,97,75,2/21/2006,Indiana,New orleans,5.5,4.91,3.99,2.07,5.95,5,2.97,6.4,3.5,8.38,8.44,.,.,5.1,6.66,6.88,-1.48
786,785,"Tue, Feb 21, 2006",Box Score,Portland Trail Blazers,82,Los Angeles Lakers,99,,,2006-02-21 00:00:00,99,82,2/21/2006,LA Lakers,Portland,10,9.51,9.0,7.57,10.81,10,6.57,11.1,6.6,13.8,13.82,.,.,10.1,11.96,11.09,1.64
787,786,"Tue, Feb 21, 2006",Box Score,Toronto Raptors,88,Memphis Grizzlies,94,,,2006-02-21 00:00:00,94,88,2/21/2006,Memphis,Toronto,6,7.62,9.71,9.86,9.64,6.5,4.53,8.4,6.1,9.5,9.58,.,.,5.3,5.3,5.87,1.98
788,787,"Tue, Feb 21, 2006",Box Score,New Jersey Nets,89,Milwaukee Bucks,85,,,2006-02-21 00:00:00,85,89,2/21/2006,Milwaukee,New Jersey,1,2.05,2.29,2.59,1.97,1,-0.11,1.2,0.7,5.88,5.89,.,.,2.1,-0.43,0.78,-4.78
789,788,"Tue, Feb 21, 2006",Box Score,Golden State Warriors,77,Sacramento Kings,102,,,2006-02-21 00:00:00,102,77,2/21/2006,Sacramento,Golden State,7.5,4.18,3.2,3.02,3.38,7.5,1.78,5.8,2,7.66,13.96,.,.,5.6,8.16,5.3,-3.26
790,789,"Tue, Feb 21, 2006",Box Score,Seattle SuperSonics,78,San Antonio Spurs,103,,,2006-02-21 00:00:00,103,78,2/21/2006,San Antonio,Seattle,13,13.96,14.85,14.82,15.4,13.5,10.11,14.8,9.6,19.17,19.21,.,.,13.8,15.23,15.9,7.39
791,790,"Tue, Feb 21, 2006",Box Score,Boston Celtics,103,Utah Jazz,83,,,2006-02-21 00:00:00,83,103,2/21/2006,Utah,Boston,6.5,4.42,4.6,6.75,2.38,5,1.93,6.5,2.9,6.78,6.8,.,.,3.7,7.27,4.8,-1.92
792,791,"Tue, Feb 21, 2006",Box Score,Minnesota Timberwolves,78,Washington Wizards,90,,,2006-02-21 00:00:00,90,78,2/21/2006,Washington,Minnesota,7,6.45,4.0,3.81,4.2,6,3.51,7.1,2.4,14,13.98,.,.,10.1,9.17,9.51,-1.73
793,792,"Wed, Feb 22, 2006",Box Score,Seattle SuperSonics,114,Atlanta Hawks,109,,,2006-02-22 00:00:00,109,114,2/22/2006,Atlanta,Seattle,5,4,2.63,1.93,3.63,1.5,2.03,4.2,1.7,10.52,10.56,.,.,.,8,6.73,-3
794,793,"Wed, Feb 22, 2006",Box Score,Milwaukee Bucks,91,Chicago Bulls,97,,,2006-02-22 00:00:00,97,91,2/22/2006,Chicago,Milwaukee,5.5,5.17,2.08,1.63,2.52,4.5,2.98,8.8,2.8,12.29,12.29,.,.,.,5.64,6.06,-3.24
795,794,"Wed, Feb 22, 2006",Box Score,Los Angeles Clippers,102,Houston Rockets,106,,,2006-02-22 00:00:00,106,102,2/22/2006,Houston,LA Clippers,5,0.86,-0.11,-0.34,0.08,4.5,-0.21,3.5,0.3,1.8,1.78,.,.,.,2.11,-1.7,-6.85
796,795,"Wed, Feb 22, 2006",Box Score,Orlando Magic,93,New Jersey Nets,96,,,2006-02-22 00:00:00,96,93,2/22/2006,New Jersey,Orlando,11,8.12,8.83,9.07,8.61,9,6.17,10.6,5.6,8.65,8.68,.,.,.,11.32,9.65,1.51
797,796,"Wed, Feb 22, 2006",Box Score,Utah Jazz,82,New Orleans/Oklahoma City Hornets,76,,,2006-02-22 00:00:00,76,82,2/22/2006,New orleans,Utah,5,5.94,6.21,6.07,6.58,5,4.3,7.3,3.5,7.9,7.91,.,.,.,5.53,6.83,-0.46
798,797,"Wed, Feb 22, 2006",Box Score,Miami Heat,103,New York Knicks,83,,,2006-02-22 00:00:00,83,103,2/22/2006,New York,Miami,-9.5,-6.42,-6.3,-6.26,-6.35,-8.5,-6.84,-5.2,-5,-8.88,-3.43,.,.,.,-10.33,-8.22,-10.6
799,798,"Wed, Feb 22, 2006",Box Score,Cleveland Cavaliers,107,Philadelphia 76ers,116,,,2006-02-22 00:00:00,116,107,2/22/2006,Philadelphia,Cleveland,1,-1.41,-1.43,0.08,-3.13,.,-2.02,0.3,-1.2,-2.52,-2.52,.,.,.,1.26,-0.23,-7.99
800,799,"Wed, Feb 22, 2006",Box Score,Boston Celtics,94,Phoenix Suns,103,,,2006-02-22 00:00:00,103,94,2/22/2006,Phoenix,Boston,13.5,11.48,11.24,11.16,12.23,12.5,8.44,12.5,8,16.56,16.58,.,.,.,15.38,12.87,6.13
801,800,"Wed, Feb 22, 2006",Box Score,Charlotte Bobcats,110,Portland Trail Blazers,106,,,2006-02-22 00:00:00,106,110,2/22/2006,Portland,Charlotte,4,4.29,4.76,6.66,2.62,3,1.86,6.9,2.5,5.2,5.23,.,.,.,3.62,5.49,-3
802,801,"Thu, Feb 23, 2006",Box Score,Memphis Grizzlies,87,Dallas Mavericks,97,,,2006-02-23 00:00:00,97,87,2/23/2006,Dallas,Memphis,8,8.22,7.49,9.07,6.5,8,6.1,9.3,5.1,11.09,11.08,.,.,10.4,10.06,10.31,.
803,802,"Thu, Feb 23, 2006",Box Score,Indiana Pacers,83,Detroit Pistons,88,,,2006-02-23 00:00:00,88,83,2/23/2006,Detroit,Indiana,9.5,7.87,9.92,11.79,8.21,8.5,5.8,9.2,6.5,7.22,7.42,.,.,6.4,11.36,9.52,.
804,803,"Thu, Feb 23, 2006",Box Score,Sacramento Kings,85,Los Angeles Lakers,106,,,2006-02-23 00:00:00,106,85,2/23/2006,LA Lakers,Sacramento,3,2.61,4.86,5.08,4.65,3,1.81,4.4,3.2,-1.87,-1.84,.,.,1,2.38,1.78,.
805,804,"Fri, Feb 24, 2006",Box Score,Detroit Pistons,95,Chicago Bulls,87,,,2006-02-24 00:00:00,87,95,2/24/2006,Chicago,Detroit,-5,-2.61,-6.14,-7.14,-5.52,-4.5,-4.52,-0.2,-4.1,4.08,3.92,.,.,-0.9,-5.05,-2.65,-11.25
806,805,"Fri, Feb 24, 2006",Box Score,Washington Wizards,102,Cleveland Cavaliers,94,,,2006-02-24 00:00:00,94,102,2/24/2006,Cleveland,Washington,6,5.2,6.68,6.32,7.27,5.5,2.83,6.9,4.2,5.5,5.52,.,.,3.4,7.27,6.62,-0.47
807,806,"Fri, Feb 24, 2006",Box Score,Golden State Warriors,88,Houston Rockets,91,,,2006-02-24 00:00:00,91,88,2/24/2006,Houston,Golden State,8,3.61,3.21,2.84,3.56,6.5,1.61,5.2,2.1,4.25,10.56,.,.,5.7,6.11,2.55,-4.1
808,807,"Fri, Feb 24, 2006",Box Score,Atlanta Hawks,117,Indiana Pacers,112,OT,,2006-02-24 00:00:00,112,117,2/24/2006,Indiana,Atlanta,9,11.27,10.88,9.69,12.24,9.5,8.58,12.9,7.6,13.78,13.81,.,.,14.1,11.78,14,3.35
809,808,"Fri, Feb 24, 2006",Box Score,Los Angeles Lakers,83,Los Angeles Clippers,102,,,2006-02-24 00:00:00,102,83,2/24/2006,LA Clippers,LA Lakers,2.5,3.87,4.34,4.47,4.21,2,1.84,5.1,2.3,9.16,9.17,.,.,0,1.12,3.02,-2.44
810,809,"Fri, Feb 24, 2006",Box Score,San Antonio Spurs,83,Memphis Grizzlies,80,,,2006-02-24 00:00:00,80,83,2/24/2006,Memphis,San Antonio,-4,-0.64,-1.42,-2.04,-0.96,-3,-1.58,0.8,-0.6,-1.19,-1.18,.,.,1.1,-3.06,-1.04,-7.18
811,810,"Fri, Feb 24, 2006",Box Score,Philadelphia 76ers,116,Milwaukee Bucks,111,,,2006-02-24 00:00:00,111,116,2/24/2006,Milwaukee,Philadelphia,4,4.84,4.72,4.3,5.2,3,1.76,5.0,2.4,9.69,9.72,.,.,5.5,4.1,4.4,-2.63
812,811,"Fri, Feb 24, 2006",Box Score,Denver Nuggets,102,Minnesota Timberwolves,101,OT,,2006-02-24 00:00:00,101,102,2/24/2006,Minnesota,Denver,2.5,2.19,2.35,1.34,3.34,2,0.41,2.4,1.4,4.31,4.34,.,.,2.1,2.8,3.46,-4.62
813,812,"Fri, Feb 24, 2006",Box Score,New Jersey Nets,94,New York Knicks,90,,,2006-02-24 00:00:00,90,94,2/24/2006,New York,New Jersey,-5.5,-4.49,-4.23,-4.56,-3.92,-4.5,-4.59,-3.4,-3.1,-6.35,-0.21,.,.,-5.5,-7.04,-6.3,-7.92
