date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linenscombo,linel2,linegametime,lineray1,linefox,linedunk,linegirl,linegabe,lineboyd,linemass,linedok,lineblc
2/28/2010,New Jersey,85,Washington,89,-1,-2.77,-3.75,-4.79,-3.15,0,-2.68,0.6,-3.72,.,-4.5,-1.63,-2,-3.87,-5.81,.,4,-6.5,-1.95,.
2/28/2010,Oklahoma City,119,Toronto,99,8.5,6.38,5.84,4.87,6.81,8,6.65,8.7,3.27,.,8.75,3.98,9,4.58,2.55,.,11,6.6,6.19,.
2/28/2010,Orlando,96,Miami,80,12.5,9.65,7.02,7.12,6.96,12.5,7.12,7.5,12.92,.,8.25,9.32,6,12.29,16.53,.,17,7.9,6.5,.
2/28/2010,Sacramento,97,LA Clippers,92,4,2.78,2.15,1.16,3.34,2.5,2.58,4.2,2.21,.,2,2.41,4,0.41,2.01,.,4,4.2,3.58,.
2/28/2010,San Antonio,113,Phoenix,110,4,4.09,2.49,1.44,3.69,4,2.12,4.7,5.9,.,2,2.27,2,6.72,9.53,.,5,3.9,3.84,.
3/2/2010,Detroit,100,Boston,105,-4.5,-4.18,-4.83,-4.12,-5.62,-5,-2.78,-0.5,-6.32,.,-1.75,-4.76,0.01,-4.46,-7.87,.,-5,-7.6,-3.57,.
3/2/2010,LA Lakers,122,Indiana,99,11.5,13.53,14.21,14.34,14.13,12.5,12.55,13.7,15.66,.,13,14.17,10,8.27,17.14,.,17,14.9,11.06,.
3/2/2010,Miami,110,Golden State,106,10.5,6.83,7.93,8.59,7.53,10.5,7.92,11.1,1.79,.,8,6.27,8,2.43,-2.7,.,15,7.9,6.99,.
3/2/2010,Oklahoma City,113,Sacramento,107,10,11.51,10.26,9.83,10.71,10.5,11.96,12.9,9.89,.,14.25,8.87,15,12.2,10.92,.,12,11.8,9.32,.
3/3/2010,Atlanta,112,Philadelphia,93,8.5,9.46,10.54,10.47,10.61,9.5,9.62,10.1,9.85,.,8.75,9.79,10,5.59,9.91,.,12,7.8,8.49,.
3/3/2010,Boston,104,Charlotte,80,4.5,4.82,6.54,6.71,6.39,6,6.37,6,3.84,.,4.75,6.77,1,2.99,0.91,.,8,3.5,5.4,.
3/3/2010,Dallas,112,Minnesota,109,14,12.3,14.33,14.81,14.12,13.5,12.35,13.8,11.19,.,12.5,12.88,13,10.99,9.49,.,13,12.8,9.01,.
3/3/2010,Denver,119,Oklahoma City,90,6.5,4.45,3.87,4.03,3.71,7,3.21,5.7,2.61,.,4,5.93,2,7.37,-0.72,.,12,3.3,4.69,.
3/3/2010,Houston,81,Sacramento,84,7.5,8.5,7.84,8.04,7.64,7.5,8.09,8.9,10.27,.,7,9.25,9,6.74,11.3,.,9,7.6,7.63,.
3/3/2010,LA Clippers,101,Phoenix,127,-3.5,-4.45,-3.26,-2.31,-4.39,-3.5,-4.73,-1.8,-4.44,.,-6.25,-3.76,-8,-9.02,-5.11,.,-3,-1.9,-3.09,.
3/3/2010,Milwaukee,100,Washington,87,10,8.1,7.46,7.04,7.9,8.5,7.06,10,5.18,.,10,8.38,11,12.95,1.97,.,10,6.5,7.27,.
3/3/2010,New Jersey,92,Cleveland,111,-10,-13.71,-14.96,-16.37,-14.08,-10.5,-12.54,-10.7,-14.67,.,-15.75,-12.13,-13,-12.8,-17.21,.,-11,-18,-10.04,.
3/3/2010,New York,128,Detroit,104,4,3.4,2.93,2.37,3.49,4,2.83,3.6,5.29,.,1.5,3.52,2,2.89,7.05,.,3,2.1,4.51,.
3/3/2010,New orleans,100,Memphis,104,2,3.02,2.99,3.31,2.64,2.5,3.1,5.6,1.1,.,4.5,3.71,4,6.2,-1.5,.,2,1.1,3.53,.
3/3/2010,Orlando,117,Golden State,90,15.5,14.13,12.29,13.05,11.89,14,12.79,14.3,13.55,.,15.25,13.48,14,14.13,13.61,.,20,15.9,11.74,.
3/3/2010,Portland,102,Indiana,79,9,10.55,10.19,9.58,10.82,9.5,10,9.9,12.12,.,10.25,9.81,8,10.12,14.43,.,14,9.4,8.7,.
3/4/2010,Chicago,96,Memphis,105,5.5,4.98,2.72,2.91,2.5,7,2.86,6.7,6.6,.,5.75,6.23,2,8.68,6.98,.,8,0.9,4.62,.
3/4/2010,Miami,114,LA Lakers,111,-5,-2.75,-2.72,-3.47,-1.99,-4,-1.34,0.7,-3.98,.,-0.75,-3.53,-3,-5.43,-4.43,.,-4,-3.7,-0.81,.
3/4/2010,Phoenix,108,Utah,116,1.5,1.88,2.37,2.83,1.86,2,3.99,4.6,-1.07,.,4.25,0.8,5,-1.25,-2.94,.,2,3.1,1.29,.
3/5/2010,Atlanta,127,Golden State,122,13,11.68,11.67,12.67,10.9,13,11.45,12.5,8.31,.,11.75,11.54,12,14.3,5.07,.,18,13.3,10.02,.
3/5/2010,Charlotte,98,LA Lakers,83,-3.5,-1.99,-3.19,-3.75,-2.64,-4.5,-3.61,-1,0.14,.,-2.5,-3.02,-6,-2.99,3.3,.,-2,-0.5,-1.27,.
3/5/2010,Cleveland,99,Detroit,92,12,16.27,14.83,14.71,14.97,13,15.11,17.2,18.91,.,18.75,13.63,17,11.25,24.18,.,18,16.1,11.64,.
3/5/2010,Dallas,108,Sacramento,100,8.5,10.44,10.36,11.36,9.54,8.5,9.97,12.1,11.12,.,11,9.92,11,12.35,12.32,.,8,8.4,8.7,.
3/5/2010,Denver,122,Indiana,114,10,12.98,12.34,11.88,12.85,11,12.4,12.1,13.39,.,13.25,12.1,11,11.59,14.67,.,18,15,10.51,.
3/5/2010,LA Clippers,87,Oklahoma City,104,-4.5,-4.08,-3.15,-1.99,-4.53,-4,-4.42,-1.5,-2.78,.,-5.75,-1.19,-8,-7.6,-4.37,.,-4,-3.9,-2.97,.
3/5/2010,New Jersey,87,Orlando,97,-10.5,-13.19,-13.21,-13.98,-13.12,-10,-11.95,-9.5,-14.88,.,-15.25,-12.19,-14,-13.41,-17.57,.,-10,-15.2,-10.43,.
3/5/2010,Philadelphia,86,Boston,96,-5.5,-2.97,-4.32,-4.01,-4.67,-4,-2.2,0.8,-2.29,.,-0.75,-2.8,-2,-6.41,-1.78,.,-3,-7.8,-1.65,.
3/5/2010,San Antonio,102,New orleans,91,8,9.16,6.76,5.14,8.5,8.5,7.96,9.7,11.63,.,7.75,5.45,8,9.13,17.8,.,12,7.9,8.11,.
3/5/2010,Toronto,102,New York,96,8,7.26,7.29,8.44,6.16,8,6.6,8.2,8.77,.,7,6.49,2,2.68,11.06,.,12,8.3,6.73,.
3/5/2010,Washington,74,Milwaukee,102,-4,-1.86,-1.45,-1.05,-1.86,-5,-0.91,-0.2,0.82,.,-4.5,-2.38,-5,-6.38,4.03,.,-3,-2.8,-0.91,.
3/6/2010,Charlotte,101,Golden State,90,9.5,8.07,7.76,8.61,7.19,9,6.4,9.8,5.91,.,8.25,6.78,7,6.59,5.03,.,15,11.2,7.18,.
3/6/2010,Chicago,116,Dallas,122,1,0.06,-1.36,-1.64,-1.3,1,-0.74,2,2.32,.,1.25,2.59,-3,-3.67,2.06,.,3,-3.9,1.79,.
3/6/2010,Memphis,92,San Antonio,102,1,-0.86,0,1.45,-1.55,2,-0.7,1.5,-3.73,.,-0.75,-0.16,0.01,-0.93,-7.3,.,2,-1.9,0.91,.
3/6/2010,Miami,100,Atlanta,94,2,0.37,-0.19,-0.44,0.06,2,0.63,3.8,-3.52,.,2,-2.27,1,6.32,-4.77,.,2,-1.9,1.95,.
3/6/2010,Milwaukee,92,Cleveland,85,-2.5,-2.91,-3.25,-4.03,-2.48,-4,-2.06,0.2,-5.92,.,-0.25,-2.05,3,-2.63,-9.79,.,-6,-4.8,-1.07,.
3/6/2010,Minnesota,98,Houston,112,-4,-3.22,-5.07,-4.83,-5.37,-3.5,-3.03,1.2,-4.34,.,-1.5,-6.21,-1,-6.52,-2.47,.,-1,-4.9,-1.93,.
3/6/2010,New York,93,New Jersey,113,8.5,7.55,9.86,10.8,9.47,8,8.01,8.6,7.05,.,6,8.02,8,4.28,6.08,.,8,7.3,6.56,.
3/6/2010,Phoenix,113,Indiana,105,13,12.89,11.33,11.03,11.65,11.5,12.55,11,15.44,.,12.75,11.74,11,14.25,19.13,.,14,13.2,9.85,.
3/6/2010,Utah,107,LA Clippers,85,14.5,13.85,11.06,9.59,12.8,12,12.33,14.4,14.51,.,17.25,11.96,18,11.09,17.05,.,15,14.7,11.36,.
3/7/2010,Boston,86,Washington,83,12,10.25,11.6,11.12,12.1,13,9.73,12.3,7.51,.,11.25,11.48,10,10.99,4.45,.,16,7.1,9.27,.
3/7/2010,Denver,118,Portland,106,6.5,4.47,4.89,5.17,4.59,5,4.81,6.5,4.27,.,5.25,4.69,4,3.16,3.24,.,4,4.8,3.61,.
3/7/2010,Detroit,110,Houston,107,-1.5,-3.07,-2.25,-2.18,-2.33,-2,-1.27,1.3,-6.84,.,-1.25,-3,-3,-4.14,-11.29,.,-1,-4.1,-0.82,.
3/7/2010,Orlando,96,LA Lakers,94,2.5,5.3,2.19,1.49,2.97,3,4.66,5.5,7.78,.,7.25,4.46,6,0.67,11.88,.,6,5.9,4.28,.
3/7/2010,Sacramento,102,Oklahoma City,108,-3.5,-3.96,-3.81,-3.6,-4.02,-4.5,-4.75,-1.6,-3.89,.,-5,-2.58,-5,-7.69,-4.92,.,0.14,-5.7,-2.89,.
3/7/2010,Toronto,101,Philadelphia,114,5.5,5.58,6.62,7.54,5.7,6,5.76,5.5,7.03,.,4.25,4.74,4,7.62,9.02,.,1,5.2,5.18,.
3/8/2010,Cleveland,97,San Antonio,95,7,6.34,6.69,7.56,5.75,7,6.6,8.2,8.29,.,8.75,7.31,5,6.05,9.26,.,-3,7,5.61,.
3/8/2010,Memphis,107,New Jersey,101,8.5,9.36,13.48,15.38,12.07,10,10.68,11.7,9.95,.,8.5,9.39,9,5.37,10.51,.,2,8.5,8.69,.
3/8/2010,Minnesota,112,Dallas,125,-6.5,-6.9,-8.35,-9.21,-7.77,-7,-5.74,-4.3,-6.41,.,-6.5,-7.17,-6,-7.84,-5.65,.,-9,-9.1,-5.05,.
3/8/2010,New York,99,Atlanta,98,-6.5,-4.83,-5.68,-5.92,-5.48,-7,-5.05,-4.2,-4.46,.,-6.75,-6.05,-6,-2.97,-2.86,.,-3,-6.6,-3.46,.
3/8/2010,New orleans,135,Golden State,131,6,5.76,6.65,8.75,4.81,7.5,5.88,7.3,4.44,.,6.5,5.6,5,8.32,3.28,.,2,7,6.01,.
3/9/2010,Charlotte,83,Miami,78,3.5,3.28,2.51,2.44,2.59,3,1.11,3.8,9.01,.,1.5,3.28,2,-2.82,14.74,.,-2,4.1,2.89,.
3/9/2010,Chicago,108,Utah,132,-4.5,-2.86,-2.57,-1.34,-3.9,-2,-3.2,-0.4,0.13,.,-3.5,-1.78,-5,-2.61,2.03,.,-11,-4.2,-2.41,.
3/9/2010,Indiana,107,Philadelphia,96,0,1.32,1.51,1.76,1.27,2.5,1.28,3.7,0.37,.,1.25,-0.11,5,2.72,0.85,.,-3,0.01,2,.
3/9/2010,LA Lakers,109,Toronto,107,11.5,10.42,9.47,8.72,10.24,9,9.4,13.4,8.32,.,13,9.47,14,18.21,7.16,.,2,12.1,9.46,.
3/9/2010,Milwaukee,86,Boston,84,1.5,3.3,0.02,-0.18,0.21,0,2.71,5.1,2.73,.,6.25,1.14,9,7.43,4.32,.,2,-1.3,3.48,.
3/9/2010,Orlando,113,LA Clippers,87,11.5,15.27,11.96,10.45,13.77,11.5,14.68,15.8,15.5,.,18,13.88,21,14.34,17.12,.,17,16.5,10.53,.
3/9/2010,Portland,88,Sacramento,81,9,9.28,9.27,8.84,9.73,9.5,10.28,11.5,8.44,.,11.75,9.68,11,9.79,7.19,.,5,9.1,8.39,.
3/9/2010,Washington,88,Houston,96,-4,-2.08,-1.91,-1.95,-1.87,-4,-0.15,1.3,-1.9,.,-1.5,-3.17,-2,-1.76,-0.63,.,-9,-3.7,-0.65,.
3/10/2010,Boston,91,Memphis,111,5,5.34,7.25,6.16,8.38,5,6.88,8.6,4.03,0.45,7.5,8.75,5,5.75,-0.69,.,1,2.3,5.77,.
3/10/2010,Dallas,96,New Jersey,87,11,13.36,17.46,20.01,15.71,13,14.15,15.9,15.31,7.52,13.75,13.41,14,10.69,17.21,.,3,11.3,9.25,.
3/10/2010,Detroit,104,Utah,115,-6,-7.91,-6.16,-5.36,-7.05,-6,-6.09,-5,-11.04,-7.56,-9.25,-7.12,-10,-2.14,-14.96,.,-13,-7.7,-4.06,.
3/10/2010,Miami,108,LA Clippers,97,10,8.4,7.68,6.22,9.44,10,10.11,12.5,2.89,10.83,12,6.36,14,7.14,-0.57,.,11,9.2,8.9,.
3/10/2010,Minnesota,102,Denver,110,-8,-7.47,-9.15,-8.67,-9.69,-8,-8.09,-5.3,-3.62,-7.6,-8.75,-8.54,-10,-9.29,1.3,.,-12,-7.2,-7.31,.
3/10/2010,Oklahoma City,98,New orleans,83,7.5,6.22,7.15,6.2,8.12,7.5,8.64,9.2,3.48,5.24,9.5,5.6,8,4.85,1.36,.,1,7.5,7.36,.
3/10/2010,Philadelphia,87,Charlotte,102,-1,-1.92,-0.94,-0.7,-1.19,0,0.8,2.2,-3.97,-1.52,0.5,0.57,-2,-5.08,-8.52,.,-7,-1.2,0.62,.
3/10/2010,Sacramento,113,Toronto,90,1,-0.14,-0.35,-1.1,0.41,-1,-0.01,3.5,-1.79,-0.19,1.25,-0.89,3,-2.84,-2.69,.,-2,0.7,0.68,.
3/10/2010,San Antonio,97,New York,87,9.5,11.28,10.88,10.41,11.46,9,11.22,14.7,11.6,7.99,13.25,9.34,12,10.38,13.86,.,7,11.9,9.57,.
3/11/2010,Golden State,105,Portland,110,-6,-2.99,-3.72,-4.65,-3.11,-6,-3.52,-0.9,0.61,-6.64,-5.5,-3.3,-4,-6.43,4.52,.,-7,-4.5,-1.06,.
3/11/2010,Orlando,111,Chicago,82,13,11.16,9.71,8.37,11.19,13,12.42,12.5,9.01,12.86,14.25,9.06,16,9.59,8.96,.,13,11.2,9.59,.
3/11/2010,Washington,99,Atlanta,105,-7,-4.47,-5.26,-4.98,-5.55,-8,-3.83,-2.8,-2.69,-9.82,-5.5,-6.44,-4,-7.57,1.07,.,-7,.,-4.38,.
3/12/2010,Boston,122,Indiana,103,9.5,7.95,11.3,10.76,11.86,9.5,9.75,9.3,9.04,5.84,8,12.69,5,8.5,5.39,.,-3,8.3,7.81,.
3/12/2010,Charlotte,106,LA Clippers,98,10,10.02,7.54,6.12,9.23,11,8.81,12.2,8.9,17.21,11.5,6.64,14,5.61,11.17,.,15,12.4,8.69,.
3/12/2010,Detroit,101,Washington,87,6,1.91,3.27,3.64,2.9,6,2.77,5.4,-1.66,5.88,3.25,3.17,2,4.1,-6.49,.,0.4,1.6,3.69,.
3/12/2010,Memphis,119,New York,112,7,7.48,7.72,8.69,6.79,7.5,7.4,10.6,6.1,1.77,7.5,5.34,9,7.92,6.85,.,8,5.8,7.2,.
3/12/2010,Miami,108,Chicago,95,11,5.22,5.49,4.24,6.81,11,7.67,9,-3.6,9.06,7.75,1.54,10,10.45,-8.73,.,12,4,6.71,.
3/12/2010,Milwaukee,95,Utah,87,0,-1.14,-0.84,-0.77,-0.96,0,0.21,1.7,-4.29,-3.25,0.01,-0.67,1,1.67,-7.92,.,-3,-1.7,-0.06,.
3/12/2010,Minnesota,85,San Antonio,103,-7,-7.17,-7.94,-6.89,-9.12,-6,-6.96,-5.3,-6.55,-2.46,-7.75,-7.15,-8,-7.11,-5.96,.,-8,-8.1,-6.35,.
3/12/2010,New orleans,95,Denver,102,-5,-2,-2.24,-1.29,-3.24,-5.5,-3.14,-0.8,2.89,-6.39,-3,-2.39,-6,-6.08,8.17,.,-8,-2,-1.09,.
3/12/2010,Oklahoma City,104,New Jersey,102,11,13.12,17.02,18.24,16.36,11,15.52,15,12.89,10.19,14.5,11.99,14,7.25,13.79,.,6,14.2,10.77,.
3/12/2010,Philadelphia,95,Cleveland,100,-8,-7.82,-7.46,-7.75,-7.18,-8,-6.77,-4.5,-10.17,-8.8,-6.75,-6.14,-9,-10.37,-14.2,.,-2,-10.9,-5.92,.
3/12/2010,Phoenix,96,LA Lakers,102,-2,1.99,0.47,0.31,0.63,-1,2.99,2.7,-0.48,-4.51,4.25,1.05,4,-0.16,-2.01,.,7,2.2,3.44,.
3/12/2010,Sacramento,94,Portland,110,-1.5,-2.47,-2.91,-2.65,-3.19,-1.5,-3.08,-0.9,-2.44,-2.59,-3,-3.68,-3,-5.88,-1.19,.,2,-4,-1.16,.
3/13/2010,Atlanta,112,Detroit,99,12,10.47,11.19,10.66,11.75,12,10.69,12.4,13.35,11.57,11.25,12.27,10,9.78,14.42,.,-2,11.8,9.73,.
3/13/2010,Dallas,94,New York,128,10,11.06,11.37,12.92,10.07,13,10.45,13.7,11.46,6.27,11.75,9.36,12,13.79,13.55,.,7,8.7,9.09,.
3/13/2010,Golden State,124,Toronto,112,-2,1.31,-0.67,-2.77,1.14,0,0.65,4.3,1.26,0.52,1.25,-0.51,6,-2.8,3.02,.,3,1.6,0.89,.
3/13/2010,Houston,116,New Jersey,108,9.5,10.78,14.18,15.7,13.27,10.5,11.41,11.8,13.52,2.45,8,12.83,9,5.27,14.22,.,6,9.2,9.91,.
3/13/2010,Memphis,108,Denver,125,-1.5,-0.84,-1.38,-0.64,-2.12,-3,-1.57,0.6,0.43,-6.09,-2.25,-2.39,-2,-3.02,3.25,.,1,-2.3,0.07,.
3/13/2010,San Antonio,118,LA Clippers,88,12,12.39,10.18,8.39,12.32,12,12.82,14.4,9.81,15.63,14.5,9.04,18,15.54,10.59,.,12,13.7,9.98,.
3/13/2010,Washington,95,Orlando,109,-11.5,-9.04,-7.2,-6.61,-7.91,-10,-8.05,-6.7,-9.52,-9.98,-11.75,-8.57,-12,-8.84,-10.46,.,-14,-7.5,-5.58,.
3/14/2010,Cleveland,104,Boston,93,6.5,8.53,6.41,7.06,5.77,6.5,7.54,10,12.76,2.09,10,5.56,9,8.44,19.96,.,3.7,5,6.09,.
3/14/2010,Miami,104,Philadelphia,91,6.5,7.06,7.87,7.67,8.06,6.5,8.36,10,3.96,5.32,8,5.15,10,7.52,2.78,.,7.93,4.9,7.39,.
3/14/2010,Milwaukee,98,Indiana,94,9.5,9.81,9.09,8.5,9.7,9,10.52,10.6,8.77,8.09,11.75,10.83,13,11.25,6.71,.,6.29,11.1,8.45,.
3/14/2010,Oklahoma City,119,Utah,111,3.5,0,1.56,2.07,1,1.5,2.09,1.8,-2.11,4.05,0.25,-1.96,0.01,-2.63,-2.27,.,0.23,0.3,1.23,.
3/14/2010,Orlando,89,Charlotte,96,8.5,9.31,7.85,7.54,8.29,8.5,10.73,9.9,9.6,14.34,12.5,10.24,11,6.37,8.95,.,7.52,11.9,6.55,.
3/14/2010,Phoenix,120,New orleans,106,10,7.73,7.25,6.37,8.16,8.5,9.61,9.4,5.14,6.65,10.25,8.43,10,9.75,1.85,.,5.85,8.5,7.13,.
3/14/2010,Portland,109,Toronto,98,8.5,7.43,6.56,5.51,7.65,7.5,8.18,11,3.65,7.43,11.5,5.79,14,12.56,1.5,.,0.32,7.5,7.41,.
3/14/2010,Sacramento,114,Minnesota,100,8.5,6.47,7.32,6.91,7.79,8.5,6.16,7.7,5.02,13.81,5.5,6.17,7,9.2,3.88,.,4.55,7.9,6.33,.
3/15/2010,Boston,119,Detroit,93,9,10.61,10.86,10.21,11.55,10,9.62,11.2,10.02,6.89,10,10.62,8,5.93,8.72,.,26,7.9,8.2,.
3/15/2010,Golden State,121,LA Lakers,124,-8,-5.65,-7.24,-8.69,-6.07,-7.5,-5.51,-4.2,-4.06,-5.39,-6.75,-6.76,-6,-6.76,-1.14,.,-7,-5.8,-4.75,.
3/15/2010,Houston,125,Denver,123,-2.5,-0.79,-1.01,-0.81,-1.21,-3,-1.5,-0.2,4,-8.45,-2.75,0.51,-4,-4.81,6.96,.,-4,-2.2,-0.2,.
3/15/2010,LA Clippers,100,New orleans,108,2.5,-0.57,0.26,0.56,-0.3,2.5,-0.65,1.4,-0.77,5.85,-2.75,0.26,-5,-4.57,-2.5,.,5,1.8,0.1,.
3/15/2010,Philadelphia,84,New York,94,3,4.45,3.38,3.71,3.08,3,3.89,6.7,3.72,0.81,3.75,3.88,-1,9.75,2.92,.,13,0.9,3.51,.
3/15/2010,Utah,112,Washington,89,11,15.32,12.61,12.12,13.17,11,12.25,15.8,12.38,10.62,17.75,13.57,14,13.79,11.47,.,39,13.6,10.27,.
3/16/2010,Denver,97,Washington,87,14,14.01,12.7,12.57,12.84,14,12.73,15.4,6.9,12.91,17,11.56,17,15.14,2.67,.,33,13.7,11.55,.
3/16/2010,Detroit,101,Cleveland,113,-10,-10.21,-8.34,-8.3,-8.44,-9,-8.05,-6.6,-13.78,-8.67,-9.25,-7.46,-10,-10.37,-19.68,.,-13,-9.3,-8.45,.
3/16/2010,Indiana,99,Charlotte,94,-2.5,-4.15,-2.81,-2.4,-3.22,0,-1.69,-0.3,-6.6,0.37,-1.75,-2.98,-3,-4.06,-10.67,.,-16,-0.5,-0.82,.
3/16/2010,Memphis,104,Chicago,97,11,3.76,4.51,4.31,4.75,11,5.78,6.2,-2.18,4.89,4.5,1.91,9,5.77,-4.58,.,7,1.9,4.48,.
3/16/2010,Miami,76,San Antonio,88,1.5,-0.8,0.78,1.29,0.14,1.5,1,2.8,-3.92,1.31,0.5,-0.47,-2,1.78,-8.16,.,-3,-0.3,-0.01,.
3/16/2010,New Jersey,84,Atlanta,108,-6.5,-8.79,-11.1,-12.42,-10.47,-6.5,-8.29,-4.9,-8.31,-9.65,-7.5,-9.8,-5,-4.72,-6.52,.,-14,-13.5,-8.85,.
3/16/2010,Phoenix,152,Minnesota,114,12.5,14.98,14.4,14.01,14.84,12.5,15.19,14.5,11.65,13.95,15.5,14.22,16,13.89,8.72,.,28,16.1,12.18,.
3/16/2010,Sacramento,99,LA Lakers,106,-6,-6.04,-6.6,-6.92,-6.31,-8,-5.37,-4.4,-7.11,-4.97,-5.25,-7.16,-5,-3.76,-6.85,.,-8,-5.8,-6.57,.
3/17/2010,Boston,109,New York,97,9,9.49,10.54,10.54,10.61,9.5,9.83,10.4,7.13,4.77,9,10.16,6,3.66,3.16,.,26,6.6,10.29,.
3/17/2010,Charlotte,100,Oklahoma City,92,-1,1.77,0.57,0.21,0.93,-1,-0.52,4.7,4.65,1.73,1.25,2.44,1,-2.62,7.31,.,2,1.3,0.31,.
3/17/2010,Cleveland,99,Indiana,94,14.5,16.93,14.77,14.9,14.66,13,14.56,15.3,18.8,15.77,14.5,15.09,11,11.8,22.35,.,38,17,12.1,.
3/17/2010,Dallas,113,Chicago,106,13.5,9.13,7.91,8.45,7.68,13.5,8.6,10.1,3.18,7.96,9.5,4.83,10,14.86,2.12,.,26,4.1,9.28,.
3/17/2010,Golden State,131,New orleans,121,4,2.71,-0.22,-2.43,1.72,3,1.7,2.6,1.56,6.18,0.5,0.76,2,4.85,2.72,.,17,1.1,1.16,.
3/17/2010,Houston,107,Memphis,94,5,4.24,3.9,3.4,4.4,5,4.2,5.6,6.57,-3.81,4,5.64,3,-0.38,6.71,.,6,0.4,5.63,.
3/17/2010,LA Clippers,101,Milwaukee,93,-5,-4.6,-2.19,-0.86,-3.8,-4.5,-5.39,-3.9,0.93,-5.8,-9,-4.24,-13,-12.95,4.79,.,-6,-2.8,-3.64,.
3/17/2010,Orlando,110,San Antonio,84,7,6.84,4.75,4.91,4.6,7,5.69,6.5,8.69,7.24,6.75,7.67,3,2.89,9.53,.,16,5.4,7.27,.
3/17/2010,Philadelphia,108,New Jersey,97,6.5,7.41,9.56,10.88,8.89,6.5,7.89,9,7.57,3.85,5.5,8.3,4,0.33,6.58,.,14,3.9,9.53,.
3/17/2010,Toronto,106,Atlanta,105,3,-1.61,-1.78,-0.82,-2.78,3,-2.83,-1.8,1.4,3.56,-4.5,-3.52,-8,-9.43,5.61,.,8,-1.4,-0.84,.
3/17/2010,Utah,122,Minnesota,100,14.5,18.25,15.99,15.02,17.14,14,16.26,19.2,15.1,19.58,20,16.48,20,13.97,13.5,.,38,19.1,13.45,.
3/18/2010,Denver,93,New orleans,80,14.5,11.24,8.91,8.05,9.81,12.5,10.54,10.9,3.11,12.53,12,8.9,13,12.99,-2.17,.,38,11.1,9.94,.
3/18/2010,Miami,102,Orlando,108,-2,-3.85,-1.4,-1,-1.96,-1,-2.43,0.2,-9.61,-1.2,-2,-5.14,-6,-1.42,-14.69,.,-3,-2.1,-0.94,.
3/19/2010,Atlanta,93,Charlotte,92,5.5,5.28,5.93,5.83,6.06,5.5,6.68,6,2.77,5,5.75,7.49,3,7.68,-2.58,.,12,7.2,7.51,10.24
3/19/2010,Chicago,85,Cleveland,92,-10,-5.76,-5.43,-5.04,-5.92,-10,-6.69,-4.4,-2.61,-12.26,-6.75,-3.56,-9,-9.19,-2.69,.,-14,-7.7,-5.52,-12.82
3/19/2010,Houston,87,Boston,94,-2,1.78,0.5,1.18,-0.22,-1.5,1,2.6,5.54,-6.53,1,0.83,2,-0.35,10.4,.,-10,-2.5,-0.08,-6.23
3/19/2010,Indiana,106,Detroit,102,1.5,4.72,3.11,2.92,3.31,1.5,3.77,8.1,3.98,3.99,5.75,1.37,8,3.55,6.33,.,3,5.4,4.2,3.95
3/19/2010,LA Lakers,104,Minnesota,96,15,16.52,17.56,17.45,17.8,16,16.3,19.2,15.13,18.62,18.25,16.09,19,12.28,13.73,.,42,19,14.02,20.35
3/19/2010,New York,92,Philadelphia,88,2.5,3.21,3.22,2.93,3.48,4.5,3.05,6.4,2.28,-0.03,2.25,2.12,8,1.73,3.08,.,8,-0.5,3.73,4.15
3/19/2010,Phoenix,110,Utah,100,5.5,1.97,1.85,2.26,1.34,5.5,3.06,2.4,-0.45,3.29,2.25,0.74,3,6.17,-1.78,.,6,1.9,2.8,2.38
3/19/2010,Portland,76,Washington,74,12,10.77,10.92,10.64,11.22,12.5,11.06,14.2,7.74,7.72,13,9.53,13,12.85,6.04,.,25,9.2,10.75,15.66
3/19/2010,Sacramento,108,Milwaukee,114,-3.5,-2.04,-1.47,-1.28,-1.67,-2,-2.4,-1.7,0.21,-5.81,-3.75,-4.14,-3,-8.56,4.3,.,2,-2.2,-0.31,-1.8
3/19/2010,San Antonio,147,Golden State,116,12,10.48,10.71,11.25,10.53,12,10.8,12.3,7.48,15.25,12.5,10.55,11,10.38,5.37,.,36,13,10.64,17.46
3/19/2010,Toronto,89,Oklahoma City,115,0,-0.96,-0.87,-0.13,-1.62,-1.5,-2.25,-0.7,2.82,1.81,-4,0.41,-6,-2.98,4.34,.,2,-1.6,0.16,-1.84
3/20/2010,Dallas,93,Boston,102,4,3.26,2.65,4.44,1.09,4.5,2.36,4.1,7.33,-1.79,3,1.11,1,0.53,13.39,.,-9,-2.6,3.4,-1.63
3/20/2010,Denver,97,Milwaukee,102,10,6.82,6.73,6.89,6.57,9,6.36,7.6,4.81,5.88,6.5,4.4,6,11.55,5.12,.,2,7.6,8.38,8.72
3/20/2010,Memphis,123,Golden State,107,10,5.68,7.24,9.12,5.57,10,6.47,8,1.98,8.54,5.25,6.01,7,5.77,-1.64,.,-3,6.7,7.97,4.9
3/20/2010,Miami,77,Charlotte,71,6.5,1.84,2.99,2.96,3.02,5,4.54,3.9,-3.01,6.7,4,2.53,0.01,4.9,-8.74,.,-3,2.9,5.04,4.25
3/20/2010,New Jersey,90,Toronto,100,-3.5,-3.27,-6.35,-8.63,-4.68,-3.5,-2.7,0.5,-6.71,-5.24,-1,-3.28,2,3.5,-9.13,.,-4,-6.6,-2.53,-1.37
