,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,linenutshell,linefox,linedok,linetalis,linegrind,linepugh,linedonc,linegt,linedoi
1000,996,"Mon, Mar 16, 2015",Box Score,Atlanta Hawks,110,Sacramento Kings,103,,,2015-03-16 00:00:00,103,110,03/16/2015,Sacramento,Atlanta,-5.0,-6.81,-8.03,-9.51,-6.51,-5.5,-7.8,-4.9,-8.48,,-6.0,-7.49,-6.32,-5.68,-5.65,-4.9,,-7.31
1001,997,"Mon, Mar 16, 2015",Box Score,Charlotte Hornets,66,Utah Jazz,94,,,2015-03-16 00:00:00,94,66,03/16/2015,Utah,Charlotte,4.5,4.92,3.91,3.04,4.93,4.5,4.05,6.4,3.84,,7.0,3.15,6.24,6.92,5.83,3.8,,4.89
1002,998,"Mon, Mar 16, 2015",Box Score,Portland Trail Blazers,97,Washington Wizards,105,,,2015-03-16 00:00:00,105,97,03/16/2015,Washington,Portland,2.0,-1.12,-2.21,-1.84,-2.25,1.5,-1.23,-0.2,-2.56,,-1.0,-3.19,-2.11,3.55,-1.16,-1.6,,1.25
1003,999,"Tue, Mar 17, 2015",Box Score,Memphis Grizzlies,95,Detroit Pistons,105,,,2015-03-17 00:00:00,105,95,03/17/2015,Detroit,Memphis,-4.5,-3.24,-4.9,-7.35,-3.49,-4.0,-2.85,-1.3,-4.02,,-1.0,-5.43,-2.45,-0.19,-2.1,-3.2,,-3.83
1004,1000,"Tue, Mar 17, 2015",Box Score,Orlando Magic,94,Houston Rockets,107,,,2015-03-17 00:00:00,107,94,03/17/2015,Houston,Orlando,11.0,11.91,11.94,12.43,11.83,11.5,11.95,13.2,11.61,,15.0,11.15,11.71,11.13,12.78,9.5,,10.58
1005,1001,"Tue, Mar 17, 2015",Box Score,Charlotte Hornets,92,Los Angeles Clippers,99,,,2015-03-17 00:00:00,99,92,03/17/2015,LA Clippers,Charlotte,10.0,9.5,9.56,8.18,10.89,9.5,8.61,10.5,9.92,,10.0,7.69,10.13,11.16,11.19,8.0,,7.71
1006,1002,"Tue, Mar 17, 2015",Box Score,Milwaukee Bucks,84,New Orleans Pelicans,85,,,2015-03-17 00:00:00,85,84,03/17/2015,New Orleans,Milwaukee,7.0,3.82,2.84,3.22,2.44,7.0,3.86,5.3,2.83,,7.0,2.84,4.02,3.1,3.45,3.0,,5.77
1007,1003,"Tue, Mar 17, 2015",Box Score,San Antonio Spurs,100,New York Knicks,104,OT,,2015-03-17 00:00:00,104,100,03/17/2015,New York,San Antonio,-14.0,-11.0,-10.25,-10.33,-11.04,-13.5,-10.18,-8.3,-9.52,,-14.0,-17.56,-10.53,-10.13,-10.03,-7.5,,-13.67
1008,1004,"Wed, Mar 18, 2015",Box Score,Indiana Pacers,86,Chicago Bulls,103,,,2015-03-18 00:00:00,103,86,03/18/2015,Chicago,Indiana,1.0,3.32,4.75,5.78,4.39,2.0,3.72,4.6,4.03,,0.01,-0.76,5.12,2.83,4.99,2.7,,1.04
1009,1005,"Wed, Mar 18, 2015",Box Score,Brooklyn Nets,92,Cleveland Cavaliers,117,,,2015-03-18 00:00:00,117,92,03/18/2015,Cleveland,Brooklyn,11.5,10.5,9.26,8.2,9.85,11.5,9.11,12.5,9.87,,14.0,11.92,9.84,10.84,11.84,9.1,,10.23
1010,1006,"Wed, Mar 18, 2015",Box Score,Orlando Magic,102,Dallas Mavericks,107,,,2015-03-18 00:00:00,107,102,03/18/2015,Dallas,Orlando,12.5,11.84,11.8,11.64,12.35,11.5,11.47,12.4,11.42,,13.0,11.91,12.19,11.78,12.9,8.8,,12.32
1011,1007,"Wed, Mar 18, 2015",Box Score,Atlanta Hawks,95,Golden State Warriors,114,,,2015-03-18 00:00:00,114,95,03/18/2015,Golden State,Atlanta,6.5,5.39,5.23,2.96,6.19,6.0,5.05,6.8,6.51,,5.0,4.32,6.88,4.53,7.08,5.2,,4.31
1012,1008,"Wed, Mar 18, 2015",Box Score,Portland Trail Blazers,104,Miami Heat,108,,,2015-03-18 00:00:00,108,104,03/18/2015,Miami,Portland,-2.5,-3.8,-4.85,-4.3,-5.53,-2.0,-2.97,-2.2,-4.82,,-4.0,-6.04,-4.52,0.23,-4.86,-3.2,,-2.39
1013,1009,"Wed, Mar 18, 2015",Box Score,San Antonio Spurs,114,Milwaukee Bucks,103,,,2015-03-18 00:00:00,103,114,03/18/2015,Milwaukee,San Antonio,-6.0,-1.97,-1.1,-1.09,-1.2,-5.0,-0.72,-1.1,-1.05,,-5.0,-6.62,-1.93,1.87,-0.69,-2.7,,-4.25
1014,1010,"Wed, Mar 18, 2015",Box Score,Boston Celtics,118,Oklahoma City Thunder,122,,,2015-03-18 00:00:00,122,118,03/18/2015,Oklahoma City,Boston,6.5,6.56,6.08,5.84,6.56,9.0,5.47,7.3,5.89,,7.0,8.18,4.72,5.58,7.71,7.4,,7.53
1015,1011,"Wed, Mar 18, 2015",Box Score,Detroit Pistons,83,Philadelphia 76ers,94,,,2015-03-18 00:00:00,94,83,03/18/2015,Philadelphia,Detroit,-2.0,-3.23,-4.11,-2.05,-5.27,-2.5,-2.36,-0.3,-5.51,,-3.0,-4.57,-5.7,1.93,-3.32,-3.1,,-4.63
1016,1012,"Wed, Mar 18, 2015",Box Score,Los Angeles Clippers,116,Sacramento Kings,105,,,2015-03-18 00:00:00,105,116,03/18/2015,Sacramento,LA Clippers,-9.0,-6.06,-6.61,-5.98,-6.89,-7.5,-6.76,-5.8,-7.22,,-7.0,-7.0,-5.83,-4.41,-5.77,-4.7,,-4.83
1017,1013,"Wed, Mar 18, 2015",Box Score,Minnesota Timberwolves,100,Toronto Raptors,105,,,2015-03-18 00:00:00,105,100,03/18/2015,Toronto,Minnesota,11.5,10.29,12.25,12.6,12.43,11.5,10.0,10.9,11.78,,11.0,7.4,11.45,4.04,12.25,8.1,,9.52
1018,1014,"Wed, Mar 18, 2015",Box Score,Washington Wizards,88,Utah Jazz,84,,,2015-03-18 00:00:00,84,88,03/18/2015,Utah,Washington,3.5,2.48,1.28,0.21,2.14,2.5,2.59,5.2,1.55,,5.0,0.47,3.44,4.21,3.03,2.4,,0.75
1019,1015,"Thu, Mar 19, 2015",Box Score,Denver Nuggets,108,Houston Rockets,118,,,2015-03-19 00:00:00,118,108,03/19/2015,Houston,Denver,6.5,8.78,9.53,9.93,9.01,8.0,9.25,8.5,9.69,,7.0,7.52,8.75,8.76,9.59,8.4,,8.24
1020,1016,"Thu, Mar 19, 2015",Box Score,Utah Jazz,80,Los Angeles Lakers,73,,,2015-03-19 00:00:00,73,80,03/19/2015,LA Lakers,Utah,-4.0,-3.03,-2.93,-3.05,-3.18,-4.0,-3.0,-2.5,-2.63,,-6.0,-2.89,-4.41,-1.57,-2.3,-2.9,,-2.02
1021,1017,"Thu, Mar 19, 2015",Box Score,Minnesota Timberwolves,95,New York Knicks,92,OT,,2015-03-19 00:00:00,92,95,03/19/2015,New York,Minnesota,1.0,0.12,1.16,1.52,0.61,0.0,-0.21,2.6,1.32,,0.01,-6.49,0.23,-0.17,0.24,-1.1,,1.79
1022,1018,"Thu, Mar 19, 2015",Box Score,New Orleans Pelicans,72,Phoenix Suns,74,,,2015-03-19 00:00:00,74,72,03/19/2015,Phoenix,New Orleans,0.0,1.56,1.84,1.29,1.84,-1.5,1.61,2.8,2.44,,0.01,-0.27,1.63,1.34,3.2,2.3,,0.28
1023,1019,"Fri, Mar 20, 2015",Box Score,Milwaukee Bucks,127,Brooklyn Nets,129,3OT,,2015-03-20 00:00:00,129,127,03/20/2015,Brooklyn,Milwaukee,2.0,0.46,-1.16,-0.37,-1.75,3.0,0.38,2.6,-1.48,,4.0,0.66,-1.11,2.59,-0.68,0.5,,1.8
1024,1020,"Fri, Mar 20, 2015",Box Score,Toronto Raptors,92,Chicago Bulls,108,,,2015-03-20 00:00:00,108,92,03/20/2015,Chicago,Toronto,2.0,1.54,1.44,1.7,1.41,1.5,3.25,3.9,1.19,,1.0,-3.01,1.25,2.03,2.24,1.8,,1.84
1025,1021,"Fri, Mar 20, 2015",Box Score,Indiana Pacers,92,Cleveland Cavaliers,95,,,2015-03-20 00:00:00,95,92,03/20/2015,Cleveland,Indiana,9.5,8.54,7.2,7.36,7.13,11.0,7.2,10.7,7.14,,12.0,9.32,7.93,11.09,7.87,7.0,,9.1
1026,1022,"Fri, Mar 20, 2015",Box Score,Memphis Grizzlies,112,Dallas Mavericks,101,,,2015-03-20 00:00:00,101,112,03/20/2015,Dallas,Memphis,3.0,2.63,2.06,1.02,2.88,3.5,2.84,3.6,2.22,,3.0,2.01,3.41,3.64,3.56,0.9,,3.1
1027,1023,"Fri, Mar 20, 2015",Box Score,New Orleans Pelicans,96,Golden State Warriors,112,,,2015-03-20 00:00:00,112,96,03/20/2015,Golden State,New Orleans,13.5,10.63,10.84,9.89,11.18,11.0,10.49,11.7,11.82,,9.0,10.36,10.71,9.9,12.43,9.7,,10.2
1028,1024,"Fri, Mar 20, 2015",Box Score,Washington Wizards,99,Los Angeles Clippers,113,,,2015-03-20 00:00:00,113,99,03/20/2015,LA Clippers,Washington,7.0,6.29,6.22,4.97,7.23,6.0,6.09,7.9,6.66,,3.0,4.08,6.68,6.94,8.39,6.7,,6.93
1029,1025,"Fri, Mar 20, 2015",Box Score,Denver Nuggets,91,Miami Heat,108,,,2015-03-20 00:00:00,108,91,03/20/2015,Miami,Denver,7.5,4.11,3.33,3.83,2.79,7.0,5.15,4.6,3.3,,3.0,4.55,3.18,7.89,3.18,5.7,,2.96
1030,1026,"Fri, Mar 20, 2015",Box Score,Atlanta Hawks,115,Oklahoma City Thunder,123,,,2015-03-20 00:00:00,123,115,03/20/2015,Oklahoma City,Atlanta,1.5,0.14,-1.54,-3.44,-0.21,-1.5,0.2,3.0,-1.28,,5.0,0.24,-1.18,-1.72,0.55,1.0,,1.25
1031,1027,"Fri, Mar 20, 2015",Box Score,Portland Trail Blazers,104,Orlando Magic,111,,,2015-03-20 00:00:00,111,104,03/20/2015,Orlando,Portland,-8.0,-7.62,-8.04,-8.04,-8.48,-7.0,-7.45,-6.7,-7.67,,-9.0,-11.4,-8.05,-4.28,-7.85,-5.2,,-6.9
1032,1028,"Fri, Mar 20, 2015",Box Score,New York Knicks,81,Philadelphia 76ers,97,,,2015-03-20 00:00:00,97,81,03/20/2015,Philadelphia,New York,6.0,3.14,2.1,3.27,1.87,4.0,4.79,5.0,0.69,,5.0,4.65,1.27,6.28,3.74,2.5,,-0.34
1033,1029,"Fri, Mar 20, 2015",Box Score,Charlotte Hornets,91,Sacramento Kings,101,,,2015-03-20 00:00:00,101,91,03/20/2015,Sacramento,Charlotte,-4.0,0.54,0.56,0.16,1.54,-2.0,-0.96,0.3,-0.04,,0.01,-2.33,1.79,0.94,2.05,0.4,,2.62
1034,1030,"Fri, Mar 20, 2015",Box Score,Boston Celtics,89,San Antonio Spurs,101,,,2015-03-20 00:00:00,101,89,03/20/2015,San Antonio,Boston,9.0,8.0,7.36,7.42,8.0,10.0,6.61,8.2,6.71,,7.0,10.42,7.49,7.68,9.16,8.3,,9.67
1035,1031,"Sat, Mar 21, 2015",Box Score,Chicago Bulls,91,Detroit Pistons,107,,,2015-03-21 00:00:00,107,91,03/21/2015,Detroit,Chicago,-3.0,-1.9,-2.59,-4.1,-1.87,-1.5,-1.94,0.3,-1.83,-4.9,-1.0,-2.48,-1.11,,-0.46,-1.2,,-1.47
1036,1032,"Sat, Mar 21, 2015",Box Score,Utah Jazz,91,Golden State Warriors,106,,,2015-03-21 00:00:00,106,91,03/21/2015,Golden State,Utah,9.0,10.31,11.93,11.78,11.27,8.5,10.3,9.9,13.12,7.9,6.0,9.47,10.82,,12.32,8.8,,10.4
1037,1033,"Sat, Mar 21, 2015",Box Score,Phoenix Suns,117,Houston Rockets,102,,,2015-03-21 00:00:00,102,117,03/21/2015,Houston,Phoenix,7.5,6.03,5.84,6.52,5.86,8.0,6.83,8.1,5.16,2.4,9.0,4.56,5.12,,6.69,6.0,,6.29
1038,1034,"Sat, Mar 21, 2015",Box Score,Brooklyn Nets,123,Indiana Pacers,111,,,2015-03-21 00:00:00,111,123,03/21/2015,Indiana,Brooklyn,8.0,6.32,4.6,3.03,5.54,6.0,5.68,6.6,5.39,17.3,8.0,4.0,4.62,,7.33,4.7,,5.43
1039,1035,"Sat, Mar 21, 2015",Box Score,Portland Trail Blazers,86,Memphis Grizzlies,97,,,2015-03-21 00:00:00,97,86,03/21/2015,Memphis,Portland,3.5,1.58,1.99,3.27,1.3,3.5,1.85,3.1,1.47,-3.3,1.0,1.85,0.56,,1.49,3.8,,2.1
1040,1036,"Sun, Mar 22, 2015",Box Score,San Antonio Spurs,114,Atlanta Hawks,95,,,2015-03-22 00:00:00,95,114,03/22/2015,Atlanta,San Antonio,2.0,3.25,4.5,6.09,3.31,2.0,3.93,3.7,4.31,2.5,1.0,0.0,3.29,,4.05,3.0,,2.58
1041,1037,"Sun, Mar 22, 2015",Box Score,Detroit Pistons,105,Boston Celtics,97,OT,,2015-03-22 00:00:00,97,105,03/22/2015,Boston,Detroit,5.5,4.94,3.54,4.15,2.88,6.0,4.41,6.4,3.65,15.6,5.0,5.07,2.67,,3.76,3.2,,3.9
1042,1038,"Sun, Mar 22, 2015",Box Score,New Orleans Pelicans,100,Los Angeles Clippers,107,,,2015-03-22 00:00:00,107,100,03/22/2015,LA Clippers,New Orleans,10.0,7.15,6.76,5.73,7.82,8.5,7.55,9.7,6.93,3.2,9.0,6.5,5.84,,9.23,7.0,,7.7
1043,1039,"Sun, Mar 22, 2015",Box Score,Philadelphia 76ers,87,Los Angeles Lakers,101,,,2015-03-22 00:00:00,101,87,03/22/2015,LA Lakers,Philadelphia,4.5,4.54,5.32,3.68,6.58,5.0,4.45,5.3,6.25,-1.9,4.0,3.4,6.17,,6.83,4.0,,4.96
1044,1040,"Sun, Mar 22, 2015",Box Score,Cleveland Cavaliers,108,Milwaukee Bucks,90,,,2015-03-22 00:00:00,90,108,03/22/2015,Milwaukee,Cleveland,-8.0,-3.81,-1.5,-1.55,-1.37,-9.0,-2.12,-3.5,-1.62,-5.8,-10.0,-11.06,-2.01,,-1.18,-3.6,,-4.28
1045,1041,"Sun, Mar 22, 2015",Box Score,Charlotte Hornets,109,Minnesota Timberwolves,98,,,2015-03-22 00:00:00,98,109,03/22/2015,Minnesota,Charlotte,-4.5,-1.1,-2.36,-3.14,-1.84,-3.0,-1.31,-0.2,-2.07,3.8,1.0,-5.08,-0.65,,-0.4,-1.1,,-0.89
1046,1042,"Sun, Mar 22, 2015",Box Score,Miami Heat,75,Oklahoma City Thunder,93,,,2015-03-22 00:00:00,93,75,03/22/2015,Oklahoma City,Miami,3.5,6.6,6.8,5.77,7.68,4.5,5.96,8.1,7.06,4.3,7.0,5.59,5.98,,8.56,7.1,,5.93
1047,1043,"Sun, Mar 22, 2015",Box Score,Denver Nuggets,119,Orlando Magic,100,,,2015-03-22 00:00:00,100,119,03/22/2015,Orlando,Denver,1.0,-0.14,0.41,0.1,0.05,-1.0,1.01,0.4,1.09,-2.0,-2.0,-2.35,-0.13,,0.67,0.4,,0.56
1048,1044,"Sun, Mar 22, 2015",Box Score,Dallas Mavericks,92,Phoenix Suns,98,,,2015-03-22 00:00:00,98,92,03/22/2015,Phoenix,Dallas,-4.5,-0.12,-0.33,-0.5,-0.94,-3.5,0.66,2.7,0.44,-0.8,3.0,-6.08,-0.32,,0.51,0.0,,0.1
1049,1045,"Sun, Mar 22, 2015",Box Score,Washington Wizards,86,Sacramento Kings,109,,,2015-03-22 00:00:00,109,86,03/22/2015,Sacramento,Washington,-3.5,-3.19,-2.35,-2.89,-1.78,-3.5,-2.94,-2.0,-2.38,-7.3,-5.0,-7.02,-1.36,,-0.66,-2.6,,-3.14
1050,1046,"Sun, Mar 22, 2015",Box Score,New York Knicks,89,Toronto Raptors,106,,,2015-03-22 00:00:00,106,89,03/22/2015,Toronto,New York,12.0,13.04,13.51,13.69,14.12,13.0,12.98,12.2,12.79,9.6,14.0,14.51,13.5,,15.13,10.3,,13.22
1051,1047,"Mon, Mar 23, 2015",Box Score,Boston Celtics,110,Brooklyn Nets,91,,,2015-03-23 00:00:00,91,110,03/23/2015,Brooklyn,Boston,5.0,1.53,1.08,2.17,0.68,3.5,1.22,2.8,0.28,-1.7,3.0,5.4,0.27,,1.31,1.99,,1.41
1052,1048,"Mon, Mar 23, 2015",Box Score,Charlotte Hornets,86,Chicago Bulls,98,,,2015-03-23 00:00:00,98,86,03/23/2015,Chicago,Charlotte,6.5,6.45,6.37,6.28,6.86,5.5,5.85,5.2,6.01,7.4,6.0,6.5,7.12,,7.82,7.0,,5.41
1053,1049,"Mon, Mar 23, 2015",Box Score,Washington Wizards,76,Golden State Warriors,107,,,2015-03-23 00:00:00,107,76,03/23/2015,Golden State,Washington,11.5,10.38,11.38,10.12,11.47,10.5,10.91,11.4,12.97,2.9,10.0,9.15,12.04,,12.16,9.5,,10.94
1054,1050,"Mon, Mar 23, 2015",Box Score,Houston Rockets,110,Indiana Pacers,100,,,2015-03-23 00:00:00,100,110,03/23/2015,Indiana,Houston,-1.0,-1.18,-2.67,-4.35,-1.68,1.0,-0.69,0.8,-1.98,-2.1,2.0,-0.82,-2.36,,-0.64,-0.9,,0.06
1055,1051,"Mon, Mar 23, 2015",Box Score,Memphis Grizzlies,103,New York Knicks,82,,,2015-03-23 00:00:00,82,103,03/23/2015,New York,Memphis,-13.5,-9.74,-10.8,-12.23,-10.51,-11.5,-9.94,-7.1,-9.83,-4.4,-9.0,-17.15,-9.3,,-9.39,-6.7,,-10.29
1056,1052,"Mon, Mar 23, 2015",Box Score,Minnesota Timberwolves,106,Utah Jazz,104,OT,,2015-03-23 00:00:00,104,106,03/23/2015,Utah,Minnesota,10.5,10.24,9.64,9.44,10.16,12.0,9.62,11.8,9.41,10.0,13.0,11.31,9.86,,10.44,8.2,,10.26
1057,1053,"Tue, Mar 24, 2015",Box Score,San Antonio Spurs,94,Dallas Mavericks,101,,,2015-03-24 00:00:00,101,94,03/24/2015,Dallas,San Antonio,-3.0,0.72,1.65,1.87,1.48,-1.0,0.69,-0.5,1.58,5.0,-4.0,-3.34,2.16,,2.35,0.3,,0.12
1058,1054,"Tue, Mar 24, 2015",Box Score,Toronto Raptors,104,Detroit Pistons,108,,,2015-03-24 00:00:00,108,104,03/24/2015,Detroit,Toronto,-2.5,-2.02,-2.7,-3.81,-2.1,-2.5,-0.06,1.9,-2.16,-7.6,1.0,-5.17,-1.74,,-1.05,-1.3,,-1.43
1059,1055,"Tue, Mar 24, 2015",Box Score,Miami Heat,88,Milwaukee Bucks,89,,,2015-03-24 00:00:00,89,88,03/24/2015,Milwaukee,Miami,-1.5,2.61,4.27,3.14,5.16,-1.0,2.54,3.0,4.68,-2.7,-1.0,0.5,4.12,,5.52,2.5,,2.17
1060,1056,"Tue, Mar 24, 2015",Box Score,Los Angeles Lakers,117,Oklahoma City Thunder,127,,,2015-03-24 00:00:00,127,117,03/24/2015,Oklahoma City,LA Lakers,10.0,10.97,10.3,10.54,10.19,10.5,10.58,12.2,10.28,13.3,12.0,11.65,9.43,,11.41,10.0,,10.68
1061,1057,"Tue, Mar 24, 2015",Box Score,Golden State Warriors,122,Portland Trail Blazers,108,,,2015-03-24 00:00:00,108,122,03/24/2015,Portland,Golden State,-6.5,-2.86,-3.26,-2.84,-2.92,-6.5,-2.77,-0.6,-4.31,-1.4,-5.0,-4.54,-3.29,,-1.7,-1.5,,-3.02
1062,1058,"Tue, Mar 24, 2015",Box Score,Philadelphia 76ers,106,Sacramento Kings,107,,,2015-03-24 00:00:00,107,106,03/24/2015,Sacramento,Philadelphia,8.5,6.59,7.67,6.6,8.72,8.5,5.64,6.8,8.2,-0.1,7.0,6.07,8.19,,8.66,5.8,,6.43
1063,1059,"Wed, Mar 25, 2015",Box Score,Miami Heat,93,Boston Celtics,86,,,2015-03-25 00:00:00,86,93,03/25/2015,Boston,Miami,5.5,3.6,2.96,1.83,3.54,3.0,3.34,5.1,3.6,5.7,5.0,1.33,3.31,,4.09,3.5,,3.55
1064,1060,"Wed, Mar 25, 2015",Box Score,Brooklyn Nets,91,Charlotte Hornets,88,,,2015-03-25 00:00:00,88,91,03/25/2015,Charlotte,Brooklyn,3.5,3.03,3.16,2.74,3.28,3.0,4.18,6.2,3.54,-0.7,3.0,1.26,2.9,,4.21,2.8,,2.88
1065,1061,"Wed, Mar 25, 2015",Box Score,Philadelphia 76ers,99,Denver Nuggets,85,,,2015-03-25 00:00:00,85,99,03/25/2015,Denver,Philadelphia,11.0,8.21,7.86,7.12,8.51,11.0,6.68,9.2,8.35,8.7,9.0,8.09,8.77,,8.81,8.0,,7.7
1066,1062,"Wed, Mar 25, 2015",Box Score,Cleveland Cavaliers,111,Memphis Grizzlies,89,,,2015-03-25 00:00:00,89,111,03/25/2015,Memphis,Cleveland,0.0,0.66,2.65,4.08,1.91,-2.0,1.78,1.3,1.98,1.4,-4.0,-7.36,1.32,,2.44,0.6,,0.47
1067,1063,"Wed, Mar 25, 2015",Box Score,Los Angeles Lakers,101,Minnesota Timberwolves,99,OT,,2015-03-25 00:00:00,99,101,03/25/2015,Minnesota,LA Lakers,2.0,2.32,0.59,0.84,0.22,1.5,1.8,3.2,0.74,7.1,1.0,6.0,1.51,,1.96,4.3,,0.85
1068,1064,"Wed, Mar 25, 2015",Box Score,Houston Rockets,95,New Orleans Pelicans,93,,,2015-03-25 00:00:00,93,95,03/25/2015,New Orleans,Houston,0.0,-0.5,-0.95,-1.42,-0.5,-2.0,-0.13,1.5,-0.97,2.0,0.01,-5.39,0.23,,0.0,-0.9,,-0.02
1069,1065,"Wed, Mar 25, 2015",Box Score,Los Angeles Clippers,111,New York Knicks,80,,,2015-03-25 00:00:00,80,111,03/25/2015,New York,LA Clippers,-14.5,-11.23,-12.01,-11.61,-12.92,-14.0,-12.01,-9.7,-11.67,-3.7,-13.0,-16.68,-11.36,,-11.65,-7.4,,-12.24
1070,1066,"Wed, Mar 25, 2015",Box Score,Atlanta Hawks,95,Orlando Magic,83,,,2015-03-25 00:00:00,83,95,03/25/2015,Orlando,Atlanta,-9.0,-7.5,-9.19,-10.4,-8.41,-7.5,-7.23,-5.7,-8.99,-1.3,-5.0,-12.62,-8.12,,-7.47,-5.4,,-7.62
1071,1067,"Wed, Mar 25, 2015",Box Score,Sacramento Kings,108,Phoenix Suns,99,,,2015-03-25 00:00:00,99,108,03/25/2015,Phoenix,Sacramento,8.0,6.9,6.68,6.67,5.95,7.0,7.32,7.6,7.5,9.8,5.0,6.06,6.65,,7.08,6.8,,6.64
1072,1068,"Wed, Mar 25, 2015",Box Score,Oklahoma City Thunder,91,San Antonio Spurs,130,,,2015-03-25 00:00:00,130,91,03/25/2015,San Antonio,Oklahoma City,7.5,3.89,3.66,3.53,3.89,7.0,3.53,5.8,3.6,3.1,3.0,3.78,5.25,,4.76,3.5,,3.2
1073,1069,"Wed, Mar 25, 2015",Box Score,Chicago Bulls,116,Toronto Raptors,103,,,2015-03-25 00:00:00,103,116,03/25/2015,Toronto,Chicago,-2.5,2.99,2.72,2.39,3.03,-1.0,1.82,3.9,2.76,5.0,4.0,0.47,3.15,,4.16,2.7,,2.71
1074,1070,"Wed, Mar 25, 2015",Box Score,Portland Trail Blazers,92,Utah Jazz,89,,,2015-03-25 00:00:00,89,92,03/25/2015,Utah,Portland,3.5,0.1,-1.98,-2.54,-1.61,4.0,0.04,1.8,-1.74,6.5,4.0,-0.8,-0.68,,-0.55,-0.6,,-0.59
1075,1071,"Wed, Mar 25, 2015",Box Score,Indiana Pacers,103,Washington Wizards,101,,,2015-03-25 00:00:00,101,103,03/25/2015,Washington,Indiana,3.0,4.18,3.99,5.6,3.45,3.0,3.67,5.9,2.86,9.6,3.0,0.83,3.46,,4.86,3.5,,3.58
1076,1072,"Thu, Mar 26, 2015",Box Score,Indiana Pacers,107,Milwaukee Bucks,111,,,2015-03-26 00:00:00,111,107,03/26/2015,Milwaukee,Indiana,3.0,2.15,3.24,3.63,3.1,1.0,2.41,3.5,2.98,0.8,-1.0,-3.08,3.17,,3.99,3.0,,2.21
1077,1073,"Fri, Mar 27, 2015",Box Score,Miami Heat,86,Atlanta Hawks,99,,,2015-03-27 00:00:00,99,86,03/27/2015,Atlanta,Miami,9.0,8.18,9.99,10.56,9.63,6.5,7.79,7.5,10.12,3.9,4.0,7.26,9.12,,10.63,8.2,,7.64
1078,1074,"Fri, Mar 27, 2015",Box Score,Cleveland Cavaliers,98,Brooklyn Nets,106,,,2015-03-27 00:00:00,106,98,03/27/2015,Brooklyn,Cleveland,-9.0,-6.13,-5.33,-4.2,-5.97,-8.0,-5.13,-5.8,-5.99,-2.1,-12.0,-11.37,-5.66,,-4.66,-4.1,,-7.38
1079,1075,"Fri, Mar 27, 2015",Box Score,Utah Jazz,91,Denver Nuggets,107,,,2015-03-27 00:00:00,107,91,03/27/2015,Denver,Utah,2.5,-0.98,-0.95,-0.21,-1.56,1.5,-1.2,1.3,-1.12,2.5,-1.0,-6.28,-1.69,,-0.32,-1.3,,-0.89
1080,1076,"Fri, Mar 27, 2015",Box Score,Minnesota Timberwolves,110,Houston Rockets,120,,,2015-03-27 00:00:00,120,110,03/27/2015,Houston,Minnesota,13.5,11.87,13.5,14.69,12.72,13.5,11.83,12.3,13.15,9.5,11.0,9.55,11.88,,13.16,9.6,,11.47
1081,1077,"Fri, Mar 27, 2015",Box Score,Golden State Warriors,107,Memphis Grizzlies,84,,,2015-03-27 00:00:00,84,107,03/27/2015,Memphis,Golden State,-3.5,-3.46,-3.72,-2.18,-4.18,-3.0,-3.61,-2.2,-5.01,1.5,-7.0,-5.08,-4.75,,-2.66,-1.6,,-4.47
1082,1078,"Fri, Mar 27, 2015",Box Score,Sacramento Kings,88,New Orleans Pelicans,102,,,2015-03-27 00:00:00,102,88,03/27/2015,New Orleans,Sacramento,6.5,6.46,6.03,6.09,5.67,7.5,6.85,6.6,6.36,10.8,4.0,5.76,6.87,,6.55,6.7,,5.72
1083,1079,"Fri, Mar 27, 2015",Box Score,Boston Celtics,96,New York Knicks,92,,,2015-03-27 00:00:00,92,96,03/27/2015,New York,Boston,-10.0,-6.11,-5.61,-5.05,-5.72,-8.0,-6.75,-4.4,-6.11,-5.6,-10.0,-10.71,-5.24,,-4.36,-3.5,,-6.37
1084,1080,"Fri, Mar 27, 2015",Box Score,Detroit Pistons,111,Orlando Magic,97,,,2015-03-27 00:00:00,97,111,03/27/2015,Orlando,Detroit,-2.0,-0.97,-1.22,-0.34,-1.96,-2.0,-1.44,-1.2,-1.34,9.5,-5.0,-5.02,-2.13,,-0.54,-0.4,,-1.56
1085,1081,"Fri, Mar 27, 2015",Box Score,Los Angeles Clippers,119,Philadelphia 76ers,98,,,2015-03-27 00:00:00,98,119,03/27/2015,Philadelphia,LA Clippers,-12.5,-9.81,-11.53,-10.14,-12.83,-10.5,-9.1,-7.2,-12.2,-1.9,-9.0,-14.63,-11.86,,-10.96,-6.5,,-9.65
1086,1082,"Fri, Mar 27, 2015",Box Score,Portland Trail Blazers,87,Phoenix Suns,81,,,2015-03-27 00:00:00,81,87,03/27/2015,Phoenix,Portland,1.0,-0.83,-1.22,-1.21,-1.87,-1.0,-0.57,-0.6,-0.58,4.0,-1.0,-4.5,-0.71,,-0.68,-1.1,,-0.71
