,Unnamed: 0,Unnamed: 0.1,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,line_x,game_date,hscore,rscore,date_x,home_x,road_x,line_y,lineavg_x,linesag_x,linesage_x,linesagp_x,lineopen_x,linemoore_x,linepower_x,linenscombo_x,linel2_x,linegametime_x,lineray1_x,linefox_x,linedunk_x,linegirl_x,linegabe_x,lineboyd_x,linemass_x,linedok_x,lineblc_x,line_x,date_y,home_y,road_y,line_y,lineavg_y,linesag_y,linesage_y,linesagp_y,lineopen_y,linemoore_y,linepower_y,linenscombo_y,linel2_y,linegametime_y,lineray1_y,linefox_y,linedunk_y,linegirl_y,linegabe_y,lineboyd_y,linemass_y,linedok_y,lineblc_y
1001,997,996,"Mon, Mar 15, 2010",Box Score,Washington Wizards,89,Utah Jazz,112,,,0,2010-03-15 00:00:00,112,89,3/15/2010,Utah,Washington,11,15.32,12.61,12.12,13.17,11,12.25,15.8,12.38,10.62,17.75,13.57,14.0,13.79,11.47,.,39,13.6,10.27,.,0,3/15/2010,Utah,Washington,11,15.32,12.61,12.12,13.17,11,12.25,15.8,12.38,10.62,17.75,13.57,14.0,13.79,11.47,.,39,13.6,10.27,.
1002,998,997,"Tue, Mar 16, 2010",Box Score,Washington Wizards,87,Denver Nuggets,97,,,0,2010-03-16 00:00:00,97,87,3/16/2010,Denver,Washington,14,14.01,12.7,12.57,12.84,14,12.73,15.4,6.9,12.91,17.0,11.56,17.0,15.14,2.67,.,33,13.7,11.55,.,0,3/16/2010,Denver,Washington,14,14.01,12.7,12.57,12.84,14,12.73,15.4,6.9,12.91,17.0,11.56,17.0,15.14,2.67,.,33,13.7,11.55,.
1003,999,998,"Tue, Mar 16, 2010",Box Score,Cleveland Cavaliers,113,Detroit Pistons,101,,,0,2010-03-16 00:00:00,101,113,3/16/2010,Detroit,Cleveland,-10,-10.21,-8.34,-8.3,-8.44,-9,-8.05,-6.6,-13.78,-8.67,-9.25,-7.46,-10.0,-10.37,-19.68,.,-13,-9.3,-8.45,.,0,3/16/2010,Detroit,Cleveland,-10,-10.21,-8.34,-8.3,-8.44,-9,-8.05,-6.6,-13.78,-8.67,-9.25,-7.46,-10.0,-10.37,-19.68,.,-13,-9.3,-8.45,.
1004,1000,999,"Tue, Mar 16, 2010",Box Score,Charlotte Bobcats,94,Indiana Pacers,99,,,0,2010-03-16 00:00:00,99,94,3/16/2010,Indiana,Charlotte,-2.5,-4.15,-2.81,-2.4,-3.22,0,-1.69,-0.3,-6.6,0.37,-1.75,-2.98,-3.0,-4.06,-10.67,.,-16,-0.5,-0.82,.,0,3/16/2010,Indiana,Charlotte,-2.5,-4.15,-2.81,-2.4,-3.22,0,-1.69,-0.3,-6.6,0.37,-1.75,-2.98,-3.0,-4.06,-10.67,.,-16,-0.5,-0.82,.
1005,1001,1000,"Tue, Mar 16, 2010",Box Score,Chicago Bulls,97,Memphis Grizzlies,104,,,0,2010-03-16 00:00:00,104,97,3/16/2010,Memphis,Chicago,11,3.76,4.51,4.31,4.75,11,5.78,6.2,-2.18,4.89,4.5,1.91,9.0,5.77,-4.58,.,7,1.9,4.48,.,0,3/16/2010,Memphis,Chicago,11,3.76,4.51,4.31,4.75,11,5.78,6.2,-2.18,4.89,4.5,1.91,9.0,5.77,-4.58,.,7,1.9,4.48,.
1006,1002,1001,"Tue, Mar 16, 2010",Box Score,San Antonio Spurs,88,Miami Heat,76,,,0,2010-03-16 00:00:00,76,88,3/16/2010,Miami,San Antonio,1.5,-0.8,0.78,1.29,0.14,1.5,1.0,2.8,-3.92,1.31,0.5,-0.47,-2.0,1.78,-8.16,.,-3,-0.3,-0.01,.,0,3/16/2010,Miami,San Antonio,1.5,-0.8,0.78,1.29,0.14,1.5,1.0,2.8,-3.92,1.31,0.5,-0.47,-2.0,1.78,-8.16,.,-3,-0.3,-0.01,.
1007,1003,1002,"Tue, Mar 16, 2010",Box Score,Atlanta Hawks,108,New Jersey Nets,84,,,0,2010-03-16 00:00:00,84,108,3/16/2010,New Jersey,Atlanta,-6.5,-8.79,-11.1,-12.42,-10.47,-6.5,-8.29,-4.9,-8.31,-9.65,-7.5,-9.8,-5.0,-4.72,-6.52,.,-14,-13.5,-8.85,.,0,3/16/2010,New Jersey,Atlanta,-6.5,-8.79,-11.1,-12.42,-10.47,-6.5,-8.29,-4.9,-8.31,-9.65,-7.5,-9.8,-5.0,-4.72,-6.52,.,-14,-13.5,-8.85,.
1008,1004,1003,"Tue, Mar 16, 2010",Box Score,Minnesota Timberwolves,114,Phoenix Suns,152,,,0,2010-03-16 00:00:00,152,114,3/16/2010,Phoenix,Minnesota,12.5,14.98,14.4,14.01,14.84,12.5,15.19,14.5,11.65,13.95,15.5,14.22,16.0,13.89,8.72,.,28,16.1,12.18,.,0,3/16/2010,Phoenix,Minnesota,12.5,14.98,14.4,14.01,14.84,12.5,15.19,14.5,11.65,13.95,15.5,14.22,16.0,13.89,8.72,.,28,16.1,12.18,.
1009,1005,1004,"Tue, Mar 16, 2010",Box Score,Los Angeles Lakers,106,Sacramento Kings,99,,,0,2010-03-16 00:00:00,99,106,3/16/2010,Sacramento,LA Lakers,-6,-6.04,-6.6,-6.92,-6.31,-8,-5.37,-4.4,-7.11,-4.97,-5.25,-7.16,-5.0,-3.76,-6.85,.,-8,-5.8,-6.57,.,0,3/16/2010,Sacramento,LA Lakers,-6,-6.04,-6.6,-6.92,-6.31,-8,-5.37,-4.4,-7.11,-4.97,-5.25,-7.16,-5.0,-3.76,-6.85,.,-8,-5.8,-6.57,.
1010,1006,1005,"Wed, Mar 17, 2010",Box Score,New York Knicks,97,Boston Celtics,109,,,0,2010-03-17 00:00:00,109,97,3/17/2010,Boston,New York,9,9.49,10.54,10.54,10.61,9.5,9.83,10.4,7.13,4.77,9.0,10.16,6.0,3.66,3.16,.,26,6.6,10.29,.,0,3/17/2010,Boston,New York,9,9.49,10.54,10.54,10.61,9.5,9.83,10.4,7.13,4.77,9.0,10.16,6.0,3.66,3.16,.,26,6.6,10.29,.
1011,1007,1006,"Wed, Mar 17, 2010",Box Score,Oklahoma City Thunder,92,Charlotte Bobcats,100,,,0,2010-03-17 00:00:00,100,92,3/17/2010,Charlotte,Oklahoma City,-1,1.77,0.57,0.21,0.93,-1,-0.52,4.7,4.65,1.73,1.25,2.44,1.0,-2.62,7.31,.,2,1.3,0.31,.,0,3/17/2010,Charlotte,Oklahoma City,-1,1.77,0.57,0.21,0.93,-1,-0.52,4.7,4.65,1.73,1.25,2.44,1.0,-2.62,7.31,.,2,1.3,0.31,.
1012,1008,1007,"Wed, Mar 17, 2010",Box Score,Indiana Pacers,94,Cleveland Cavaliers,99,,,0,2010-03-17 00:00:00,99,94,3/17/2010,Cleveland,Indiana,14.5,16.93,14.77,14.9,14.66,13,14.56,15.3,18.8,15.77,14.5,15.09,11.0,11.8,22.35,.,38,17,12.1,.,0,3/17/2010,Cleveland,Indiana,14.5,16.93,14.77,14.9,14.66,13,14.56,15.3,18.8,15.77,14.5,15.09,11.0,11.8,22.35,.,38,17,12.1,.
1013,1009,1008,"Wed, Mar 17, 2010",Box Score,Chicago Bulls,106,Dallas Mavericks,113,,,0,2010-03-17 00:00:00,113,106,3/17/2010,Dallas,Chicago,13.5,9.13,7.91,8.45,7.68,13.5,8.6,10.1,3.18,7.96,9.5,4.83,10.0,14.86,2.12,.,26,4.1,9.28,.,0,3/17/2010,Dallas,Chicago,13.5,9.13,7.91,8.45,7.68,13.5,8.6,10.1,3.18,7.96,9.5,4.83,10.0,14.86,2.12,.,26,4.1,9.28,.
1014,1010,1009,"Wed, Mar 17, 2010",Box Score,New Orleans Hornets,121,Golden State Warriors,131,,,0,2010-03-17 00:00:00,131,121,3/17/2010,Golden State,New orleans,4,2.71,-0.22,-2.43,1.72,3,1.7,2.6,1.56,6.18,0.5,0.76,2.0,4.85,2.72,.,17,1.1,1.16,.,0,3/17/2010,Golden State,New orleans,4,2.71,-0.22,-2.43,1.72,3,1.7,2.6,1.56,6.18,0.5,0.76,2.0,4.85,2.72,.,17,1.1,1.16,.
1015,1011,1010,"Wed, Mar 17, 2010",Box Score,Memphis Grizzlies,94,Houston Rockets,107,,,0,2010-03-17 00:00:00,107,94,3/17/2010,Houston,Memphis,5,4.24,3.9,3.4,4.4,5,4.2,5.6,6.57,-3.81,4.0,5.64,3.0,-0.38,6.71,.,6,0.4,5.63,.,0,3/17/2010,Houston,Memphis,5,4.24,3.9,3.4,4.4,5,4.2,5.6,6.57,-3.81,4.0,5.64,3.0,-0.38,6.71,.,6,0.4,5.63,.
1016,1012,1011,"Wed, Mar 17, 2010",Box Score,Milwaukee Bucks,93,Los Angeles Clippers,101,,,0,2010-03-17 00:00:00,101,93,3/17/2010,LA Clippers,Milwaukee,-5,-4.6,-2.19,-0.86,-3.8,-4.5,-5.39,-3.9,0.93,-5.8,-9.0,-4.24,-13.0,-12.95,4.79,.,-6,-2.8,-3.64,.,0,3/17/2010,LA Clippers,Milwaukee,-5,-4.6,-2.19,-0.86,-3.8,-4.5,-5.39,-3.9,0.93,-5.8,-9.0,-4.24,-13.0,-12.95,4.79,.,-6,-2.8,-3.64,.
1017,1013,1012,"Wed, Mar 17, 2010",Box Score,San Antonio Spurs,84,Orlando Magic,110,,,0,2010-03-17 00:00:00,110,84,3/17/2010,Orlando,San Antonio,7,6.84,4.75,4.91,4.6,7,5.69,6.5,8.69,7.24,6.75,7.67,3.0,2.89,9.53,.,16,5.4,7.27,.,0,3/17/2010,Orlando,San Antonio,7,6.84,4.75,4.91,4.6,7,5.69,6.5,8.69,7.24,6.75,7.67,3.0,2.89,9.53,.,16,5.4,7.27,.
1018,1014,1013,"Wed, Mar 17, 2010",Box Score,New Jersey Nets,97,Philadelphia 76ers,108,,,0,2010-03-17 00:00:00,108,97,3/17/2010,Philadelphia,New Jersey,6.5,7.41,9.56,10.88,8.89,6.5,7.89,9.0,7.57,3.85,5.5,8.3,4.0,0.33,6.58,.,14,3.9,9.53,.,0,3/17/2010,Philadelphia,New Jersey,6.5,7.41,9.56,10.88,8.89,6.5,7.89,9.0,7.57,3.85,5.5,8.3,4.0,0.33,6.58,.,14,3.9,9.53,.
1019,1015,1014,"Wed, Mar 17, 2010",Box Score,Atlanta Hawks,105,Toronto Raptors,106,,,0,2010-03-17 00:00:00,106,105,3/17/2010,Toronto,Atlanta,3,-1.61,-1.78,-0.82,-2.78,3,-2.83,-1.8,1.4,3.56,-4.5,-3.52,-8.0,-9.43,5.61,.,8,-1.4,-0.84,.,0,3/17/2010,Toronto,Atlanta,3,-1.61,-1.78,-0.82,-2.78,3,-2.83,-1.8,1.4,3.56,-4.5,-3.52,-8.0,-9.43,5.61,.,8,-1.4,-0.84,.
1020,1016,1015,"Wed, Mar 17, 2010",Box Score,Minnesota Timberwolves,100,Utah Jazz,122,,,0,2010-03-17 00:00:00,122,100,3/17/2010,Utah,Minnesota,14.5,18.25,15.99,15.02,17.14,14,16.26,19.2,15.1,19.58,20.0,16.48,20.0,13.97,13.5,.,38,19.1,13.45,.,0,3/17/2010,Utah,Minnesota,14.5,18.25,15.99,15.02,17.14,14,16.26,19.2,15.1,19.58,20.0,16.48,20.0,13.97,13.5,.,38,19.1,13.45,.
1021,1017,1016,"Thu, Mar 18, 2010",Box Score,New Orleans Hornets,80,Denver Nuggets,93,,,0,2010-03-18 00:00:00,93,80,3/18/2010,Denver,New orleans,14.5,11.24,8.91,8.05,9.81,12.5,10.54,10.9,3.11,12.53,12.0,8.9,13.0,12.99,-2.17,.,38,11.1,9.94,.,0,3/18/2010,Denver,New orleans,14.5,11.24,8.91,8.05,9.81,12.5,10.54,10.9,3.11,12.53,12.0,8.9,13.0,12.99,-2.17,.,38,11.1,9.94,.
1022,1018,1017,"Thu, Mar 18, 2010",Box Score,Orlando Magic,108,Miami Heat,102,OT,,0,2010-03-18 00:00:00,102,108,3/18/2010,Miami,Orlando,-2,-3.85,-1.4,-1.0,-1.96,-1,-2.43,0.2,-9.61,-1.2,-2.0,-5.14,-6.0,-1.42,-14.69,.,-3,-2.1,-0.94,.,0,3/18/2010,Miami,Orlando,-2,-3.85,-1.4,-1.0,-1.96,-1,-2.43,0.2,-9.61,-1.2,-2.0,-5.14,-6.0,-1.42,-14.69,.,-3,-2.1,-0.94,.
1023,1019,1018,"Fri, Mar 19, 2010",Box Score,Charlotte Bobcats,92,Atlanta Hawks,93,OT,,0,2010-03-19 00:00:00,93,92,3/19/2010,Atlanta,Charlotte,5.5,5.28,5.93,5.83,6.06,5.5,6.68,6.0,2.77,5,5.75,7.49,3.0,7.68,-2.58,.,12,7.2,7.51,10.24,0,3/19/2010,Atlanta,Charlotte,5.5,5.28,5.93,5.83,6.06,5.5,6.68,6.0,2.77,5,5.75,7.49,3.0,7.68,-2.58,.,12,7.2,7.51,10.24
1024,1020,1019,"Fri, Mar 19, 2010",Box Score,Cleveland Cavaliers,92,Chicago Bulls,85,,,0,2010-03-19 00:00:00,85,92,3/19/2010,Chicago,Cleveland,-10,-5.76,-5.43,-5.04,-5.92,-10,-6.69,-4.4,-2.61,-12.26,-6.75,-3.56,-9.0,-9.19,-2.69,.,-14,-7.7,-5.52,-12.82,0,3/19/2010,Chicago,Cleveland,-10,-5.76,-5.43,-5.04,-5.92,-10,-6.69,-4.4,-2.61,-12.26,-6.75,-3.56,-9.0,-9.19,-2.69,.,-14,-7.7,-5.52,-12.82
1025,1021,1020,"Fri, Mar 19, 2010",Box Score,Boston Celtics,94,Houston Rockets,87,,,0,2010-03-19 00:00:00,87,94,3/19/2010,Houston,Boston,-2,1.78,0.5,1.18,-0.22,-1.5,1.0,2.6,5.54,-6.53,1.0,0.83,2.0,-0.35,10.4,.,-10,-2.5,-0.08,-6.23,0,3/19/2010,Houston,Boston,-2,1.78,0.5,1.18,-0.22,-1.5,1.0,2.6,5.54,-6.53,1.0,0.83,2.0,-0.35,10.4,.,-10,-2.5,-0.08,-6.23
1026,1022,1021,"Fri, Mar 19, 2010",Box Score,Detroit Pistons,102,Indiana Pacers,106,,,0,2010-03-19 00:00:00,106,102,3/19/2010,Indiana,Detroit,1.5,4.72,3.11,2.92,3.31,1.5,3.77,8.1,3.98,3.99,5.75,1.37,8.0,3.55,6.33,.,3,5.4,4.2,3.95,0,3/19/2010,Indiana,Detroit,1.5,4.72,3.11,2.92,3.31,1.5,3.77,8.1,3.98,3.99,5.75,1.37,8.0,3.55,6.33,.,3,5.4,4.2,3.95
1027,1023,1022,"Fri, Mar 19, 2010",Box Score,Minnesota Timberwolves,96,Los Angeles Lakers,104,,,0,2010-03-19 00:00:00,104,96,3/19/2010,LA Lakers,Minnesota,15,16.52,17.56,17.45,17.8,16,16.3,19.2,15.13,18.62,18.25,16.09,19.0,12.28,13.73,.,42,19,14.02,20.35,0,3/19/2010,LA Lakers,Minnesota,15,16.52,17.56,17.45,17.8,16,16.3,19.2,15.13,18.62,18.25,16.09,19.0,12.28,13.73,.,42,19,14.02,20.35
1028,1024,1023,"Fri, Mar 19, 2010",Box Score,Philadelphia 76ers,88,New York Knicks,92,,,0,2010-03-19 00:00:00,92,88,3/19/2010,New York,Philadelphia,2.5,3.21,3.22,2.93,3.48,4.5,3.05,6.4,2.28,-0.03,2.25,2.12,8.0,1.73,3.08,.,8,-0.5,3.73,4.15,0,3/19/2010,New York,Philadelphia,2.5,3.21,3.22,2.93,3.48,4.5,3.05,6.4,2.28,-0.03,2.25,2.12,8.0,1.73,3.08,.,8,-0.5,3.73,4.15
1029,1025,1024,"Fri, Mar 19, 2010",Box Score,Utah Jazz,100,Phoenix Suns,110,,,0,2010-03-19 00:00:00,110,100,3/19/2010,Phoenix,Utah,5.5,1.97,1.85,2.26,1.34,5.5,3.06,2.4,-0.45,3.29,2.25,0.74,3.0,6.17,-1.78,.,6,1.9,2.8,2.38,0,3/19/2010,Phoenix,Utah,5.5,1.97,1.85,2.26,1.34,5.5,3.06,2.4,-0.45,3.29,2.25,0.74,3.0,6.17,-1.78,.,6,1.9,2.8,2.38
1030,1026,1025,"Fri, Mar 19, 2010",Box Score,Washington Wizards,74,Portland Trail Blazers,76,,,0,2010-03-19 00:00:00,76,74,3/19/2010,Portland,Washington,12,10.77,10.92,10.64,11.22,12.5,11.06,14.2,7.74,7.72,13.0,9.53,13.0,12.85,6.04,.,25,9.2,10.75,15.66,0,3/19/2010,Portland,Washington,12,10.77,10.92,10.64,11.22,12.5,11.06,14.2,7.74,7.72,13.0,9.53,13.0,12.85,6.04,.,25,9.2,10.75,15.66
1031,1027,1026,"Fri, Mar 19, 2010",Box Score,Milwaukee Bucks,114,Sacramento Kings,108,2OT,,0,2010-03-19 00:00:00,108,114,3/19/2010,Sacramento,Milwaukee,-3.5,-2.04,-1.47,-1.28,-1.67,-2,-2.4,-1.7,0.21,-5.81,-3.75,-4.14,-3.0,-8.56,4.3,.,2,-2.2,-0.31,-1.8,0,3/19/2010,Sacramento,Milwaukee,-3.5,-2.04,-1.47,-1.28,-1.67,-2,-2.4,-1.7,0.21,-5.81,-3.75,-4.14,-3.0,-8.56,4.3,.,2,-2.2,-0.31,-1.8
1032,1028,1027,"Fri, Mar 19, 2010",Box Score,Golden State Warriors,116,San Antonio Spurs,147,,,0,2010-03-19 00:00:00,147,116,3/19/2010,San Antonio,Golden State,12,10.48,10.71,11.25,10.53,12,10.8,12.3,7.48,15.25,12.5,10.55,11.0,10.38,5.37,.,36,13,10.64,17.46,0,3/19/2010,San Antonio,Golden State,12,10.48,10.71,11.25,10.53,12,10.8,12.3,7.48,15.25,12.5,10.55,11.0,10.38,5.37,.,36,13,10.64,17.46
1033,1029,1028,"Fri, Mar 19, 2010",Box Score,Oklahoma City Thunder,115,Toronto Raptors,89,,,0,2010-03-19 00:00:00,89,115,3/19/2010,Toronto,Oklahoma City,0,-0.96,-0.87,-0.13,-1.62,-1.5,-2.25,-0.7,2.82,1.81,-4.0,0.41,-6.0,-2.98,4.34,.,2,-1.6,0.16,-1.84,0,3/19/2010,Toronto,Oklahoma City,0,-0.96,-0.87,-0.13,-1.62,-1.5,-2.25,-0.7,2.82,1.81,-4.0,0.41,-6.0,-2.98,4.34,.,2,-1.6,0.16,-1.84
1034,1030,1029,"Sat, Mar 20, 2010",Box Score,Boston Celtics,102,Dallas Mavericks,93,,,0,2010-03-20 00:00:00,93,102,3/20/2010,Dallas,Boston,4,3.26,2.65,4.44,1.09,4.5,2.36,4.1,7.33,-1.79,3.0,1.11,1.0,0.53,13.39,.,-9,-2.6,3.4,-1.63,0,3/20/2010,Dallas,Boston,4,3.26,2.65,4.44,1.09,4.5,2.36,4.1,7.33,-1.79,3.0,1.11,1.0,0.53,13.39,.,-9,-2.6,3.4,-1.63
1035,1031,1030,"Sat, Mar 20, 2010",Box Score,Milwaukee Bucks,102,Denver Nuggets,97,,,0,2010-03-20 00:00:00,97,102,3/20/2010,Denver,Milwaukee,10,6.82,6.73,6.89,6.57,9,6.36,7.6,4.81,5.88,6.5,4.4,6.0,11.55,5.12,.,2,7.6,8.38,8.72,0,3/20/2010,Denver,Milwaukee,10,6.82,6.73,6.89,6.57,9,6.36,7.6,4.81,5.88,6.5,4.4,6.0,11.55,5.12,.,2,7.6,8.38,8.72
1036,1032,1031,"Sat, Mar 20, 2010",Box Score,Golden State Warriors,107,Memphis Grizzlies,123,,,0,2010-03-20 00:00:00,123,107,3/20/2010,Memphis,Golden State,10,5.68,7.24,9.12,5.57,10,6.47,8.0,1.98,8.54,5.25,6.01,7.0,5.77,-1.64,.,-3,6.7,7.97,4.9,0,3/20/2010,Memphis,Golden State,10,5.68,7.24,9.12,5.57,10,6.47,8.0,1.98,8.54,5.25,6.01,7.0,5.77,-1.64,.,-3,6.7,7.97,4.9
1037,1033,1032,"Sat, Mar 20, 2010",Box Score,Charlotte Bobcats,71,Miami Heat,77,,,0,2010-03-20 00:00:00,77,71,3/20/2010,Miami,Charlotte,6.5,1.84,2.99,2.96,3.02,5,4.54,3.9,-3.01,6.7,4.0,2.53,0.01,4.9,-8.74,.,-3,2.9,5.04,4.25,0,3/20/2010,Miami,Charlotte,6.5,1.84,2.99,2.96,3.02,5,4.54,3.9,-3.01,6.7,4.0,2.53,0.01,4.9,-8.74,.,-3,2.9,5.04,4.25
1038,1034,1033,"Sat, Mar 20, 2010",Box Score,Toronto Raptors,100,New Jersey Nets,90,,,0,2010-03-20 00:00:00,90,100,3/20/2010,New Jersey,Toronto,-3.5,-3.27,-6.35,-8.63,-4.68,-3.5,-2.7,0.5,-6.71,-5.24,-1.0,-3.28,2.0,3.5,-9.13,.,-4,-6.6,-2.53,-1.37,0,3/20/2010,New Jersey,Toronto,-3.5,-3.27,-6.35,-8.63,-4.68,-3.5,-2.7,0.5,-6.71,-5.24,-1.0,-3.28,2.0,3.5,-9.13,.,-4,-6.6,-2.53,-1.37
1039,1035,1034,"Sat, Mar 20, 2010",Box Score,Chicago Bulls,98,Philadelphia 76ers,84,,,0,2010-03-20 00:00:00,84,98,3/20/2010,Philadelphia,Chicago,4.5,0.62,0.77,-0.23,1.8,4.5,2.86,3.7,-4.56,2.57,2.75,0.44,3.0,4.8,-8.51,.,4,-1.4,2.78,3.89,0,3/20/2010,Philadelphia,Chicago,4.5,0.62,0.77,-0.23,1.8,4.5,2.86,3.7,-4.56,2.57,2.75,0.44,3.0,4.8,-8.51,.,4,-1.4,2.78,3.89
1040,1036,1035,"Sat, Mar 20, 2010",Box Score,New Orleans Hornets,86,Utah Jazz,106,,,0,2010-03-20 00:00:00,106,86,3/20/2010,Utah,New orleans,9.5,10.29,8.92,7.53,10.44,9.5,10.98,12.1,8.59,9.42,14.5,10.91,12.0,8.03,6.63,.,-3,12,9.74,9.86,0,3/20/2010,Utah,New orleans,9.5,10.29,8.92,7.53,10.44,9.5,10.98,12.1,8.59,9.42,14.5,10.91,12.0,8.03,6.63,.,-3,12,9.74,9.86
1041,1037,1036,"Sun, Mar 21, 2010",Box Score,San Antonio Spurs,114,Atlanta Hawks,119,OT,,0,2010-03-21 00:00:00,119,114,3/21/2010,Atlanta,San Antonio,3,1.93,3.41,3.93,2.77,4.5,2.48,3.9,1.86,2.04,2.25,4.49,-1.0,-1.8,-2.0,.,3,2.6,3.69,1.88,0,3/21/2010,Atlanta,San Antonio,3,1.93,3.41,3.93,2.77,4.5,2.48,3.9,1.86,2.04,2.25,4.49,-1.0,-1.8,-2.0,.,3,2.6,3.69,1.88
1042,1038,1037,"Sun, Mar 21, 2010",Box Score,Detroit Pistons,79,Cleveland Cavaliers,104,,,0,2010-03-21 00:00:00,104,79,3/21/2010,Cleveland,Detroit,12.5,16.34,14.76,14.97,14.63,12.5,14.76,17.8,19.78,13.17,17.25,13.46,16.0,13.49,25.68,.,9,15.9,12.33,11.34,0,3/21/2010,Cleveland,Detroit,12.5,16.34,14.76,14.97,14.63,12.5,14.76,17.8,19.78,13.17,17.25,13.46,16.0,13.49,25.68,.,9,15.9,12.33,11.34
1043,1039,1038,"Sun, Mar 21, 2010",Box Score,Oklahoma City Thunder,101,Indiana Pacers,121,,,0,2010-03-21 00:00:00,121,101,3/21/2010,Indiana,Oklahoma City,-5,-4.63,-4.85,-4.54,-5.15,-4,-4.88,-1.5,-4.95,-4.12,-4.75,-3.54,-4.0,-7.76,-6.36,.,2,-5.1,-3.07,-4.89,0,3/21/2010,Indiana,Oklahoma City,-5,-4.63,-4.85,-4.54,-5.15,-4,-4.88,-1.5,-4.95,-4.12,-4.75,-3.54,-4.0,-7.76,-6.36,.,2,-5.1,-3.07,-4.89
1044,1040,1039,"Sun, Mar 21, 2010",Box Score,Sacramento Kings,102,Los Angeles Clippers,89,,,0,2010-03-21 00:00:00,89,102,3/21/2010,LA Clippers,Sacramento,4.5,2.15,2.98,4.22,1.48,2.5,1.35,4.1,3.72,8.4,-0.5,2.9,-3.0,-0.42,3.49,.,-5,4.6,3.82,0.24,0,3/21/2010,LA Clippers,Sacramento,4.5,2.15,2.98,4.22,1.48,2.5,1.35,4.1,3.72,8.4,-0.5,2.9,-3.0,-0.42,3.49,.,-5,4.6,3.82,0.24
1045,1041,1040,"Sun, Mar 21, 2010",Box Score,Washington Wizards,92,Los Angeles Lakers,99,,,0,2010-03-21 00:00:00,99,92,3/21/2010,LA Lakers,Washington,12.5,13.28,14.19,14.67,13.73,14,12.64,16.5,12.41,10.52,14.75,13.18,12.0,12.13,11.7,.,10,13.5,12.1,11.33,0,3/21/2010,LA Lakers,Washington,12.5,13.28,14.19,14.67,13.73,14,12.64,16.5,12.41,10.52,14.75,13.18,12.0,12.13,11.7,.,10,13.5,12.1,11.33
1046,1042,1041,"Sun, Mar 21, 2010",Box Score,Houston Rockets,116,New York Knicks,112,,,0,2010-03-21 00:00:00,112,116,3/21/2010,New York,Houston,-3,-1.69,-1.48,-2.03,-0.93,-3,-0.84,2.4,-3.67,-8.27,-0.75,-1.99,2.0,-5.45,-4.56,.,-6,-3.9,-0.58,-3.63,0,3/21/2010,New York,Houston,-3,-1.69,-1.48,-2.03,-0.93,-3,-0.84,2.4,-3.67,-8.27,-0.75,-1.99,2.0,-5.45,-4.56,.,-6,-3.9,-0.58,-3.63
1047,1043,1042,"Sun, Mar 21, 2010",Box Score,Portland Trail Blazers,87,Phoenix Suns,93,,,0,2010-03-21 00:00:00,93,87,3/21/2010,Phoenix,Portland,6.5,5.4,3.98,4.08,3.87,5.5,5.81,6.0,4.19,-0.18,7.25,4.78,7.0,8.58,3.65,.,15,3.5,6.07,9.04,0,3/21/2010,Phoenix,Portland,6.5,5.4,3.98,4.08,3.87,5.5,5.81,6.0,4.19,-0.18,7.25,4.78,7.0,8.58,3.65,.,15,3.5,6.07,9.04
1048,1044,1043,"Mon, Mar 22, 2010",Box Score,Houston Rockets,88,Chicago Bulls,98,,,0,2010-03-22 00:00:00,98,88,3/22/2010,Chicago,Houston,2.5,1.41,0.86,1.35,0.31,3,0.03,3.1,4.61,-3.17,0.25,1.07,-2.0,0.95,6.87,.,-4,-1.7,2.02,-1.89,0,3/22/2010,Chicago,Houston,2.5,1.41,0.86,1.35,0.31,3,0.03,3.1,4.61,-3.17,0.25,1.07,-2.0,0.95,6.87,.,-4,-1.7,2.02,-1.89
1049,1045,1044,"Mon, Mar 22, 2010",Box Score,Phoenix Suns,133,Golden State Warriors,131,,,0,2010-03-22 00:00:00,131,133,3/22/2010,Golden State,Phoenix,-5,-4.7,-4.82,-5.8,-4.04,-3.5,-6.41,-2.5,-0.58,-3.98,-8.25,-5.94,-10.0,-9.79,3.87,.,-14,-3.8,-3.19,-4.21,0,3/22/2010,Golden State,Phoenix,-5,-4.7,-4.82,-5.8,-4.04,-3.5,-6.41,-2.5,-0.58,-3.98,-8.25,-5.94,-10.0,-9.79,3.87,.,-14,-3.8,-3.19,-4.21
1050,1046,1045,"Mon, Mar 22, 2010",Box Score,Atlanta Hawks,95,Milwaukee Bucks,98,,,0,2010-03-22 00:00:00,98,95,3/22/2010,Milwaukee,Atlanta,6,2.2,0.58,0.64,0.51,3,1.64,4.3,-0.6,1.36,4.25,0.48,4.0,9.91,-1.38,.,-0.31,0.7,1.93,0.11,0,3/22/2010,Milwaukee,Atlanta,6,2.2,0.58,0.64,0.51,3,1.64,4.3,-0.6,1.36,4.25,0.48,4.0,9.91,-1.38,.,-0.31,0.7,1.93,0.11
