,Unnamed: 0,Date,Unnamed: 2,Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 7,Notes,game_date,hscore,rscore,date,home,road,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linebemiss,linefox,linedunk,lineadj,lineavgadj,linegabe
161,162,"Wed, Nov 22, 2006",Box Score,Seattle SuperSonics,95,Los Angeles Clippers,85,,,2006-11-22 00:00:00,85,95,,,,,,,,,,,,,,,,,,,
162,163,"Wed, Nov 22, 2006",Box Score,Philadelphia 76ers,94,Milwaukee Bucks,98,,,2006-11-22 00:00:00,98,94,,,,,,,,,,,,,,,,,,,
163,164,"Wed, Nov 22, 2006",Box Score,New York Knicks,89,Minnesota Timberwolves,107,,,2006-11-22 00:00:00,107,89,,,,,,,,,,,,,,,,,,,
164,165,"Wed, Nov 22, 2006",Box Score,Indiana Pacers,91,Orlando Magic,96,,,2006-11-22 00:00:00,96,91,,,,,,,,,,,,,,,,,,,
165,166,"Wed, Nov 22, 2006",Box Score,New Orleans/Oklahoma City Hornets,83,Phoenix Suns,92,,,2006-11-22 00:00:00,92,83,,,,,,,,,,,,,,,,,,,
166,167,"Wed, Nov 22, 2006",Box Score,New Jersey Nets,97,Portland Trail Blazers,100,,,2006-11-22 00:00:00,100,97,,,,,,,,,,,,,,,,,,,
167,168,"Wed, Nov 22, 2006",Box Score,Utah Jazz,110,Sacramento Kings,101,,,2006-11-22 00:00:00,101,110,,,,,,,,,,,,,,,,,,,
168,169,"Wed, Nov 22, 2006",Box Score,Miami Heat,86,San Antonio Spurs,106,,,2006-11-22 00:00:00,106,86,,,,,,,,,,,,,,,,,,,
169,170,"Wed, Nov 22, 2006",Box Score,Cleveland Cavaliers,87,Toronto Raptors,95,,,2006-11-22 00:00:00,95,87,,,,,,,,,,,,,,,,,,,
170,171,"Fri, Nov 24, 2006",Box Score,Toronto Raptors,93,Atlanta Hawks,97,,,2006-11-24 00:00:00,97,93,,,,,,,,,,,,,,,,,,,
171,172,"Fri, Nov 24, 2006",Box Score,New York Knicks,101,Boston Celtics,77,,,2006-11-24 00:00:00,77,101,,,,,,,,,,,,,,,,,,,
172,173,"Fri, Nov 24, 2006",Box Score,Golden State Warriors,129,Denver Nuggets,140,,,2006-11-24 00:00:00,140,129,,,,,,,,,,,,,,,,,,,
173,174,"Fri, Nov 24, 2006",Box Score,Charlotte Bobcats,95,Detroit Pistons,104,,,2006-11-24 00:00:00,104,95,,,,,,,,,,,,,,,,,,,
174,175,"Fri, Nov 24, 2006",Box Score,Cleveland Cavaliers,87,Indiana Pacers,97,,,2006-11-24 00:00:00,97,87,,,,,,,,,,,,,,,,,,,
175,176,"Fri, Nov 24, 2006",Box Score,Washington Wizards,80,Memphis Grizzlies,95,,,2006-11-24 00:00:00,95,80,,,,,,,,,,,,,,,,,,,
176,177,"Fri, Nov 24, 2006",Box Score,Orlando Magic,107,Miami Heat,104,,,2006-11-24 00:00:00,104,107,,,,,,,,,,,,,,,,,,,
177,178,"Fri, Nov 24, 2006",Box Score,Minnesota Timberwolves,86,New Orleans/Oklahoma City Hornets,79,,,2006-11-24 00:00:00,79,86,,,,,,,,,,,,,,,,,,,
178,179,"Fri, Nov 24, 2006",Box Score,Chicago Bulls,108,Philadelphia 76ers,123,,,2006-11-24 00:00:00,123,108,,,,,,,,,,,,,,,,,,,
179,180,"Fri, Nov 24, 2006",Box Score,New Jersey Nets,93,Phoenix Suns,99,,,2006-11-24 00:00:00,99,93,,,,,,,,,,,,,,,,,,,
180,181,"Fri, Nov 24, 2006",Box Score,Dallas Mavericks,95,San Antonio Spurs,92,,,2006-11-24 00:00:00,92,95,,,,,,,,,,,,,,,,,,,
181,182,"Fri, Nov 24, 2006",Box Score,Sacramento Kings,109,Seattle SuperSonics,100,,,2006-11-24 00:00:00,100,109,,,,,,,,,,,,,,,,,,,
182,183,"Fri, Nov 24, 2006",Box Score,Los Angeles Lakers,108,Utah Jazz,114,,,2006-11-24 00:00:00,114,108,,,,,,,,,,,,,,,,,,,
183,184,"Sat, Nov 25, 2006",Box Score,Miami Heat,102,Charlotte Bobcats,93,,,2006-11-25 00:00:00,93,102,,,,,,,,,,,,,,,,,,,
184,185,"Sat, Nov 25, 2006",Box Score,Philadelphia 76ers,95,Cleveland Cavaliers,108,,,2006-11-25 00:00:00,108,95,,,,,,,,,,,,,,,,,,,
185,186,"Sat, Nov 25, 2006",Box Score,New Orleans/Oklahoma City Hornets,73,Dallas Mavericks,85,,,2006-11-25 00:00:00,85,73,,,,,,,,,,,,,,,,,,,
186,187,"Sat, Nov 25, 2006",Box Score,Utah Jazz,78,Golden State Warriors,91,,,2006-11-25 00:00:00,91,78,,,,,,,,,,,,,,,,,,,
187,188,"Sat, Nov 25, 2006",Box Score,Memphis Grizzlies,76,Houston Rockets,85,,,2006-11-25 00:00:00,85,76,,,,,,,,,,,,,,,,,,,
188,189,"Sat, Nov 25, 2006",Box Score,Boston Celtics,111,Milwaukee Bucks,98,,,2006-11-25 00:00:00,98,111,,,,,,,,,,,,,,,,,,,
189,190,"Sat, Nov 25, 2006",Box Score,Los Angeles Clippers,96,Minnesota Timberwolves,104,,,2006-11-25 00:00:00,104,96,,,,,,,,,,,,,,,,,,,
190,191,"Sat, Nov 25, 2006",Box Score,Chicago Bulls,106,New York Knicks,95,,,2006-11-25 00:00:00,95,106,,,,,,,,,,,,,,,,,,,
191,192,"Sat, Nov 25, 2006",Box Score,Atlanta Hawks,79,Orlando Magic,98,,,2006-11-25 00:00:00,98,79,,,,,,,,,,,,,,,,,,,
192,193,"Sat, Nov 25, 2006",Box Score,Portland Trail Blazers,85,Sacramento Kings,105,,,2006-11-25 00:00:00,105,85,,,,,,,,,,,,,,,,,,,
193,194,"Sat, Nov 25, 2006",Box Score,Detroit Pistons,115,Washington Wizards,111,,,2006-11-25 00:00:00,111,115,,,,,,,,,,,,,,,,,,,
194,195,"Sun, Nov 26, 2006",Box Score,Los Angeles Clippers,88,Denver Nuggets,103,,,2006-11-26 00:00:00,103,88,,,,,,,,,,,,,,,,,,,
195,196,"Sun, Nov 26, 2006",Box Score,New Jersey Nets,93,Los Angeles Lakers,99,,,2006-11-26 00:00:00,99,93,,,,,,,,,,,,,,,,,,,
196,197,"Sun, Nov 26, 2006",Box Score,Phoenix Suns,119,Portland Trail Blazers,101,,,2006-11-26 00:00:00,101,119,,,,,,,,,,,,,,,,,,,
197,198,"Sun, Nov 26, 2006",Box Score,San Antonio Spurs,98,Seattle SuperSonics,78,,,2006-11-26 00:00:00,78,98,,,,,,,,,,,,,,,,,,,
198,199,"Sun, Nov 26, 2006",Box Score,Indiana Pacers,83,Toronto Raptors,92,,,2006-11-26 00:00:00,92,83,,,,,,,,,,,,,,,,,,,
199,200,"Mon, Nov 27, 2006",Box Score,Minnesota Timberwolves,87,Dallas Mavericks,93,,,2006-11-27 00:00:00,93,87,,,,,,,,,,,,,,,,,,,
200,201,"Mon, Nov 27, 2006",Box Score,San Antonio Spurs,102,Golden State Warriors,111,,,2006-11-27 00:00:00,111,102,,,,,,,,,,,,,,,,,,,
201,202,"Mon, Nov 27, 2006",Box Score,Philadelphia 76ers,91,Miami Heat,103,,,2006-11-27 00:00:00,103,91,,,,,,,,,,,,,,,,,,,
202,203,"Mon, Nov 27, 2006",Box Score,Orlando Magic,88,Utah Jazz,75,,,2006-11-27 00:00:00,75,88,,,,,,,,,,,,,,,,,,,
203,204,"Tue, Nov 28, 2006",Box Score,New York Knicks,85,Chicago Bulls,102,,,2006-11-28 00:00:00,102,85,,,,,,,,,,,,,,,,,,,
204,205,"Tue, Nov 28, 2006",Box Score,Memphis Grizzlies,108,Denver Nuggets,96,,,2006-11-28 00:00:00,96,108,,,,,,,,,,,,,,,,,,,
205,206,"Tue, Nov 28, 2006",Box Score,Minnesota Timberwolves,75,Houston Rockets,82,,,2006-11-28 00:00:00,82,75,,,,,,,,,,,,,,,,,,,
206,207,"Tue, Nov 28, 2006",Box Score,Milwaukee Bucks,109,Los Angeles Lakers,105,,,2006-11-28 00:00:00,105,109,,,,,,,,,,,,,,,,,,,
207,208,"Tue, Nov 28, 2006",Box Score,Charlotte Bobcats,96,New Jersey Nets,92,,,2006-11-28 00:00:00,92,96,,,,,,,,,,,,,,,,,,,
208,209,"Tue, Nov 28, 2006",Box Score,Toronto Raptors,94,New Orleans/Oklahoma City Hornets,77,,,2006-11-28 00:00:00,77,94,,,,,,,,,,,,,,,,,,,
209,210,"Tue, Nov 28, 2006",Box Score,Indiana Pacers,105,Portland Trail Blazers,97,,,2006-11-28 00:00:00,97,105,,,,,,,,,,,,,,,,,,,
210,211,"Tue, Nov 28, 2006",Box Score,Los Angeles Clippers,80,Sacramento Kings,93,,,2006-11-28 00:00:00,93,80,,,,,,,,,,,,,,,,,,,
211,212,"Tue, Nov 28, 2006",Box Score,Atlanta Hawks,95,Washington Wizards,96,,,2006-11-28 00:00:00,96,95,,,,,,,,,,,,,,,,,,,
212,213,"Wed, Nov 29, 2006",Box Score,Charlotte Bobcats,90,Atlanta Hawks,99,,,2006-11-29 00:00:00,99,90,,,,,,,,,,,,,,,,,,,
213,214,"Wed, Nov 29, 2006",Box Score,New Jersey Nets,106,Boston Celtics,103,,,2006-11-29 00:00:00,103,106,,,,,,,,,,,,,,,,,,,
214,215,"Wed, Nov 29, 2006",Box Score,New York Knicks,101,Cleveland Cavaliers,98,,,2006-11-29 00:00:00,98,101,,,,,,,,,,,,,,,,,,,
215,216,"Wed, Nov 29, 2006",Box Score,Toronto Raptors,98,Dallas Mavericks,117,,,2006-11-29 00:00:00,117,98,,,,,,,,,,,,,,,,,,,
216,217,"Wed, Nov 29, 2006",Box Score,Indiana Pacers,108,Golden State Warriors,106,,,2006-11-29 00:00:00,106,108,,,,,,,,,,,,,,,,,,,
217,218,"Wed, Nov 29, 2006",Box Score,Memphis Grizzlies,90,Los Angeles Clippers,105,,,2006-11-29 00:00:00,105,90,,,,,,,,,,,,,,,,,,,
218,219,"Wed, Nov 29, 2006",Box Score,Houston Rockets,91,Phoenix Suns,102,,,2006-11-29 00:00:00,102,91,,,,,,,,,,,,,,,,,,,
219,220,"Wed, Nov 29, 2006",Box Score,Orlando Magic,94,Seattle SuperSonics,84,,,2006-11-29 00:00:00,84,94,,,,,,,,,,,,,,,,,,,
220,221,"Wed, Nov 29, 2006",Box Score,San Antonio Spurs,75,Utah Jazz,83,,,2006-11-29 00:00:00,83,75,,,,,,,,,,,,,,,,,,,
221,222,"Thu, Nov 30, 2006",Box Score,Utah Jazz,102,Los Angeles Lakers,132,,,2006-11-30 00:00:00,132,102,,,,,,,,,,,,,,,,,,,
222,223,"Thu, Nov 30, 2006",Box Score,Detroit Pistons,87,Miami Heat,85,,,2006-11-30 00:00:00,85,87,,,,,,,,,,,,,,,,,,,
223,224,"Fri, Dec 1, 2006",Box Score,Cleveland Cavaliers,106,Atlanta Hawks,95,,,2006-12-01 00:00:00,95,106,,,,,,,,,,,,,,,,,,,
224,225,"Fri, Dec 1, 2006",Box Score,Sacramento Kings,90,Dallas Mavericks,109,,,2006-12-01 00:00:00,109,90,,,,,,,,,,,,,,,,,,,
225,226,"Fri, Dec 1, 2006",Box Score,New York Knicks,100,Detroit Pistons,108,,,2006-12-01 00:00:00,108,100,,,,,,,,,,,,,,,,,,,
226,227,"Fri, Dec 1, 2006",Box Score,Denver Nuggets,106,Minnesota Timberwolves,92,,,2006-12-01 00:00:00,92,106,,,,,,,,,,,,,,,,,,,
227,228,"Fri, Dec 1, 2006",Box Score,Chicago Bulls,111,New Orleans/Oklahoma City Hornets,108,,,2006-12-01 00:00:00,108,111,,,,,,,,,,,,,,,,,,,
228,229,"Fri, Dec 1, 2006",Box Score,Milwaukee Bucks,116,Phoenix Suns,122,,,2006-12-01 00:00:00,122,116,,,,,,,,,,,,,,,,,,,
229,230,"Fri, Dec 1, 2006",Box Score,Orlando Magic,91,Portland Trail Blazers,89,,,2006-12-01 00:00:00,89,91,,,,,,,,,,,,,,,,,,,
230,231,"Fri, Dec 1, 2006",Box Score,Indiana Pacers,103,Seattle SuperSonics,105,,,2006-12-01 00:00:00,105,103,,,,,,,,,,,,,,,,,,,
231,232,"Fri, Dec 1, 2006",Box Score,Boston Celtics,102,Toronto Raptors,106,,,2006-12-01 00:00:00,106,102,,,,,,,,,,,,,,,,,,,
232,233,"Fri, Dec 1, 2006",Box Score,Charlotte Bobcats,109,Washington Wizards,121,,,2006-12-01 00:00:00,121,109,,,,,,,,,,,,,,,,,,,
233,234,"Sat, Dec 2, 2006",Box Score,Washington Wizards,94,Chicago Bulls,112,,,2006-12-02 00:00:00,112,94,,,,,,,,,,,,,,,,,,,
234,235,"Sat, Dec 2, 2006",Box Score,Indiana Pacers,101,Denver Nuggets,121,,,2006-12-02 00:00:00,121,101,,,,,,,,,,,,,,,,,,,
235,236,"Sat, Dec 2, 2006",Box Score,Milwaukee Bucks,115,Golden State Warriors,110,,,2006-12-02 00:00:00,110,115,,,,,,,,,,,,,,,,,,,
236,237,"Sat, Dec 2, 2006",Box Score,Cleveland Cavaliers,63,Houston Rockets,81,,,2006-12-02 00:00:00,81,63,,,,,,,,,,,,,,,,,,,
237,238,"Sat, Dec 2, 2006",Box Score,Los Angeles Lakers,97,Los Angeles Clippers,88,,,2006-12-02 00:00:00,88,97,,,,,,,,,,,,,,,,,,,
238,239,"Sat, Dec 2, 2006",Box Score,Miami Heat,98,Memphis Grizzlies,97,,,2006-12-02 00:00:00,97,98,,,,,,,,,,,,,,,,,,,
239,240,"Sat, Dec 2, 2006",Box Score,Philadelphia 76ers,107,New Jersey Nets,112,,,2006-12-02 00:00:00,112,107,,,,,,,,,,,,,,,,,,,
240,241,"Sat, Dec 2, 2006",Box Score,Toronto Raptors,103,New York Knicks,100,,,2006-12-02 00:00:00,100,103,,,,,,,,,,,,,,,,,,,
241,242,"Sat, Dec 2, 2006",Box Score,Sacramento Kings,98,San Antonio Spurs,100,,,2006-12-02 00:00:00,100,98,,,,,,,,,,,,,,,,,,,
242,243,"Sat, Dec 2, 2006",Box Score,Seattle SuperSonics,107,Utah Jazz,109,,,2006-12-02 00:00:00,109,107,,,,,,,,,,,,,,,,,,,
243,244,"Sun, Dec 3, 2006",Box Score,Detroit Pistons,89,Charlotte Bobcats,97,,,2006-12-03 00:00:00,97,89,,,,,,,,,,,,,,,,,,,
244,245,"Sun, Dec 3, 2006",Box Score,Orlando Magic,91,Los Angeles Clippers,116,,,2006-12-03 00:00:00,116,91,,,,,,,,,,,,,,,,,,,
245,246,"Sun, Dec 3, 2006",Box Score,Minnesota Timberwolves,95,Philadelphia 76ers,84,,,2006-12-03 00:00:00,84,95,,,,,,,,,,,,,,,,,,,
246,247,"Sun, Dec 3, 2006",Box Score,Atlanta Hawks,107,Portland Trail Blazers,96,,,2006-12-03 00:00:00,96,107,,,,,,,,,,,,,,,,,,,
247,248,"Mon, Dec 4, 2006",Box Score,Boston Celtics,82,Chicago Bulls,100,,,2006-12-04 00:00:00,100,82,,,,,,,,,,,,,,,,,,,
248,249,"Mon, Dec 4, 2006",Box Score,Indiana Pacers,87,Los Angeles Lakers,101,,,2006-12-04 00:00:00,101,87,,,,,,,,,,,,,,,,,,,
249,250,"Mon, Dec 4, 2006",Box Score,Memphis Grizzlies,90,New York Knicks,98,,,2006-12-04 00:00:00,98,90,,,,,,,,,,,,,,,,,,,
250,251,"Mon, Dec 4, 2006",Box Score,Orlando Magic,92,Sacramento Kings,89,,,2006-12-04 00:00:00,89,92,,,,,,,,,,,,,,,,,,,
251,252,"Mon, Dec 4, 2006",Box Score,Golden State Warriors,89,San Antonio Spurs,129,,,2006-12-04 00:00:00,129,89,,,,,,,,,,,,,,,,,,,
252,253,"Mon, Dec 4, 2006",Box Score,Milwaukee Bucks,88,Utah Jazz,101,,,2006-12-04 00:00:00,101,88,,,,,,,,,,,,,,,,,,,
253,254,"Mon, Dec 4, 2006",Box Score,Dallas Mavericks,97,Washington Wizards,106,,,2006-12-04 00:00:00,106,97,,,,,,,,,,,,,,,,,,,
254,255,"Tue, Dec 5, 2006",Box Score,Portland Trail Blazers,88,Detroit Pistons,85,,,2006-12-05 00:00:00,85,88,,,,,,,,,,,,,,,,,,,
255,256,"Tue, Dec 5, 2006",Box Score,Golden State Warriors,90,Houston Rockets,118,,,2006-12-05 00:00:00,118,90,,,,,,,,,,,,,,,,,,,
256,257,"Tue, Dec 5, 2006",Box Score,Miami Heat,97,Los Angeles Clippers,101,,,2006-12-05 00:00:00,101,97,,,,,,,,,,,,,,,,,,,
257,258,"Tue, Dec 5, 2006",Box Score,Dallas Mavericks,92,New Jersey Nets,75,,,2006-12-05 00:00:00,75,92,,,,,,,,,,,,,,,,,,,
258,259,"Tue, Dec 5, 2006",Box Score,Sacramento Kings,102,Phoenix Suns,127,,,2006-12-05 00:00:00,127,102,,,,,,,,,,,,,,,,,,,
259,260,"Tue, Dec 5, 2006",Box Score,Atlanta Hawks,87,Seattle SuperSonics,102,,,2006-12-05 00:00:00,102,87,,,,,,,,,,,,,,,,,,,
260,261,"Wed, Dec 6, 2006",Box Score,Memphis Grizzlies,98,Boston Celtics,96,,,2006-12-06 00:00:00,96,98,,,,,,,,,,,,,,,,,,,
261,262,"Wed, Dec 6, 2006",Box Score,San Antonio Spurs,96,Charlotte Bobcats,76,,,2006-12-06 00:00:00,76,96,,,,,,,,,,,,,,,,,,,
262,263,"Wed, Dec 6, 2006",Box Score,Philadelphia 76ers,94,Chicago Bulls,121,,,2006-12-06 00:00:00,121,94,,,,,,,,,,,,,,,,,,,
263,264,"Wed, Dec 6, 2006",Box Score,Toronto Raptors,91,Cleveland Cavaliers,95,,,2006-12-06 00:00:00,95,91,,,,,,,,,,,,,,,,,,,
264,265,"Wed, Dec 6, 2006",Box Score,Atlanta Hawks,98,Denver Nuggets,96,,,2006-12-06 00:00:00,96,98,,,,,,,,,,,,,,,,,,,
265,266,"Wed, Dec 6, 2006",Box Score,Orlando Magic,80,Indiana Pacers,94,,,2006-12-06 00:00:00,94,80,,,,,,,,,,,,,,,,,,,
266,267,"Wed, Dec 6, 2006",Box Score,New Orleans/Oklahoma City Hornets,105,Los Angeles Lakers,89,,,2006-12-06 00:00:00,89,105,,,,,,,,,,,,,,,,,,,
267,268,"Wed, Dec 6, 2006",Box Score,Portland Trail Blazers,94,Milwaukee Bucks,102,OT,,2006-12-06 00:00:00,102,94,,,,,,,,,,,,,,,,,,,
268,269,"Wed, Dec 6, 2006",Box Score,Houston Rockets,84,Minnesota Timberwolves,90,,,2006-12-06 00:00:00,90,84,,,,,,,,,,,,,,,,,,,
269,270,"Wed, Dec 6, 2006",Box Score,Washington Wizards,113,New York Knicks,102,,,2006-12-06 00:00:00,102,113,,,,,,,,,,,,,,,,,,,
270,271,"Thu, Dec 7, 2006",Box Score,Detroit Pistons,92,Dallas Mavericks,82,,,2006-12-07 00:00:00,82,92,,,,,,,,,,,,,,,,,,,
271,272,"Thu, Dec 7, 2006",Box Score,Phoenix Suns,161,New Jersey Nets,157,2OT,,2006-12-07 00:00:00,157,161,,,,,,,,,,,,,,,,,,,
272,273,"Thu, Dec 7, 2006",Box Score,Miami Heat,93,Sacramento Kings,91,OT,,2006-12-07 00:00:00,91,93,,,,,,,,,,,,,,,,,,,
273,274,"Fri, Dec 8, 2006",Box Score,Phoenix Suns,116,Boston Celtics,111,,,2006-12-08 00:00:00,111,116,,,,,,,,,,,,,,,,,,,
274,275,"Fri, Dec 8, 2006",Box Score,Houston Rockets,92,Charlotte Bobcats,62,,,2006-12-08 00:00:00,62,92,,,,,,,,,,,,,,,,,,,
275,276,"Fri, Dec 8, 2006",Box Score,Toronto Raptors,90,Chicago Bulls,93,,,2006-12-08 00:00:00,93,90,,,,,,,,,,,,,,,,,,,
276,277,"Fri, Dec 8, 2006",Box Score,Miami Heat,107,Denver Nuggets,123,,,2006-12-08 00:00:00,123,107,,,,,,,,,,,,,,,,,,,
277,278,"Fri, Dec 8, 2006",Box Score,Portland Trail Blazers,95,Indiana Pacers,108,,,2006-12-08 00:00:00,108,95,,,,,,,,,,,,,,,,,,,
278,279,"Fri, Dec 8, 2006",Box Score,Atlanta Hawks,95,Los Angeles Lakers,106,,,2006-12-08 00:00:00,106,95,,,,,,,,,,,,,,,,,,,
279,280,"Fri, Dec 8, 2006",Box Score,Memphis Grizzlies,94,Milwaukee Bucks,100,,,2006-12-08 00:00:00,100,94,,,,,,,,,,,,,,,,,,,
280,281,"Fri, Dec 8, 2006",Box Score,Utah Jazz,103,Minnesota Timberwolves,110,,,2006-12-08 00:00:00,110,103,,,,,,,,,,,,,,,,,,,
281,282,"Fri, Dec 8, 2006",Box Score,Detroit Pistons,87,Orlando Magic,83,,,2006-12-08 00:00:00,83,87,,,,,,,,,,,,,,,,,,,
282,283,"Fri, Dec 8, 2006",Box Score,Washington Wizards,113,Philadelphia 76ers,98,,,2006-12-08 00:00:00,98,113,,,,,,,,,,,,,,,,,,,
283,284,"Fri, Dec 8, 2006",Box Score,Los Angeles Clippers,82,San Antonio Spurs,111,,,2006-12-08 00:00:00,111,82,,,,,,,,,,,,,,,,,,,
284,285,"Fri, Dec 8, 2006",Box Score,New Orleans/Oklahoma City Hornets,74,Seattle SuperSonics,94,,,2006-12-08 00:00:00,94,74,,,,,,,,,,,,,,,,,,,
285,286,"Sat, Dec 9, 2006",Box Score,Minnesota Timberwolves,91,Chicago Bulls,81,,,2006-12-09 00:00:00,81,91,,,,,,,,,,,,,,,,,,,
286,287,"Sat, Dec 9, 2006",Box Score,Indiana Pacers,75,Cleveland Cavaliers,107,,,2006-12-09 00:00:00,107,75,,,,,,,,,,,,,,,,,,,
287,288,"Sat, Dec 9, 2006",Box Score,Denver Nuggets,90,Dallas Mavericks,105,,,2006-12-09 00:00:00,105,90,,,,,,,,,,,,,,,,,,,
288,289,"Sat, Dec 9, 2006",Box Score,New Orleans/Oklahoma City Hornets,80,Golden State Warriors,101,,,2006-12-09 00:00:00,101,80,,,,,,,,,,,,,,,,,,,
289,290,"Sat, Dec 9, 2006",Box Score,Los Angeles Clippers,89,Memphis Grizzlies,82,,,2006-12-09 00:00:00,82,89,,,,,,,,,,,,,,,,,,,
290,291,"Sat, Dec 9, 2006",Box Score,Boston Celtics,92,New Jersey Nets,90,,,2006-12-09 00:00:00,90,92,,,,,,,,,,,,,,,,,,,
291,292,"Sat, Dec 9, 2006",Box Score,Milwaukee Bucks,107,New York Knicks,115,,,2006-12-09 00:00:00,115,107,,,,,,,,,,,,,,,,,,,
292,293,"Sat, Dec 9, 2006",Box Score,Philadelphia 76ers,84,Orlando Magic,86,,,2006-12-09 00:00:00,86,84,,,,,,,,,,,,,,,,,,,
293,294,"Sat, Dec 9, 2006",Box Score,Houston Rockets,114,Washington Wizards,109,,,2006-12-09 00:00:00,109,114,,,,,,,,,,,,,,,,,,,
294,295,"Sun, Dec 10, 2006",Box Score,Phoenix Suns,114,Charlotte Bobcats,84,,,2006-12-10 00:00:00,84,114,,,,,,,,,,,,,,,,,,,
295,296,"Sun, Dec 10, 2006",Box Score,San Antonio Spurs,99,Los Angeles Lakers,106,,,2006-12-10 00:00:00,106,99,,,,,,,,,,,,,,,,,,,
296,297,"Sun, Dec 10, 2006",Box Score,Atlanta Hawks,92,Sacramento Kings,117,,,2006-12-10 00:00:00,117,92,,,,,,,,,,,,,,,,,,,
297,298,"Sun, Dec 10, 2006",Box Score,Golden State Warriors,115,Seattle SuperSonics,117,,,2006-12-10 00:00:00,117,115,,,,,,,,,,,,,,,,,,,
298,299,"Sun, Dec 10, 2006",Box Score,Portland Trail Blazers,93,Toronto Raptors,83,,,2006-12-10 00:00:00,83,93,,,,,,,,,,,,,,,,,,,
299,300,"Mon, Dec 11, 2006",Box Score,Indiana Pacers,91,Chicago Bulls,106,,,2006-12-11 00:00:00,106,91,,,,,,,,,,,,,,,,,,,
300,301,"Mon, Dec 11, 2006",Box Score,San Antonio Spurs,103,Los Angeles Clippers,81,,,2006-12-11 00:00:00,81,103,,,,,,,,,,,,,,,,,,,
301,302,"Mon, Dec 11, 2006",Box Score,Toronto Raptors,77,Miami Heat,99,,,2006-12-11 00:00:00,99,77,,,,,,,,,,,,,,,,,,,
302,303,"Mon, Dec 11, 2006",Box Score,Memphis Grizzlies,92,New Jersey Nets,105,,,2006-12-11 00:00:00,105,92,,,,,,,,,,,,,,,,,,,
303,304,"Mon, Dec 11, 2006",Box Score,Cleveland Cavaliers,89,New Orleans/Oklahoma City Hornets,95,,,2006-12-11 00:00:00,95,89,,,,,,,,,,,,,,,,,,,
304,305,"Mon, Dec 11, 2006",Box Score,Boston Celtics,97,New York Knicks,90,,,2006-12-11 00:00:00,90,97,,,,,,,,,,,,,,,,,,,
305,306,"Mon, Dec 11, 2006",Box Score,Phoenix Suns,103,Orlando Magic,89,,,2006-12-11 00:00:00,89,103,,,,,,,,,,,,,,,,,,,
306,307,"Mon, Dec 11, 2006",Box Score,Portland Trail Blazers,81,Philadelphia 76ers,79,,,2006-12-11 00:00:00,79,81,,,,,,,,,,,,,,,,,,,
307,308,"Mon, Dec 11, 2006",Box Score,Dallas Mavericks,79,Utah Jazz,101,,,2006-12-11 00:00:00,101,79,,,,,,,,,,,,,,,,,,,
308,309,"Tue, Dec 12, 2006",Box Score,Denver Nuggets,100,Atlanta Hawks,87,,,2006-12-12 00:00:00,87,100,,,,,,,,,,,,,,,,,,,
309,310,"Tue, Dec 12, 2006",Box Score,Sacramento Kings,113,Golden State Warriors,126,,,2006-12-12 00:00:00,126,113,,,,,,,,,,,,,,,,,,,
310,311,"Tue, Dec 12, 2006",Box Score,Los Angeles Lakers,102,Houston Rockets,94,,,2006-12-12 00:00:00,94,102,,,,,,,,,,,,,,,,,,,
311,312,"Tue, Dec 12, 2006",Box Score,Seattle SuperSonics,93,Milwaukee Bucks,94,,,2006-12-12 00:00:00,94,93,,,,,,,,,,,,,,,,,,,
312,313,"Wed, Dec 13, 2006",Box Score,Seattle SuperSonics,84,Chicago Bulls,99,,,2006-12-13 00:00:00,99,84,,,,,,,,,,,,,,,,,,,
313,314,"Wed, Dec 13, 2006",Box Score,Charlotte Bobcats,101,Cleveland Cavaliers,104,,,2006-12-13 00:00:00,104,101,,,,,,,,,,,,,,,,,,,
314,315,"Wed, Dec 13, 2006",Box Score,Los Angeles Lakers,101,Dallas Mavericks,110,,,2006-12-13 00:00:00,110,101,,,,,,,,,,,,,,,,,,,
315,316,"Wed, Dec 13, 2006",Box Score,Detroit Pistons,90,Indiana Pacers,101,,,2006-12-13 00:00:00,101,90,,,,,,,,,,,,,,,,,,,
316,317,"Wed, Dec 13, 2006",Box Score,Utah Jazz,105,Los Angeles Clippers,86,,,2006-12-13 00:00:00,86,105,,,,,,,,,,,,,,,,,,,
317,318,"Wed, Dec 13, 2006",Box Score,Portland Trail Blazers,85,Memphis Grizzlies,79,,,2006-12-13 00:00:00,79,85,,,,,,,,,,,,,,,,,,,
318,319,"Wed, Dec 13, 2006",Box Score,Phoenix Suns,99,Miami Heat,89,,,2006-12-13 00:00:00,89,99,,,,,,,,,,,,,,,,,,,
319,320,"Wed, Dec 13, 2006",Box Score,Milwaukee Bucks,95,New Jersey Nets,108,,,2006-12-13 00:00:00,108,95,,,,,,,,,,,,,,,,,,,
320,321,"Wed, Dec 13, 2006",Box Score,Atlanta Hawks,82,New York Knicks,94,,,2006-12-13 00:00:00,94,82,,,,,,,,,,,,,,,,,,,
321,322,"Wed, Dec 13, 2006",Box Score,Toronto Raptors,91,Orlando Magic,84,,,2006-12-13 00:00:00,84,91,,,,,,,,,,,,,,,,,,,
