date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linegreen,linel2,linel1,lineray1,lineray2,linedunk,lineadj,lineavgadj,linegabe
3/3/2006,New York,101,Chicago,108,-3,-3.84,-1.61,-1.57,-1.65,-3.5,-4.47,-2.4,-2.2,-8.39,-3.46,.,.,-6.2,-5.01,-5.82,-5.4
3/3/2006,Philadelphia,119,Washington,113,3.5,1.27,2.19,3.82,0.47,4,-0.14,3.7,1.4,-1.94,-1.87,.,.,1.6,3.18,1.56,-4.63
3/3/2006,Phoenix,123,Orlando,118,14,14.59,13.16,12.35,14.68,14,11.54,14.9,9.3,20.73,20.72,.,.,18.6,15.76,16.31,7.35
3/3/2006,Seattle,96,Detroit,98,-7.5,-8.25,-9.15,-9.03,-10.03,-8.5,-8.73,-5,-6.7,-8.95,-9.2,.,.,-9.3,-8.71,-8.52,-14.27
3/3/2006,Utah,105,LA Clippers,103,-4,-1.22,-0.71,0.65,-2.22,-3,-2.29,1.1,-0.7,-0.56,-0.53,.,.,-4.5,-5.59,-3.13,-7.82
3/4/2006,Denver,110,Orlando,94,11,6.75,7.78,8.46,7.13,10.5,4.99,8.4,4.8,4.85,4.87,.,.,8.6,10.37,7.36,1.06
3/4/2006,LA Lakers,105,Detroit,94,-4.5,-3.23,-4.37,-5.72,-3.35,-5,-3.63,-0.4,-3.1,-3.58,-3.93,.,.,-2.8,-3.88,-3.03,-10.08
3/4/2006,Miami,95,Atlanta,93,13,11.4,12.26,11.81,12.76,12,9.87,14,8.7,10.73,10.69,.,.,11.9,12.77,11.82,4.84
3/4/2006,Milwaukee,98,New York,103,9,10.3,9.94,10.16,9.72,9.5,7.19,10.7,6.1,13.83,10.64,.,.,14.4,8.63,9.64,-0.36
3/4/2006,New Jersey,105,Toronto,100,2,5.06,7.43,8.7,6.35,6,3.31,6.9,4.4,1.83,1.92,.,.,3.9,0.29,3.5,0.1
3/4/2006,San Antonio,101,Portland,81,16,17.21,16.74,16.14,17.84,16.5,13.32,18.4,11.5,23.49,23.49,.,.,19.8,18.6,20.03,7.72
3/5/2006,Cleveland,91,Chicago,72,4.5,3.87,7.02,6.35,7.78,5,2.71,4.6,3.6,-0.35,-0.23,.,.,2.4,4.03,3.93,0.34
3/5/2006,Dallas,107,Phoenix,115,2.5,3.07,4.2,6.5,1.94,4,1.73,4.9,2.2,2.43,2.44,.,.,1.8,2.53,3.31,-2.61
3/5/2006,Houston,102,Portland,84,11.5,9.71,7.47,6.36,9.08,12,7.05,10.6,5.7,16.47,16.42,.,.,12.7,11.15,9.9,-1.43
3/5/2006,LA Clippers,86,Memphis,102,4,3.55,3.38,2.93,3.87,4,2.52,5.3,1.8,3.96,4.05,.,.,4.5,4.61,4.43,-2.72
3/5/2006,Minnesota,103,Golden State,90,4,3.18,4.09,3.77,4.42,5,2.12,4.9,2.7,-1.36,2.03,.,.,5.7,4.03,4,-2.9
3/5/2006,Philadelphia,93,Indiana,94,2.5,-0.19,0.71,2.71,-1.48,1,-1.13,1.1,-0.2,-3.74,-3.75,.,.,1.4,2.5,0.93,-6.63
3/5/2006,Seattle,113,Utah,81,2.5,1.04,0.74,0.54,0.77,2,-0.34,3.7,0.7,-0.09,0.03,.,.,2,0.23,0.89,-4.39
3/5/2006,Toronto,111,Boston,105,2,2.77,1.61,1.38,1.7,1,1.35,4.8,1.4,6.66,6.59,.,.,2.1,2.19,3.04,-3.39
3/5/2006,Washington,117,Sacramento,107,1.5,2.36,3.47,3.19,3.75,2,1.73,3.1,2,0.18,0.18,.,.,2.6,1.99,3.53,-2.48
3/6/2006,Charlotte,105,Miami,106,-6.5,-4.94,-6,-7,-5.19,-6.5,-6.88,-4.8,-4.5,-1.52,-1.48,.,.,-4.7,-5.59,-6.22,-10.73
3/6/2006,Denver,115,Memphis,101,4.5,1.2,1.48,1.97,0.99,4.5,0.14,2.6,0.6,-0.52,-0.41,.,.,2.6,3.94,1.48,-5.2
3/6/2006,LA Lakers,96,San Antonio,103,-4.5,-3.26,-3.73,-4.74,-2.84,-4.5,-3.17,-0.5,-1.9,-5.57,-5.45,.,.,-4.1,-3.2,-3.1,-9.15
3/6/2006,New Jersey,84,Sacramento,109,4,2.23,4.41,5.29,3.54,3.5,1.36,3.8,2.6,-1.36,-1.38,.,.,0.4,3.05,2,-2.51
3/6/2006,New orleans,88,Phoenix,101,-4.5,-4.38,-2.13,-0.36,-4.36,-5,-5.02,-1.9,-2.9,-8.82,-8.76,.,.,-7.3,-5.04,-5.29,-9.91
3/6/2006,Utah,90,Orlando,85,4.5,4.29,5.53,7.05,3.83,5.5,3.36,5.9,3.3,2.59,2.58,.,.,4,3.78,3.71,-2.02
3/7/2006,Atlanta,113,Golden State,106,-1,1.79,-0.02,0.47,-0.52,0,-0.28,3.1,-0.1,4.44,7.8,.,.,5.4,-0.43,3,-4.61
3/7/2006,Chicago,95,New Jersey,87,3,3.05,1.21,0.92,1.48,3.5,1.79,5.8,1.7,5.94,6.03,.,.,3.7,3.15,3.33,-4.38
3/7/2006,Cleveland,106,Toronto,99,6,6.14,8.83,9.29,8.73,6,4.65,7.1,5.3,2.43,2.58,.,.,5.5,5.31,5.08,2.07
3/7/2006,Dallas,93,Portland,87,15.5,16.67,15.42,15.69,16.22,16,13.67,17,11.2,23.02,22.97,.,.,19.9,18.88,19.94,7.59
3/7/2006,Indiana,92,New York,107,9.5,12.73,11.66,10.64,12.8,11.5,10.14,14,8.2,19.02,16.47,.,.,14.3,12.65,15.25,2.91
3/7/2006,LA Clippers,98,San Antonio,85,-2.5,-3.28,-3.03,-3.83,-2.29,-3,-2.93,-1.3,-2,-7.19,-7.14,.,.,-3.4,-2.23,-3.7,-8.36
3/7/2006,Minnesota,87,Houston,93,3.5,2.44,4.03,3.62,4.42,5.5,1.3,3.6,2.3,-0.78,-0.66,.,.,2.6,2.19,0.93,-2.42
3/7/2006,Washington,115,Boston,116,6.5,5.44,5.04,5.51,4.69,6,4.21,6.4,3.5,7.36,7.34,.,.,6.4,7.75,7.39,-0.05
3/8/2006,Boston,104,Philadelphia,101,-1.5,3.48,2.63,1.05,4.18,2,.,5.4,1.6,6.73,6.84,.,.,1.9,-0.11,4.11,-4.34
3/8/2006,Charlotte,104,Golden State,101,0,1.48,-0.38,-1.01,0.05,.,.,1.9,-0.4,3.27,4.68,.,.,5.1,1.36,1.95,-4.58
3/8/2006,Detroit,106,Chicago,101,10.5,10.25,12.77,13.42,12.3,10,.,10.5,7.9,7.17,7.95,.,.,10.2,10.69,10.27,5.85
3/8/2006,Houston,103,Indiana,99,2.5,0.24,0.89,1.67,-0.02,.,.,2.8,0.4,0.52,0.48,.,.,-3.9,0.76,-0.54,-6.95
3/8/2006,Miami,118,Washington,112,9,6.27,7.23,8.23,6.27,9,.,9.1,5,3.73,3.88,.,.,5.3,9.03,6.85,0.59
3/8/2006,Milwaukee,116,Sacramento,123,-2,-0.01,2.83,3.53,2.12,-2.5,.,0.3,0.9,-6.08,-6.07,.,.,-0.8,-4.85,-2.68,-4.54
3/8/2006,New orleans,107,LA Lakers,113,2,1.1,3.13,4.38,1.9,.,.,3.2,0.8,-2.3,-2.32,.,.,-1.4,2.35,0.89,-4.08
3/8/2006,Seattle,74,Memphis,99,0,-2.13,-2.88,-1.92,-4.14,.,.,0.1,-2.1,-3.44,-3.25,.,.,-1.3,-0.31,-1.19,-8.69
3/8/2006,Toronto,97,Cleveland,98,2,0.34,-2.12,-2.74,-1.83,.,.,2.9,-1.1,4.13,4.07,.,.,0.7,3.5,2.01,-8.07
3/8/2006,Utah,96,Minnesota,93,4,1.6,2.34,4.05,0.51,3,.,4.8,1.1,0.17,0.27,.,.,-1,4.2,1.66,-4.52
3/9/2006,Philadelphia,93,Denver,97,-1,1.77,1.19,1.73,0.61,1.5,0.56,3.6,0.9,1.88,1.88,.,.,3.1,-0.58,3.49,-4.94
3/9/2006,Phoenix,93,San Antonio,117,-2,3.93,1.76,0.63,3.3,1,2.54,5.5,2.3,6.97,7.03,.,.,6.3,0,4.52,-3.19
3/9/2006,Portland,92,Dallas,109,-8.5,-9.49,-8.34,-8.92,-8.81,-9.5,-9.7,-6.4,-6.8,-15.3,-15.16,.,.,-10.5,-7.87,-9.02,-13.55
3/10/2006,Boston,86,Milwaukee,92,4,3.94,2.7,1.53,3.81,3.5,2.27,6.3,1.9,7.1,7.19,.,.,4.7,3.92,4.11,-3.69
3/10/2006,Chicago,96,LA Clippers,107,-1,1.41,-0.27,0.07,-0.62,0,-0.33,4.1,0.6,6.07,6.21,.,.,0,-1.39,1.22,-6.54
3/10/2006,Miami,106,Golden State,111,9,9.66,8.96,9.68,8.31,10,7.85,11.4,6.3,10.81,11.84,.,.,13.3,9.34,11.03,3.58
3/10/2006,New orleans,90,Indiana,92,1,0.18,2.33,4.09,0.5,.,-0.64,1.9,0.4,-5.21,-5.2,.,.,0.2,2.2,1.17,-5.31
3/10/2006,Orlando,102,Cleveland,73,-2.5,-2.9,-3.32,-2.98,-3.74,-5.5,-3.66,0.3,-1.9,-3.74,-3.71,.,.,-4.6,-1.3,-1.84,-8.95
3/10/2006,Sacramento,105,Memphis,93,5,3.05,0.97,0.68,1.24,5.5,1.32,5,0.6,7.84,7.96,.,.,4.7,5.85,4.27,-5.03
3/10/2006,San Antonio,92,LA Lakers,100,8,9.23,10.51,11.14,9.88,8,6.9,10.7,6.4,11.21,11.19,.,.,8.4,7.95,9.48,3.4
3/10/2006,Seattle,107,Minnesota,96,3.5,1.23,0.03,1.54,-1.73,3.5,-1.06,4.1,-0.1,3.05,3.2,.,.,2.8,3.57,2.72,-5.12
3/10/2006,Toronto,97,Denver,108,2,0.61,-0.84,-2.65,0.62,.,-0.2,2.7,-0.3,3.18,3.16,.,.,0.9,3.22,2.23,-6.9
3/11/2006,Atlanta,90,Chicago,95,0,0.29,0.16,0.41,-0.11,.,-1.31,1,-0.8,-0.18,-0.14,.,.,3,-0.27,0.39,-5.14
3/11/2006,Charlotte,116,New York,109,2.5,3.67,4.12,3.08,5.01,3,2.83,4.4,2.4,4.39,3.41,.,.,3.6,3.79,3.21,-3
3/11/2006,Milwaukee,98,LA Clippers,106,-2,0.33,0.33,0.91,-0.26,-1.5,-1.65,1.2,-0.4,2.3,2.27,.,.,0.2,-4.42,-2.08,-6.75
3/11/2006,Orlando,103,Golden State,92,1.5,1.74,1,0.93,1.05,2,0.32,4,0.8,3.7,5.48,.,.,1.4,2.66,2.84,-3.99
3/11/2006,Phoenix,110,Minnesota,102,12,12.13,10.33,10.1,11.05,11,9.25,13.7,7.4,19.02,19.04,.,.,14.4,13.98,13.79,5.09
3/11/2006,Utah,87,Dallas,90,-5,-5.72,-4.82,-4.95,-5.37,-3,-5.91,-3.1,-4,-10.1,-9.98,.,.,-6.6,-5.48,-6.85,-12.69
3/11/2006,Washington,110,Detroit,92,-4.5,-1.94,-4.84,-6.54,-3.45,-4.5,-2.99,-0.9,-3.5,0.5,-0.23,.,.,3.3,-2.98,-0.11,-10.38
3/12/2006,Boston,106,Denver,101,3.5,0.71,0.32,-0.81,1.38,1,-0.23,2.1,-0.1,0.93,0.94,.,.,1.7,4.33,1.84,-5.94
3/12/2006,Detroit,94,Charlotte,78,13,13.09,16,17.41,14.92,13,11.38,15.5,10.6,12.04,13.03,.,.,9.8,12.45,13.08,7.92
3/12/2006,LA Lakers,113,Seattle,120,6.5,8.56,8.36,7.18,9.84,8,7.04,10.9,5.8,9.58,9.6,.,.,9.6,9.36,10.77,1.41
3/12/2006,Memphis,91,Philadelphia,94,5.5,6.33,6.68,6,7.38,5,4.2,9.2,4.6,6.76,6.75,.,.,6.2,6.96,6.6,1.04
3/12/2006,Miami,98,Cleveland,92,7,5.27,4.6,5.48,3.64,7,4.22,8.1,3.6,5.38,5.3,.,.,6.5,7.96,7.13,-1.38
3/12/2006,New orleans,84,New Jersey,95,2,2.74,3.2,3.57,2.83,1.5,1.51,4.2,1.6,1.84,1.81,.,.,3.6,2.96,3,-3.26
3/12/2006,Portland,111,Phoenix,101,-9,-10.38,-8.53,-6.85,-11.12,-9.5,-10.31,-7.5,-7.2,-18.86,-18.79,.,.,-10.8,-10.82,-11.67,-13.21
3/12/2006,Sacramento,85,Dallas,80,4.5,0.22,-2.63,-4.7,-1.25,2,-2.18,2.9,-2,5.47,5.66,.,.,3.3,6.03,1.72,-9.67
3/12/2006,San Antonio,88,Houston,81,11,10.15,11.7,12.08,11.35,12,7.61,11.7,7.3,8.98,9.07,.,.,12,10.03,8.84,5.61
3/12/2006,Toronto,93,Indiana,89,-2.5,-0.21,-1.35,-1.99,-1.22,-2.5,-1.43,0.6,-1.3,1.35,1.37,.,.,2.5,-2.01,0.67,-7.91
3/13/2006,Houston,77,New Jersey,90,-1,3.05,2.13,1.41,2.83,0,2.24,4.6,1.5,7.18,7.14,.,.,1.6,-3,1.51,-4.31
3/13/2006,Indiana,97,Orlando,83,6,7.42,8.26,7.53,9.1,7,6.25,9.6,5.3,7.28,7.23,.,.,6.9,7.83,9.53,2.04
3/13/2006,LA Clippers,95,Minnesota,87,7.5,7.55,6.84,7.17,6.56,8.5,5.77,10.5,4.3,7.83,7.86,.,.,10.7,8.59,9.17,1.4
3/13/2006,Milwaukee,88,Atlanta,87,7,5.87,7.18,7.38,6.98,6.5,4.15,7.5,4.2,4.61,4.53,.,.,6.3,4.77,3.73,-1.19
3/13/2006,New York,96,Denver,108,-2.5,-3.68,-4.03,-4.25,-3.83,-2.5,-4.48,-1.5,-2.8,-7.1,-6.61,.,.,-1.8,-3.28,-4.17,-7.18
3/14/2006,Charlotte,114,Washington,119,-4,-2.84,-2.12,-2.02,-2.35,-3.5,-4.09,-1.4,-1.8,-6.22,-6.17,.,.,-2,-2.96,-3.08,-6.77
3/14/2006,Chicago,95,Portland,66,10,8.87,7.17,6.26,8.56,9.5,7.14,10.9,5.9,13.51,13.65,.,.,9.8,11.7,10.75,-1.14
3/14/2006,Dallas,91,Cleveland,87,7.5,7.75,7.2,9.26,5.6,7.5,6.38,10.1,5.3,7.82,7.65,.,.,9.8,10.09,10.48,2.39
3/14/2006,Memphis,93,Boston,76,6.5,6.09,6.91,7.31,6.55,6,4.16,8.5,4.8,5.3,5.29,.,.,6,6.49,5.76,1.35
3/14/2006,Miami,121,Utah,83,9,9.52,8.56,7.74,9.53,9,7.39,10.8,6.1,15.06,15.14,.,.,10,7.8,9.88,3.8
3/14/2006,Philadelphia,97,Toronto,111,1,4.59,5.15,7.28,3.33,2,2.64,6.3,3.2,3.2,3.29,.,.,6.2,-0.65,3.01,-1.12
3/14/2006,Sacramento,114,LA Lakers,98,6.5,4.74,2.85,2.86,2.83,8,2.54,6.6,1.7,9.82,9.85,.,.,6.8,6.7,5.38,-3.16
3/14/2006,San Antonio,96,New orleans,81,10.5,11.96,11.14,10.55,11.77,11.5,9.08,13.5,7.6,16.21,16.2,.,.,15,10.22,12.75,5.29
3/14/2006,Seattle,120,Phoenix,129,-5.5,-5.53,-6.26,-4.46,-8.82,-6.5,-6.82,-2.3,-4.7,-7.73,-7.57,.,.,-3.9,-7.62,-6.17,-12.74
3/15/2006,Houston,81,Dallas,95,-4.5,-3.8,-3.75,-5.52,-2.6,-4,-3.9,-1,-2.8,-0.96,-0.91,.,.,-9.8,-6.32,-5.35,-11.8
3/15/2006,Indiana,99,Denver,101,3.5,2.93,3.34,2.22,4.56,3.5,2.65,5.5,2.6,1.66,1.72,.,.,1.3,5.69,5.36,-2.16
3/15/2006,LA Lakers,92,Minnesota,89,5.5,5.77,5.46,5.55,5.4,5,4.32,9.1,3.7,6.02,6.12,.,.,6.3,6.92,7.22,-0.44
3/15/2006,Milwaukee,104,Chicago,88,4,1.74,3.6,4.14,3.04,4,0.31,2.2,1.2,-0.4,-0.45,.,.,1.7,1.55,-0.42,-3.54
3/15/2006,New Jersey,78,Portland,65,11.5,9.27,9.47,8.92,10.66,11,8.13,12.5,6.8,13.07,13.13,.,.,4.8,12.62,11.1,0.46
3/15/2006,New York,121,Atlanta,117,3,1.33,1.62,1.75,1.47,2.5,-0.33,3.9,1.1,-1.38,-1.69,.,.,2.8,1.02,-0.74,-3
3/15/2006,Orlando,114,Utah,108,3,3.18,1.26,-0.12,2.73,3.5,1.04,5.9,1.4,10.5,10.59,.,.,0.8,3.76,4.45,-3.21
3/15/2006,Phoenix,126,LA Clippers,95,5.5,5.49,6.46,6.05,7.14,5,4.79,7.4,4.8,9.73,9.77,.,.,-1.5,5.62,4.92,1.08
3/15/2006,Toronto,98,Detroit,105,-6.5,-4.06,-6.87,-9.16,-5.12,-7,-4.62,-1.1,-4.7,0.34,-0.46,.,.,.,-5.57,-3.5,-13.46
3/15/2006,Washington,107,Charlotte,99,9.5,8.22,8.88,8.82,9.08,9.5,7.79,11.6,6,12.28,12.32,.,.,2,10.04,10.2,0.82
3/16/2006,Golden State,105,Minnesota,97,5.5,2.36,2.58,3.15,2.05,5,1.29,5.5,1.6,-0.8,-1.11,.,.,3.7,5.91,2.99,-3.3
3/16/2006,Miami,107,Boston,104,9.5,8.32,8.85,9.69,8.07,9,7.33,10.2,6.3,8.84,8.83,.,.,7.8,9.44,9.01,4.16
3/16/2006,Seattle,102,Philadelphia,98,7,2.03,0.79,1.03,0.29,7,-0.29,4.2,0.7,0.71,0.82,.,.,7.6,7.11,2.55,-4.54
3/17/2006,Atlanta,101,Utah,111,1,3.65,0.18,-0.77,1.28,1.5,0.72,4.2,0.5,12.42,12.5,.,.,7.2,1.04,4.65,-3.06
3/17/2006,Cleveland,99,Portland,84,12.5,10.84,11.18,9.4,13.77,12,9.16,11.6,7.7,12.47,12.68,.,.,11.8,14.97,13.63,1.96
3/17/2006,Indiana,98,Sacramento,93,-1,1.23,3.75,3.13,4.44,-1,1,3.3,2.4,-3.99,-3.94,.,.,-1.7,-0.51,1.51,-2.46
3/17/2006,LA Clippers,99,Philadelphia,89,11,6.7,7.17,6.28,8.11,11,5.17,8.9,4.5,3.04,3.09,.,.,10.9,11.94,7.27,1.16
3/17/2006,Memphis,116,Denver,102,5,3.86,4.05,3.58,4.52,4.5,2.66,5.3,3,3.93,3.93,.,.,4,5.71,4.61,-2
3/17/2006,New Jersey,92,LA Lakers,89,3.5,2.38,3.26,3.93,2.6,4,1.28,4.9,1.6,0.07,0.12,.,.,2.3,1.86,1.58,-3.23
3/17/2006,New York,105,Detroit,103,-9,-7.4,-10.57,-11.2,-10.17,-7,-9.26,-5.5,-7.2,-5.76,-7.69,.,.,-2.7,-9.77,-8.64,-13.73
3/17/2006,Orlando,84,Boston,77,2.5,1.34,1.52,1.91,1.17,2.5,0.09,3.7,1.3,-0.66,-0.57,.,.,1.9,3.3,1.93,-3.36
3/17/2006,San Antonio,108,Phoenix,102,5.5,3.89,5.09,6.22,3.56,4.5,2.05,5.7,2.5,2.5,2.5,.,.,4.7,4.44,3.26,-2.59
3/17/2006,Toronto,97,Milwaukee,96,3,2.13,1.38,-0.49,2.94,2.5,1.65,5.7,1.4,0.9,1.05,.,.,2.8,2.57,2.01,-4.72
3/17/2006,Washington,94,Dallas,104,1,-0.5,-2.8,-4.84,-1.3,.,-2.35,0.6,-2,3.49,3.58,.,.,2.9,2.6,1.4,-9.57
3/18/2006,Charlotte,103,Detroit,108,-8,-6.26,-9.47,-10.97,-8.32,-8,-7.82,-5.2,-6.5,-3.3,-4.18,.,.,-1.7,-6.4,-6.23,-13.73
3/18/2006,Chicago,84,Miami,85,-5,-1.28,-1.82,-2.31,-1.35,-3.5,-2.51,1.8,-1.1,-1.61,-1.37,.,.,-1.9,-4.48,-1.45,-8.73
3/18/2006,Houston,77,San Antonio,92,-5,-5.93,-5.85,-6.32,-5.45,-5,-5.07,-2.7,-3.6,-8.87,-8.73,.,.,-9.5,-6.97,-8.39,-12.22
3/18/2006,Milwaukee,97,Portland,93,11,9.89,8.54,7.65,10.22,10,7.53,9.6,5.7,14,14,.,.,14.5,11.36,10.41,-1.15
3/18/2006,New orleans,94,Denver,109,4.5,-0.62,1.92,2.46,1.35,4,-0.19,1,0.5,-6.87,-6.78,.,.,-2.6,5.42,0.2,-5.35
3/19/2006,Atlanta,108,Orlando,107,2.5,1.55,1.56,1.83,1.31,2,0.59,2.5,0.7,1.43,1.46,.,.,2.5,2.73,2.32,-3
3/19/2006,Cleveland,96,LA Lakers,95,4.5,3.06,4.95,4.41,5.59,5,2.26,4.1,2.5,-0.83,-0.65,.,.,3.4,4.23,3.21,-1.88
3/19/2006,Golden State,98,Philadelphia,89,6,2.62,3.15,2.32,4.04,7,1.37,5,2,-1.68,-1.1,.,.,5.3,6.35,2.48,-3.44
3/19/2006,Indiana,88,Boston,103,5.5,5.75,6.38,6.29,6.59,6,5.21,8.2,4.7,3.47,3.55,.,.,5.8,7.09,7.24,1.46
3/19/2006,Memphis,90,Utah,84,6.5,9.43,7.42,6.12,8.85,8,6.45,10.4,5.5,16.46,16.47,.,.,12.2,6.74,10.05,2.3
3/19/2006,Minnesota,95,Sacramento,89,-3.5,-1.91,1.22,0.95,1.43,-4,-2.29,-1,0.4,-7.89,-7.8,.,.,-5,-4.76,-2.86,-6.34
3/19/2006,New Jersey,100,Dallas,89,-2,-2.22,-2.09,-3.24,-1.55,-1.5,-3.62,0.5,-2.1,-3.44,-3.41,.,.,-2.1,-2.87,-2.58,-9.92
3/19/2006,New York,100,Miami,111,-7,-5.6,-6.41,-6.63,-6.26,-6.5,-7.38,-3.6,-4.7,-6.4,-7.71,.,.,-4.2,-7.85,-7.5,-10.5
3/19/2006,Washington,113,Chicago,104,7,4.87,4.75,4.41,5.09,6,3.45,5.3,2.7,5.54,5.58,.,.,7.6,7.86,6.53,-0.81
3/20/2006,Boston,97,LA Lakers,105,2,1.32,1.16,0.73,1.51,1,0.03,3.2,0.1,1.79,1.84,.,.,1.9,1.47,0.83,-6.48
3/20/2006,Detroit,91,Atlanta,84,14,12.5,15.92,16.5,15.51,1,10.87,14.7,10.5,9.02,10.07,.,.,10.4,14.08,12.28,7.73
3/20/2006,Houston,91,LA Clippers,99,-4.5,-1.09,-0.68,-0.34,-1.03,-4.5,-1.15,1.3,-0.2,-2.29,-2.24,.,.,-3.9,-7.1,-3.32,-7.11
3/20/2006,Portland,93,Milwaukee,100,-3.5,-3.26,-1.74,-1.11,-3,-4.5,-3.79,0.6,-1.5,-6.79,-6.6,.,.,-7.2,-3.88,-3,-4.85
3/21/2006,Charlotte,108,Orlando,102,1,1.28,1.37,0.9,1.64,1.5,0.32,2,0.5,1.17,1.29,.,.,2.4,2.05,1.59,-3
3/21/2006,Dallas,88,Houston,72,12,10.45,11.07,12.47,10.2,11,8.21,12.5,7.3,8.25,8.39,.,.,14.2,11.74,9.58,6.61
3/21/2006,Memphis,105,Indiana,75,5,5.1,4.77,5.43,4.06,5,2.84,6.7,3.1,7.14,7.15,.,.,6.4,5.94,5.97,-1.88
3/21/2006,Minnesota,100,Miami,96,-5,-2.61,-1.9,-3.05,-0.83,-4,-3.82,-1,-1.5,-4.36,-4.11,.,.,-3.7,-4.82,-3.04,-9.62
3/21/2006,New York,109,Toronto,114,-1,-0.46,-0.2,1.48,-1.67,-1,-2.47,1.1,-0.3,-1.27,-1.82,.,.,-0.1,-3.53,-3.84,-3.13
3/21/2006,New orleans,120,LA Clippers,108,-3,-2.32,0.12,1.31,-1.12,-2.5,-2.4,-0.5,-0.6,-9.92,-9.82,.,.,-3,-3.16,-3.11,-7.03
3/21/2006,Sacramento,105,Seattle,96,9,8.28,7.45,6.07,9.14,10,6.81,10.8,5.2,10.45,10.53,.,.,9.5,12.09,11.27,0.7
3/21/2006,San Antonio,107,Golden State,96,11.5,12.97,13.2,13.5,12.92,11,10.19,13.4,8.3,17.79,18.16,.,.,14.7,12.34,14.28,6.69
3/21/2006,Utah,107,Phoenix,99,-5.5,-5.87,-4.2,-2.54,-6.34,-5,-6.51,-3.4,-4,-11.82,-11.71,.,.,-6.5,-7.59,-7.93,-12.96
3/21/2006,Washington,100,New Jersey,112,3.5,3.55,2.35,1.33,3.37,3,2.5,4.1,1.7,6.66,6.79,.,.,5.2,4.58,5.01,-3.04
3/22/2006,Boston,110,Toronto,96,4.5,3.66,4.2,4.74,3.85,5,1.53,5,2.5,4.22,4.31,.,.,3.8,3.27,1.67,-2.97
3/22/2006,Cleveland,120,Charlotte,118,11.5,8.38,10.94,11.18,11.04,11.5,7.31,10.7,6.8,4.32,4.46,.,.,7.3,10.96,9.04,2.17
3/22/2006,Denver,104,San Antonio,92,-2.5,-2.47,-3.4,-3.32,-3.48,-2,-3.95,1.1,-2.2,-3.02,-2.83,.,.,-2.4,-2.79,-2.82,-9.52
3/22/2006,Detroit,82,Miami,73,7,4.57,6.67,7.03,6.48,5.5,3.06,5.9,4.2,0.5,1.55,.,.,4.8,7.8,4.11,0.27
3/22/2006,Indiana,95,Chicago,85,4.5,4.07,5.69,5.15,6.28,4.5,3.03,5.1,3.3,2.91,2.95,.,.,2.7,5.46,5.05,-0.35
3/22/2006,LA Lakers,87,Sacramento,80,3,2.06,3.69,3.76,3.62,2,0.71,3.8,2.3,-1.4,-1.28,.,.,1.6,2.63,1.41,-3.29
3/22/2006,Orlando,111,New York,87,7,5.59,6.12,5.29,6.95,6,4.07,7.9,4.1,6,6.18,.,.,4.8,8.55,6.31,-3
3/22/2006,Philadelphia,115,Atlanta,106,8,6.43,6.54,7.23,5.79,8.5,4.08,7.9,4.4,5.62,5.67,.,.,10,6.67,5.84,-2.12
3/22/2006,Seattle,114,Milwaukee,105,3,1.33,0.26,0.92,-0.71,3,-0.44,4,0.6,2.32,2.51,.,.,2.6,1.5,1.39,-4.89
3/23/2006,Dallas,121,Golden State,122,10,10.64,11.38,12.92,10.33,10.5,9.36,12.1,7.7,11.58,13.07,.,.,10.5,11.59,12.39,6.55
3/23/2006,Memphis,95,LA Clippers,85,4,4.54,3.6,3.52,3.7,4,2.65,5.9,2.7,6.51,6.51,.,.,6.8,4.79,4.75,-2.35
3/23/2006,New Jersey,86,Minnesota,82,7,6.07,5.74,6.97,4.56,7.5,4.47,9.3,3.7,4.59,4.61,.,.,8.9,7.29,7.33,-0.15
3/23/2006,New orleans,92,Houston,93,6,3.26,4.81,5.74,3.85,5.5,1.67,4.7,2.3,-0.95,-0.86,.,.,5.5,5.15,1.51,-1.6
3/23/2006,Phoenix,125,Portland,108,16.5,15.53,15.18,13.3,18.21,16,13.88,16.7,11.2,17.99,18.03,.,.,17.4,19.52,18.07,6.38
3/23/2006,Utah,97,Washington,109,2.5,0.01,1.91,3.58,0.13,2,-1.4,3.1,0.9,-4.82,-4.76,.,.,-1.4,2.16,-0.66,-6.21
3/24/2006,Chicago,96,New orleans,82,6,4.85,2.21,1.15,3.28,6,.,7.8,2.6,8.28,8.4,.,.,6,5.83,5.66,-3.5
3/24/2006,Cleveland,94,Boston,82,6,4.78,7.35,7.5,7.33,6,.,5.9,4.4,-0.08,0.06,.,.,3.6,5.89,5.15,1.88
3/24/2006,Denver,117,Seattle,104,8.5,8.32,8.73,8.02,9.69,9,.,10.5,5.6,8.29,8.32,.,.,7.8,10.11,10.32,1.37
3/24/2006,Indiana,72,Detroit,75,-3.5,-1.5,-3.18,-4.77,-1.82,-3.5,.,0.7,-1.9,-0.59,-1.21,.,.,-0.6,-1.35,0.05,-9.4
3/24/2006,LA Lakers,101,Milwaukee,96,5.5,6.26,5.25,4.52,6,5.5,.,8.8,4.3,7.24,7.37,.,.,6.7,5.39,6.35,-0.85
3/24/2006,Miami,114,Charlotte,93,11,11.02,12.09,13.58,10.93,13,.,13.7,8.4,10.21,10.18,.,.,9.3,9.81,11.36,3.99
