date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linesaggm,linenutshell,linefox,linedok,linetalis,linegrind,linepugh,linedonc,linegt,linedoi
03/25/2015,Toronto,103,Chicago,116,-2.5,2.99,2.72,2.39,3.03,-1,1.82,3.9,2.76,5,4,0.47,3.15,,4.16,2.7,,2.71
03/25/2015,Utah,89,Portland,92,3.5,0.1,-1.98,-2.54,-1.61,4,0.04,1.8,-1.74,6.5,4,-0.8,-0.68,,-0.55,-0.6,,-0.59
03/25/2015,Washington,101,Indiana,103,3,4.18,3.99,5.6,3.45,3,3.67,5.9,2.86,9.6,3,0.83,3.46,,4.86,3.5,,3.58
03/26/2015,Milwaukee,111,Indiana,107,3,2.15,3.24,3.63,3.1,1,2.41,3.5,2.98,0.8,-1,-3.08,3.17,,3.99,3,,2.21
03/27/2015,Atlanta,99,Miami,86,9,8.18,9.99,10.56,9.63,6.5,7.79,7.5,10.12,3.9,4,7.26,9.12,,10.63,8.2,,7.64
03/27/2015,Brooklyn,106,Cleveland,98,-9,-6.13,-5.33,-4.2,-5.97,-8,-5.13,-5.8,-5.99,-2.1,-12,-11.37,-5.66,,-4.66,-4.1,,-7.38
03/27/2015,Denver,107,Utah,91,2.5,-0.98,-0.95,-0.21,-1.56,1.5,-1.2,1.3,-1.12,2.5,-1,-6.28,-1.69,,-0.32,-1.3,,-0.89
03/27/2015,Houston,120,Minnesota,110,13.5,11.87,13.5,14.69,12.72,13.5,11.83,12.3,13.15,9.5,11,9.55,11.88,,13.16,9.6,,11.47
03/27/2015,Memphis,84,Golden State,107,-3.5,-3.46,-3.72,-2.18,-4.18,-3,-3.61,-2.2,-5.01,1.5,-7,-5.08,-4.75,,-2.66,-1.6,,-4.47
03/27/2015,New Orleans,102,Sacramento,88,6.5,6.46,6.03,6.09,5.67,7.5,6.85,6.6,6.36,10.8,4,5.76,6.87,,6.55,6.7,,5.72
03/27/2015,New York,92,Boston,96,-10,-6.11,-5.61,-5.05,-5.72,-8,-6.75,-4.4,-6.11,-5.6,-10,-10.71,-5.24,,-4.36,-3.5,,-6.37
03/27/2015,Orlando,97,Detroit,111,-2,-0.97,-1.22,-0.34,-1.96,-2,-1.44,-1.2,-1.34,9.5,-5,-5.02,-2.13,,-0.54,-0.4,,-1.56
03/27/2015,Philadelphia,98,LA Clippers,119,-12.5,-9.81,-11.53,-10.14,-12.83,-10.5,-9.1,-7.2,-12.2,-1.9,-9,-14.63,-11.86,,-10.96,-6.5,,-9.65
03/27/2015,Phoenix,81,Portland,87,1,-0.83,-1.22,-1.21,-1.87,-1,-0.57,-0.6,-0.58,4,-1,-4.5,-0.71,,-0.68,-1.1,,-0.71
03/27/2015,San Antonio,94,Dallas,76,9.5,4.66,2.92,2.34,3.46,8,4.98,8.9,3.11,1,11,5.08,3.01,,4.39,4.7,,5.64
03/27/2015,Toronto,94,LA Lakers,83,8.5,9.32,9.47,9.96,9.44,8.5,7.95,7.9,9.04,12.7,7,9.07,10.13,,10.98,8.9,,8.63
03/27/2015,Washington,110,Charlotte,107,4,5.59,5.04,5.36,5.28,3.5,4.66,4.8,4.47,11.8,5,3.3,5.14,,6.88,5.5,,5.46
03/28/2015,Charlotte,115,Atlanta,100,3,-4.69,-6.24,-7.38,-5.46,-2.5,-3.56,-0.6,-6.14,-3.6,-2,-7.54,-5.36,,-4.38,-3.6,,-5.14
03/28/2015,Chicago,111,New York,80,17,13.46,13.55,13.91,13.88,15.5,15.14,14.4,12.89,7.6,17,15.45,12.73,,14.34,10.1,,13.96
03/28/2015,Milwaukee,95,Golden State,108,-4.5,-8.26,-8.07,-7.91,-7.91,-7,-8,-7.4,-8.63,-5.7,-14,-11.89,-8.59,,-6.28,-3.8,,-9.17
03/28/2015,Portland,120,Denver,114,9,8.43,9.75,9.47,9.93,8,9.34,9.4,9.85,0.01,7,7.93,9.29,,10.98,8.7,,7.97
03/28/2015,Utah,94,Oklahoma City,89,-6,0.13,-0.66,-1.24,0.01,-1.5,0.11,1.8,-0.7,3.8,1,-5.42,1.99,,0.99,-0.4,,0.47
03/29/2015,Boston,106,LA Clippers,119,-6.5,-3.79,-4.71,-4.74,-5.59,-5,-3.73,-2.9,-3.97,4.9,-5,-7.31,-3.81,,-4.42,-3,,-4.95
03/29/2015,Brooklyn,107,LA Lakers,99,8,5.65,4.7,5.95,3.75,7,5.25,6.5,4.26,10,6,6.1,3.94,,4.84,6.2,,5.91
03/29/2015,Cleveland,87,Philadelphia,86,17,15.32,14.91,13.46,15.77,17,14.16,16.3,16.04,10.2,19,19.59,15.86,,16.55,12.5,,14.84
03/29/2015,Indiana,104,Dallas,99,1.5,-1.37,-2.29,-3.34,-2.01,0,0.24,1.5,-1.48,-3.9,3,-4.05,-2.84,,-0.54,0,,-2.13
03/29/2015,Miami,109,Detroit,102,3,3.61,2.61,3.89,1.41,3,3.32,4.8,2.44,12.9,2,3.18,1.49,,2.43,3.7,,2.82
03/29/2015,New Orleans,110,Minnesota,88,13,9.25,10.09,10.87,9.92,12.5,9.21,9.5,9.52,8.5,9,7.09,9.8,,9.93,7.6,,9.21
03/29/2015,Phoenix,97,Oklahoma City,109,1.5,0.24,0.67,0.77,0.13,-3,0.23,0.2,1.11,1.3,-1,-4.62,1.96,,1.28,0.7,,0.39
03/29/2015,San Antonio,103,Memphis,89,8,4.85,2.74,1.17,4.15,7,5.21,8.1,2.97,2.9,12,4.69,3.46,,5.62,3.5,,6.54
03/29/2015,Washington,91,Houston,99,-2,-0.54,-1.53,-1.72,-0.97,-2,-0.37,0.9,-1.99,4.5,0.01,-3.3,-1.4,,-0.05,0.2,,-1.29
03/30/2015,Atlanta,101,Milwaukee,88,8.5,7.72,8.04,9.37,6.98,7,7.86,9.2,7.94,3.7,9,7.36,,,8.15,8,,7.04
03/30/2015,Charlotte,104,Boston,116,3.5,2.1,1.59,2.26,1.43,3.5,2.43,4.1,1.04,-0.1,2,4.15,,,2.48,2.3,,1.48
03/30/2015,Memphis,97,Sacramento,83,10.5,8.33,9.25,10.18,8.44,9,9.09,9.1,9.2,4.9,6,6.91,,,9.31,8.6,,8.98
03/30/2015,Minnesota,84,Utah,104,-7.5,-3.77,-4.61,-4.62,-5.1,-3.5,-3.62,-2.4,-4.16,2.5,-4,-8.93,,,-3.35,-3.1,,-3.81
03/30/2015,Philadelphia,111,LA Lakers,113,4.5,0.81,-0.71,0.64,-1.58,2.5,1.44,3.2,-1.55,3.8,3,-1.86,,,-0.13,2.2,,1.29
03/30/2015,Portland,109,Phoenix,86,8.5,6.37,6.04,6.06,6.65,8,6.75,9.6,5.42,0.3,8,7.84,,,7.35,5.4,,7.01
03/30/2015,Toronto,99,Houston,96,1.5,0.2,0.26,-0.78,1.18,0,0.1,0.7,0.36,-0.1,0.01,-3.87,,,2.28,1.8,,0.49
03/31/2015,Brooklyn,111,Indiana,106,2,1.2,0.59,2.01,-0.36,3.5,1.15,3.6,-0.05,6.7,3,-3.62,-0.19,,0.65,1,,1.16
03/31/2015,Detroit,105,Atlanta,95,5.5,-2.95,-5.82,-7.9,-4.15,-3,-2.97,-0.1,-5.59,4,2,-4.04,-3.61,,-2.64,-3.5,,-4.04
03/31/2015,LA Clippers,106,Golden State,110,3.5,-1.38,-2.5,-2.71,-1.63,-1,-1.13,1.2,-3.22,2,0.01,-3.44,-3.05,,-0.78,-1.3,,-1.33
03/31/2015,Miami,81,San Antonio,95,-8.5,-4.51,-4.14,-3.28,-5.43,-7.5,-3.07,-2.6,-3.88,-2.1,-7,-9.57,-4.92,,-4.46,-3.3,,-4.86
04/01/2015,Boston,100,Indiana,87,4,2.76,2.03,2.2,1.56,3.5,2.99,5.6,2.32,4.9,4,0.56,1.89,,2.58,2.6,,2.7
04/01/2015,Charlotte,102,Detroit,78,5.5,1.4,1.95,2.79,1.12,4.5,2.28,3.3,1.93,-4.6,-1,3.55,0.52,,2.42,2.4,,1.56
04/01/2015,Houston,115,Sacramento,111,12,9.11,9.7,10.32,8.83,11.5,10.38,10.2,10.05,3.1,10,9.61,8.86,,9.61,8.3,,9.48
04/01/2015,LA Lakers,92,New Orleans,113,-8,-3.07,-3.93,-4.65,-3.41,-6.5,-3.07,-0.3,-3.7,0.8,-2,-6.54,-4.7,,-1.74,-2.4,,-4.26
04/01/2015,Milwaukee,95,Chicago,91,-4.5,-0.88,-0.18,-0.67,-0.06,-3.5,-1.12,-0.3,0.23,1,-4,-4.37,-0.49,,0.74,-0.3,,-1.92
04/01/2015,Minnesota,99,Toronto,113,-9.5,-5.64,-7.47,-8.02,-7.38,-7.5,-4.66,-2.1,-7,-1.4,-5,-8.79,-6.56,,-5.39,-3.5,,-6.08
04/01/2015,New York,98,Brooklyn,100,-9.5,-5.12,-4.51,-5.43,-4.16,-10,-5.73,-3.4,-3.84,-3.2,-10,-10.16,-3.6,,-3.02,-3.7,,-5.87
04/01/2015,Oklahoma City,131,Dallas,135,2,2.83,1.45,1.19,1.46,3.5,3.97,6.4,1.73,3.1,7,1.96,0.27,,2.78,3,,2.43
04/01/2015,Orlando,91,San Antonio,103,-10.5,-9.31,-8.51,-8.14,-9.25,-10,-8.84,-9.9,-8.25,-5.3,-17,-13.15,-8.6,,-8.26,-5.1,,-10.69
04/01/2015,Portland,122,LA Clippers,126,2.5,0.42,1.22,1.82,0.63,2,0.83,1.5,1,-2.5,-3,-0.61,1.3,,1.57,1.1,,0.65
04/01/2015,Utah,98,Denver,84,5.5,5.38,5.22,4.47,5.9,3.5,6.49,6.6,5.38,0.7,6,5.26,6.23,,6.48,6,,5.23
04/01/2015,Washington,106,Philadelphia,93,10.5,9.17,10.93,10.82,11.15,12,9.17,8.4,11.05,1.4,5,10.43,10.77,,11.85,9,,9.18
04/02/2015,Cleveland,114,Miami,88,10.5,9.19,8.32,7.32,9.21,12,8.2,10.9,8.6,7.4,13,9.74,8.8,,10.52,8.6,,8.81
04/02/2015,Dallas,101,Houston,108,2.5,1.8,1.63,0.74,2.45,1.5,1.46,2.6,1.68,3.3,0.01,0.51,2.21,,3.06,1.7,,2.04
04/02/2015,Golden State,107,Phoenix,106,12.5,12.64,12.37,11.86,12.8,12,13.85,16.1,12.66,6.8,19,10.3,12.32,,13.29,9.2,,13.83
04/03/2015,Boston,101,Milwaukee,110,5.5,2.54,1.03,0.66,1.01,5,3.62,6.6,1.43,0.2,8,1.31,1.58,,2.08,2.1,,3.43
04/03/2015,Brooklyn,114,Toronto,109,1.5,-1.43,-2.78,-1.92,-3.46,2,-0.39,2.1,-3.13,2.1,0.01,-3.09,-3.5,,-2.48,-0.5,,-1.54
04/03/2015,Chicago,88,Detroit,82,10,6.15,6.75,7.52,6.39,9,6.99,7.2,6.31,3.3,5,5.37,5.61,,7.22,5.6,,6.65
04/03/2015,Indiana,93,Charlotte,74,4.5,3.28,3.09,2.24,3.84,5,2.9,3.4,3.25,4.2,2,2.34,4.28,,5.04,3.6,,2.42
04/03/2015,LA Lakers,77,Portland,107,-10.5,-6.44,-7.54,-7.97,-7.44,-9,-6.44,-4.4,-7.24,-0.1,-6,-11.85,-7.55,,-6.02,-4.5,,-6.63
04/03/2015,Memphis,100,Oklahoma City,92,5.5,3.17,3.86,5,3.05,6,2.7,3.5,3.54,4.4,2,0.1,3.43,,3.97,2.7,,2.95
04/03/2015,Minnesota,84,Orlando,97,-4.5,1.92,0.71,0.23,1.15,-3,2.25,4.7,0.75,1.5,4,0.74,1.81,,3.2,2.5,,1.37
04/03/2015,Sacramento,95,New Orleans,101,-6.5,-1.55,-2.1,-2.24,-1.69,-6,-2.78,0.1,-2.38,6.1,-4,-5.56,-2.49,,0.43,-0.9,,-2.59
04/03/2015,San Antonio,123,Denver,93,13,11.31,10.44,9.8,10.93,12.5,11.71,12.5,10.72,10,16,13.18,9.85,,11.57,9.4,,10.9
04/03/2015,Washington,101,New York,87,14.5,11.89,11.85,12.64,12.12,15.5,13.4,12.3,10.79,7,15,13.54,11.03,,13.26,9.6,,12.03
04/04/2015,Atlanta,131,Brooklyn,99,9.5,8.68,10.25,10.36,10.11,7.5,8.59,8.7,10.61,4.7,5,7.63,9.83,,11.37,8.5,,7.23
04/04/2015,Charlotte,92,Philadelphia,91,6,7.23,8.43,7.66,8.52,9.5,7.79,8.1,9.41,-1.3,7,6.27,8.28,,9.39,7.4,,7.06
04/04/2015,Dallas,110,Golden State,123,-6.5,-4.79,-4.9,-4.56,-4.47,-5,-5.34,-4.5,-5.83,-0.9,-8,-7.74,-4.82,,-3.86,-3,,-4.31
04/04/2015,Denver,92,LA Clippers,107,-10,-6.92,-6.91,-6.14,-7.52,-6.5,-7.12,-4.9,-7.31,-4.9,-9,-12.53,-6.33,,-5.65,-4.2,,-7.39
04/04/2015,Detroit,99,Miami,98,-3.5,2.6,1.96,0.55,3.29,-1,2.59,3.7,2.15,4.5,5,-1.96,3.34,,4.31,1.7,,2.7
04/04/2015,Memphis,83,Washington,92,7.5,6.23,5.99,6.24,5.56,8,5.31,7.2,6.27,11,5,5.29,5.35,,6.5,5.6,,5.7
04/04/2015,Milwaukee,90,Orlando,97,8,8.07,8.17,7.94,8.42,7.5,8.03,9,8.15,6,9,7.17,7.64,,9.33,8,,8.06
04/04/2015,Phoenix,87,Utah,85,0,2.27,2.84,3.24,1.74,1.5,1.24,0.9,3.48,10.4,-1,-1.74,1.63,,3.51,2.1,,1.13
04/04/2015,Portland,99,New Orleans,90,5,5.63,5.62,5.23,6.16,4,5.84,7,5.53,3.9,3,5.59,5.06,,7.65,7,,5.65
04/04/2015,Toronto,116,Boston,117,3,5.19,5.89,6.35,6.19,4,4.17,4.5,5.09,5.7,3,3.48,5.86,,7.28,5,,4.96
04/05/2015,Cleveland,99,Chicago,94,8,5.81,4.24,3.67,4.55,8,5.22,9,4.59,7.2,11,8.03,4.64,,0,6.6,,6.84
04/05/2015,Indiana,112,Miami,89,6,3.21,3.15,1.83,4.38,6,3.78,3.6,3.38,0.5,5,3.1,3.79,,0,4.7,,4.46
04/05/2015,LA Lakers,78,LA Clippers,106,-13.5,-8.27,-9.38,-9.04,-9.67,-12,-9.3,-8.5,-9.6,-5.4,-14,,-8.98,,0,-5.2,,-10.17
04/05/2015,New York,101,Philadelphia,91,-1,0.02,1.17,0.38,1.25,-1,-1.17,0.1,2.07,-1.2,-5,-1,1.99,,0,1.9,,-0.26
04/05/2015,Oklahoma City,112,Houston,115,-1,0.45,0.26,-0.97,1.24,1,1.83,3.2,0.51,-3,1,-1.23,0.11,,0,2,,0.91
04/05/2015,Sacramento,95,Utah,101,1.5,-1.22,-1.1,-0.45,-1.33,0,-2.17,-0.6,-1.6,3.6,-3,-5.84,-2.13,,0,-0.3,,-0.96
04/05/2015,San Antonio,107,Golden State,92,6,-0.51,-3.26,-3.59,-2.35,5.5,-1.07,1.5,-3.81,3.3,4,0.16,-3.16,,0,1.7,,-0.1
04/06/2015,Brooklyn,106,Portland,96,6,-3.96,-5.07,-3.97,-6.13,6.5,-4.24,-2.8,-5.37,4.2,-6,-2.26,-5.63,,,,,-6.34
04/07/2015,Atlanta,96,Phoenix,69,7.5,7.46,7.6,8.48,7.12,8.5,7.76,9.3,7.38,8.5,7,6.57,5.93,,7.96,6.8,,6.63
04/07/2015,LA Clippers,105,LA Lakers,100,17,14.92,14.18,13.66,14.77,17.5,15.91,17.5,14.37,11.4,22,,13.45,,15.41,10.8,,15.61
04/07/2015,Miami,105,Charlotte,100,6,2.98,2.33,2.74,2.03,4,2.58,4.3,2.18,9.8,0.01,2.3,2.61,,3.25,2.2,,2.46
04/07/2015,New Orleans,103,Golden State,100,-4.5,-5.74,-6.96,-6.5,-6.73,-4,-5.31,-4,-7.84,-1.4,-3,-10.49,-6.46,,-6.38,-4.4,,-5.17
04/07/2015,Oklahoma City,88,San Antonio,113,-6,-2.64,-0.91,-0.69,-1.14,-4.5,-1.45,-1.3,-0.98,-8.1,-7,-7.07,-1.45,,-0.06,-0.8,,-3.35
04/07/2015,Sacramento,116,Minnesota,111,9.5,6.73,6.44,7.01,6.83,10,5.75,8,5.48,8.5,9,5.11,5.82,,7.55,5.2,,6.76
04/08/2015,Brooklyn,111,Atlanta,114,5.5,-3.87,-6.1,-6,-6.04,5.5,-3.98,-1.7,-6.57,6.9,-4,-3.97,-5.68,,-4.95,-2.8,,-5.45
04/08/2015,Charlotte,74,Toronto,92,-3.5,-1.59,-2.2,-2.13,-2.73,-2.5,0.18,2.6,-1.8,-5.2,0.01,-2.89,-3.01,,-1.48,-0.2,,-1.83
04/08/2015,Dallas,107,Phoenix,104,8.5,5.88,5.26,5.06,5.89,8,5.42,7,4.84,8.9,6,5.61,4.93,,6.09,6.5,,4.89
04/08/2015,Denver,119,LA Lakers,101,10.5,5.17,4.55,5.03,4.4,11.5,4.98,7.2,4.16,2.3,7,5.72,5.02,,5.64,6.8,,4.43
04/08/2015,Detroit,103,Boston,113,-1.5,1.64,1.26,1.02,1.86,-1,1.62,2.8,0.86,1.4,2,0.24,2,,2.93,2.2,,1.18
04/08/2015,Memphis,110,New Orleans,74,4.5,3.99,4.73,5.56,4.31,4.5,3.6,3.7,4.36,2.7,0.01,5.02,3.11,,5.87,5.2,,3.72
04/08/2015,Milwaukee,99,Cleveland,104,-7.5,-3.73,-2.21,-2.06,-2.3,-7,-3.25,-4.9,-2.3,0.8,-10,-9.57,-2.85,,-1.77,-4.1,,-3.98
04/08/2015,New York,86,Indiana,102,-12,-6.72,-6.11,-5.41,-6.89,-12,-7.25,-4.3,-6.13,-3.8,-10,-14.15,-6.12,,-5.77,-4.7,,-6.75
04/08/2015,Orlando,105,Chicago,103,-8,-5.02,-5.45,-5.59,-5.75,-8.5,-5.16,-3.5,-5.04,-1.1,-6,-8.66,-5.51,,-4.77,-4.3,,-4.49
04/08/2015,Philadelphia,90,Washington,119,-4.5,-4.9,-6.89,-7.09,-6.79,-6,-4.65,-1.5,-6.93,3.5,-3,-8.96,-6.55,,-5.17,-4.2,,-5.52
04/08/2015,Portland,116,Minnesota,91,16,14.42,14.5,14.96,14.63,16.5,14.28,15.2,14,13.4,17,16.41,13.43,,15.48,11.2,,13.02
04/08/2015,San Antonio,110,Houston,98,6,5.87,3.55,1.94,4.93,6,6.5,8.5,3.85,8.1,13,4.19,4.1,,5.82,5.2,,6.61
04/08/2015,Utah,103,Sacramento,91,12,6.61,5.79,5.09,6.05,11,7.9,9.1,6.36,2.4,9,7.46,6.68,,6.87,6.5,,6.7
04/09/2015,Golden State,116,Portland,105,10,8.03,7.86,7.58,7.39,9,7.42,9.1,8.84,7.4,7,10.61,8.11,,8.64,7.4,,7.03
04/09/2015,Miami,78,Chicago,89,-1,-1.1,-2,-1.45,-2.77,1,-1.21,1,-1.88,4,-2,-3.32,-2.62,,-1.6,1.2,,-1.7
04/10/2015,Atlanta,104,Charlotte,80,9.5,10.03,10.81,11.72,10.33,10,10,10.6,10.53,9.1,11,7.23,9.84,,10.7,7.3,,11.29
04/10/2015,Brooklyn,117,Washington,80,4.5,0.53,-0.91,-0.57,-1.43,3.5,-0.13,1.1,-0.82,11.8,-2,0.27,-0.9,,-0.44,0.9,,0.05
04/10/2015,Cleveland,90,Boston,99,7,8.83,7.9,7.98,8.13,5.5,8.04,10.1,7.61,8,11,11.25,7.89,,9.48,8.8,,8.67
04/10/2015,Denver,143,Dallas,144,2,-2.91,-4.35,-4.32,-4.3,3.5,-2.22,1.1,-4.44,-1.2,1,-7.19,-4.35,,-2.87,-2.5,,-2.18
04/10/2015,Detroit,103,Indiana,107,-5.5,0.67,0.63,0.72,0.69,-3.5,0.81,2.4,0.45,2.1,0.01,-3.9,1.55,,2.31,1.7,,-0.75
04/10/2015,Houston,103,San Antonio,104,-3.5,-1.14,0.81,2.23,-0.44,-1,-1.3,-0.7,0.57,-2.1,-7,-6.16,0.38,,0.92,-0.4,,-1.57
04/10/2015,LA Lakers,106,Minnesota,98,5.5,4.24,4.02,4.43,4.25,5.5,3.92,5.8,3.43,7.6,5,1.67,2.91,,4.84,2.9,,4.41
04/10/2015,New Orleans,90,Phoenix,75,9,4.66,3.05,3.3,3.3,8.5,5.06,7,2.58,11.2,7,4.18,3.33,,3.74,3.2,,3.63
04/10/2015,New York,91,Milwaukee,99,-10,-6.48,-6.96,-6.91,-7.3,-9,-6.44,-3.1,-6.7,-7.3,-5,-11.5,-6.23,,-6.12,-4.4,,-6.25
04/10/2015,Oklahoma City,116,Sacramento,103,13,7.46,7.74,7.56,7.6,12.5,9.02,9,8.18,1.5,7,8.31,6.75,,8.77,8.6,,6.93
04/10/2015,Orlando,99,Toronto,101,-6,-5,-5.45,-5.24,-5.92,-6,-3.55,-2.2,-5.24,-3.5,-7,-7.9,-5.75,,-4.78,-4.1,,-4.37
04/10/2015,Utah,88,Memphis,89,-3.5,-0.48,-1.77,-3.21,-0.49,-2.5,1.03,3.3,-1.57,-2.2,2,-3.84,0.93,,0.93,-0.5,,-0.86
04/11/2015,Chicago,114,Philadelphia,107,14.5,12.31,13.23,12.63,13.7,14,12.72,12.8,13.61,7.1,12,12.71,13.23,,13.94,9.6,,12.79
04/11/2015,Golden State,110,Minnesota,101,20,19.87,20.33,20.6,20.05,19,20.05,20.7,20.73,17.8,23,19.74,19.3,,20.75,14.5,,20.76
04/11/2015,LA Clippers,94,Memphis,86,8.5,5.64,4.14,2.51,5.46,6.5,6.5,8.8,4.61,5.9,9,4.43,5.36,,6.76,5.9,,3.96
04/11/2015,Miami,104,Toronto,107,3.5,-1.57,-2.31,-1.79,-3.17,3.5,-0.31,1.3,-2.05,1.6,-6,-2.49,-2.87,,-1.61,1.4,,-2.07
04/11/2015,Orlando,79,New York,80,11,6.97,6.44,6.48,6.45,10,8.04,8,6.42,7.2,8,8.02,5.64,,7.36,5.6,,6.93
04/11/2015,Portland,105,Utah,111,6,6.57,6.72,7.11,6.5,8,6.15,6.8,6.55,8.5,6,7.77,5.44,,7.8,5.3,,4.78
04/12/2015,Boston,117,Cleveland,78,10.5,-2.56,-2.91,-2.97,-3.03,2,-1.53,-0.1,-2.73,2.3,-1,-9.93,-2.88,,-2.23,-4,,-2.26
04/12/2015,Denver,122,Sacramento,111,10,3.45,2.66,2.5,2.27,8.5,4,5.3,3.3,5.2,4,3.05,2.49,,3.51,3.1,,3.45
04/12/2015,Detroit,116,Charlotte,77,8,3.65,2.47,1.42,3.44,6,3.71,4.5,2.6,7.9,6,0.82,3.97,,4.49,2,,4.12
04/12/2015,Houston,121,New Orleans,114,5.5,5.3,5.04,5.65,4.91,4,4.66,6.6,4.62,6.5,6,3.18,4.14,,6.31,5.5,,5.83
04/12/2015,Indiana,116,Oklahoma City,104,4,1.14,-0.35,-1.04,-0.1,2,1.1,2.5,0.16,7.9,4,-0.36,0.54,,0.88,-1.4,,1.05
04/12/2015,LA Lakers,106,Dallas,120,-5.5,-5.86,-6.84,-7.3,-6.58,-6,-4.96,-2.7,-6.59,-2.6,-5,-10.62,-7.01,,-5.31,-4.4,,-6.31
04/12/2015,Milwaukee,96,Brooklyn,73,1,2.6,4.22,3.1,4.98,1,3.17,2.9,4.75,-1.5,-1,-0.41,4.47,,5.59,2.5,,1.04
04/12/2015,San Antonio,107,Phoenix,91,16,11.46,7.89,7.33,8.98,14.5,11.64,14.7,7.5,17.5,22,12.46,7.46,,10.47,8.5,,12.59
04/12/2015,Washington,108,Atlanta,99,1,-2.74,-3.39,-3.6,-2.81,1,-1.86,-0.2,-3.92,-2,-3,-5.02,-3.04,,-1.93,-1.4,,-3.4
04/13/2015,Atlanta,108,New York,112,14,16.67,17.49,18.23,17.25,14,17.85,17,17.16,14.4,18,15.89,16.43,,18.32,12.7,,15.95
04/13/2015,Brooklyn,86,Chicago,113,-2.5,-0.89,-2.1,-1.37,-2.72,0,-1.4,0.4,-2.35,7.8,0.01,-5.22,-2.5,,-1.37,-0.8,,0.04
04/13/2015,Charlotte,90,Houston,100,-11.5,-5.24,-4.76,-5.49,-4.55,-8.5,-3.94,-3.4,-4.3,-8.9,-9,-7.01,-4.48,,-3.06,-2.3,,-6.88
04/13/2015,Cleveland,109,Detroit,97,7,8.71,8.46,9.04,7.92,8.5,8.42,10.3,8.45,10.4,6,11.13,8.22,,9.97,8.9,,6.05
04/13/2015,Golden State,111,Memphis,107,8,8.22,8.43,7.09,8.8,8.5,9.23,10.3,9.68,3.5,8,7.46,9.5,,9.75,7.5,,7.68
04/13/2015,LA Clippers,110,Denver,103,16,12.2,11.59,10.9,12.37,15.5,12.71,13.6,11.68,13.2,14,13.45,11.02,,13.04,9.2,,11.88
04/13/2015,Miami,100,Orlando,93,6.5,5.37,5.41,5.98,5.18,9.5,6.08,7.7,5.02,-0.9,5,6.16,5.38,,6.13,7,,5.62
04/13/2015,Minnesota,88,New Orleans,100,-13.5,-6.15,-6.57,-7.71,-6,-10.5,-6.13,-4.4,-6.04,-8.6,-8,-6.81,-6.08,,-4.37,-2.8,,-6.44
04/13/2015,Oklahoma City,101,Portland,90,8.5,-0.16,-0.26,-0.15,-0.22,6,0.34,2,-0.45,-1.2,-2,-1.71,-1.01,,0.92,2.3,,-0.59
04/13/2015,Philadelphia,97,Milwaukee,107,-2,-5.06,-6.45,-5.66,-6.62,-3.5,-4.03,-0.7,-7.24,-7.8,-3,-3.64,-6.18,,-4.87,-3,,-6.63
04/13/2015,Sacramento,102,LA Lakers,92,3.5,4.79,4.48,4.74,4.92,4,4.52,6.3,3.7,1.5,8,3.87,5.03,,6.09,4.3,,4.81
04/13/2015,Utah,109,Dallas,92,10,1.55,-0.66,-1.56,0,10.5,2.56,4.7,-0.33,1,6,3.12,0.45,,1.52,2.2,,1.18
04/14/2015,Boston,95,Toronto,93,-1,1.75,-0.62,-1.12,-0.58,4,2.53,5.5,-0.11,6.5,6,1.35,-0.99,,0.11,1.7,,2.51
04/14/2015,Indiana,99,Washington,95,7.5,2.57,1.3,-0.33,2.08,4.5,2.5,3.9,2.28,4,5,1.83,2.04,,3.18,2.7,,2.93
04/14/2015,Phoenix,101,LA Clippers,112,-10,-4.98,-3.59,-3.1,-4.68,-8.5,-5.48,-5.4,-3.14,-7.5,-10,-5.38,-3.06,,-3.67,-3.6,,-6.2
